"","DASanthesis_BLUP","DASmaturity_BLUP","DATanthesis_BLUP","DATmaturity_BLUP","fruitno_BLUP","fruitlength_BLUP","fruitwidth_BLUP","fruitshapeindex_BLUP","fruitweight_BLUP","yield_BLUP","pollenconcentration_BLUP","pollenactivity_BLUP","leaftemp_BLUP","leafminushobotemp_BLUP","growthrateplot_BLUP","growthrateplant_BLUP","height_BLUP","heightmax_BLUP","leafangledaily_BLUP","leafanglemean_BLUP","leafanglenoon_BLUP","leafanglemidnight_BLUP","leafanglemidnightminusnoon_BLUP","leafanglebright_BLUP","leafanglelow_BLUP","leafanglelowminusbright_BLUP","leafanglecold_BLUP","leafangleHot_BLUP","leafanglecoldminushot_BLUP","leafareadaily_BLUP","leafareadailyplant_BLUP","leafareaindex_BLUP","leafareaprojecteddaily_BLUP","leafareaprojectedplant_BLUP","leafinclinationmean_BLUP","leafinclinationhot_BLUP","leafinclinationcold_BLUP","leafinclinationbright_BLUP","leafinclinationdark_BLUP","leafinclinationnoon_BLUP","leafinclinationmidnight_BLUP","lightpendaily_BLUP","lightpenmeanplot_BLUP","lightpenmeanplant_BLUP","huedaily_BLUP","huemean_BLUP","huebin0_BLUP","huebin1_BLUP","huebin5_BLUP","ndvimean_BLUP","ndvibin0_BLUP","ndvibin1_BLUP","ndvibin2_BLUP","ndvibin3_BLUP","ndvibin4_BLUP","ndvibin5_BLUP","green_BLUP","greenb0_BLUP","greenb1_BLUP","greenb2_BLUP","greenb3_BLUP","npcimean_BLUP","psrimean_BLUP","biomassfinalplot_BLUP","biomassfinalplant_BLUP","heightfinal_BLUP","heighmaxfinal_BLUP","leafareafinalplot_BLUP","leafareafinalplant_BLUP","leafareaindexfinal_BLUP","leafareafinalprojectedplot_BLUP","leafareafinalprojectedplant_BLUP","lightpenetrationfinal_BLUP","biomassAUC_BLUP","biomassAUCperplant_BLUP"
"PPC213",61.8203498685843,112.643948449459,22.4869700125489,73.3108714265875,21.7393608112332,7.40765111778203,2.30403871538831,3.25238035508243,16.1155198782254,6.07862394765016,23011.9066706057,59.2596621432712,32.3896522243592,0.122533477184381,1697056.9604403,425.870021618595,2.66801540116949,2.22993724015819,-0.0654325977305615,34.93361169286,35.8588633532201,35.9430581073674,0.0987592404122234,35.629892469485,36.6194325533186,0.80201523938591,35.8846488842755,33.8903192184062,0.834465443174921,3908.40042590214,987.590286994155,0.145655969188932,1712.5907372687,432.89405409463,1.69902888404636,1.64091970406186,1.72570267445471,1.74776175764917,1.69981038014743,1.73008790440057,1.72639672151979,1.49397197406236,124.21872928753,32.4965292214628,0.00910888538426973,95.9208313301782,0.113445742258645,0.665495127508723,0.0184312728123927,0.643013444930662,0.0352190226310888,0.0508068789252573,0.136477862244531,0.295687889936482,0.324263986001901,0.131010985028266,0.333617941089152,0.289526412822363,0.27512218625304,0.241523429855176,0.118319947831823,0.238810658999038,0.0955544813254823,100001416.242467,25267.6032248101,29.8964466217201,449.587587333115,267185.664465693,29016.6551103682,0.231907119508929,117296.686874305,301.325259945106,182.093358911175,238213096989.526,59729033895.9612
"PPC214",66.4414032033147,110.958513333548,27.1080748906866,71.6253481016179,26.1301890539229,7.8794775060062,2.64677246251936,2.985335162354,16.2668874258849,8.99334165689767,23404.4226211119,57.8478285707266,32.3186996866034,0.0522191336470342,4319565.95922746,1089.89864661037,5.66277305126251,4.22272990212416,-0.0118939072230388,35.11000816623,35.7497758334648,35.8128078494975,0.0821480324919324,35.5822579555873,35.5057953656748,0.80201523938591,35.4220263701881,34.3101707718122,0.834465436440677,6922.27617389015,1742.68857121803,0.224352107088103,3216.69790933256,811.078762326251,1.71468181998799,1.63353159333856,1.7555687247417,1.74400464518789,1.75232689540966,1.73299870006719,1.73221793945365,1.48955674820139,120.85682029151,31.2897499734791,0.0420421257338855,95.9208313444786,0.113574322440966,0.638573829822807,0.0199706391811496,0.655416465093626,0.0357171889802281,0.0471479327609271,0.125319233064132,0.286079229899184,0.347538225138255,0.143361115290545,0.320040623419023,0.311275039243515,0.289450330432136,0.238885858824783,0.103360516921797,0.229151242107415,0.0910533996506784,236336854.67255,59737.9264306327,47.2934192639815,605.821563000504,424742.584427429,29405.9814234685,0.366552041302823,194965.340280032,491.784921689164,169.586162186863,238213096989.526,59729033895.9612
"PPC215",66.028809155571,111.837870785327,26.6954762408529,72.504751575515,66.4994013328355,5.99620465728237,1.30220160838985,4.74954938740728,9.57644181933332,7.53180549276585,18477.0294864421,59.4488659629214,32.334757965614,0.0687658723430253,3489210.76756341,876.157143370726,4.88463688885061,4.26034589402743,-0.0437764981994287,34.5743876246952,35.4447169286625,35.5648499511821,0.128206381725467,35.1420228513385,36.0722953558125,0.80201523938591,35.4284516828837,34.5529244477527,0.834465434338371,6455.68834849335,1619.47704469284,0.203889769441686,2951.89786522984,740.485008741945,1.7494661220805,1.64680877782681,1.76393121882205,1.77481296737035,1.73795395439052,1.75531480017798,1.74968159325521,1.79310352614308,164.348652664168,41.2072138393976,0.0199971743939215,95.9208313325426,0.117729069582205,0.66161939616331,0.0213490260603633,0.642543828503329,0.0381148676687686,0.0532162725466025,0.132354912859862,0.291873062694426,0.332789594223179,0.130272981474783,0.325651085266183,0.299263245571582,0.280601974203657,0.242959440749501,0.113371828376968,0.235703712534928,0.0977164181929077,185404325.317577,46538.7591661134,44.2825550634284,584.566065053474,385402.915049608,29180.4027323998,0.334154664562356,172026.28302441,431.951034117998,218.024153354611,238213096989.526,59729033895.9612
"PPC216",66.688959631961,108.100601615263,27.3556340805869,68.7672868114522,29.589120671491,7.30683351346063,3.51678889754434,2.06408287097359,20.4294949865223,9.82462624900122,35792.2286288987,60.7466442751699,32.2475193718404,-0.016830964686574,3917526.73855279,984.566484945242,5.83249762542387,5.0853329891785,-0.0288127349817363,35.3644968283314,35.9312665742966,36.109006584061,0.171999566242598,34.6111285109617,36.5779408548222,0.80201523938591,36.2654946913273,34.9170549616635,0.834465436589479,6942.72765845733,1740.29195571154,0.219924191400681,3199.35365320477,802.200146708536,1.70076809915099,1.64209751881485,1.71674285936862,1.79885848712251,1.706996850657,1.73590949573382,1.72542651853082,1.8714737851753,158.767119660549,39.8530629320979,0.0215690752720754,95.9208313451161,0.100627905333547,0.67308788568325,0.015644315399676,0.647014834215601,0.0347127560161098,0.0469108381758479,0.130604539655093,0.29698165842474,0.340241110070122,0.128137342873109,0.337157632472724,0.27912225820248,0.294460958455474,0.250881922622272,0.112278639195082,0.231959443719206,0.0926482711102546,224395706.4533,56424.8305233267,48.2986688624141,635.78640119161,433358.928071715,29456.1378423186,0.374028359012161,199517.061584629,500.483256916299,211.267113029255,238213096989.526,59729033895.9612
"PPC217",70.8974189189477,118.652891036622,31.5641403088908,79.3201284982181,52.6430678118845,7.98231146241404,1.40765814596863,5.96251369654725,11.9604806949711,8.74374741379119,22239.8585917595,61.6457621448879,32.3410218333131,0.0741575063001461,4913307.87644421,1236.59394187841,7.25243381690496,6.34803344465845,-0.000840273087356458,36.7196259857309,36.8281011393642,37.0738233090234,0.226363519436278,35.4547203861191,37.3496864468556,0.80201523938591,36.6060362641973,36.2966906217239,0.83446542663119,7529.97992682199,1885.97420352272,0.226431885668558,3793.46519964181,950.352795437961,1.70076809915099,1.63984896337732,1.70121251321939,1.76805016494005,1.67603974692347,1.70389074340096,1.6943800228836,1.85602049466191,172.755335329784,43.246318559493,0.0575694392863819,95.9208313405443,0.112690333687511,0.692700422750122,0.0211779853527237,0.657565121076214,0.0346682045539916,0.0463084897705116,0.12864220719506,0.297784510806781,0.351378105376499,0.13188613968461,0.336586385448286,0.288131103456431,0.295389895111486,0.25413492689309,0.112940306331487,0.238153420323938,0.0960506635573504,288453380.453844,72666.3357502516,57.5950295802802,700.288028533551,465024.62337138,29534.2821210343,0.401726336049614,226442.317547682,567.613087286733,218.37352994594,238213096989.526,59729033895.9612
"PPC218",69.8246743948138,120.118486789588,30.4913838193232,80.7858009547133,55.184604062216,9.47441200637081,1.56584295233681,6.81512786610187,11.6259584146435,8.44506978396505,16914.0121808696,54.4720060533624,32.227816660714,-0.0361292958848199,4368889.6821725,1098.79955402155,5.65628085443667,4.29881679483758,-0.00114105224751106,36.7903683214053,37.2113555229292,37.3459016254628,0.140287260212951,36.0509201084525,37.5886786301949,0.80201523938591,36.912698915581,36.2016624923522,0.83446542946606,7978.09993017049,1997.13025632646,0.228176216090876,4074.21406797411,1020.36098756338,1.6677230121631,1.63952774117196,1.68986341411034,1.72371623789701,1.66608924929484,1.68254490851238,1.67594616609306,1.53426091004371,142.097017496762,35.8082206600541,0.049824952033038,95.9208313427089,0.109459756606703,0.676479150610485,0.0178074772904128,0.664004655922235,0.0304317655198474,0.0451999123862224,0.123295364046118,0.291223621595577,0.35789650347324,0.142420650585221,0.337269841709667,0.286978456588922,0.291345736538343,0.25126290510444,0.114081442407316,0.234508733125655,0.0921166472903959,248934695.726076,62646.5710086309,46.7014063809396,596.384331950166,477616.219768088,29679.5908557716,0.413403632281343,232849.030909966,583.583002361078,181.377622144216,238213096989.526,59729033895.9612
"PPC219",73.7030584436055,120.704725090775,34.3698111277602,81.3720699373114,80.2191177400299,5.19974558314328,1.3232929159056,4.02241428431541,9.16774944065256,8.67377747953122,16189.472844148,60.7467719747418,32.3686208140239,0.101933717099933,4901084.5530659,1233.49614700442,6.66535373251075,6.03342696692208,-0.0346779286047514,37.3939750037182,37.9778642900591,38.1438050570066,0.16444901718792,36.8537921572133,37.4725018744049,0.80201523938591,37.2415581017315,35.8159346763115,0.834465435028965,8065.4753239711,2018.79707826384,0.22415083819322,4000.72773711447,1002.04219328951,1.64076517804141,1.6274283714367,1.67851431500128,1.70417925309838,1.67217010895678,1.65246668662393,1.64489967044584,2.16232678876671,164.462308110341,41.2340929470716,0.0519335995525128,95.9208313492596,0.0965133394992837,0.687379645019459,0.0153424788567825,0.662750201082101,0.0301725570129782,0.0440336633461031,0.122529575769032,0.293749794058815,0.356715001861473,0.140062957817012,0.358201964819439,0.247657020906977,0.276642264417424,0.27615376060607,0.135312327045007,0.234926975918901,0.0927191542862357,272084160.949402,68516.0021540401,52.06273757258,671.864073616397,472555.238962061,29424.6054422633,0.407849796268692,226566.396895844,567.916101502961,226.090547155341,238213096989.526,59729033895.9612
"PPC22",62.8930943927181,106.04876756111,23.5597265021166,66.7153453723589,34.1738078353772,14.1321853260197,1.50256902978954,9.96390170485958,14.4202033444386,7.96781217266941,20108.1629243832,60.5100062584807,32.287684050784,0.0226581060890275,2588103.43691714,648.089032611698,5.09887938410347,4.33301315111328,-0.0785916859873263,32.4594674075198,33.2214553534733,33.3486659339435,0.131226601347338,33.5570228163207,35.0195126592968,0.80201523938591,33.4155764511346,33.2471515609767,0.834465432724442,4902.69340292373,1234.2403322621,0.169338609153474,2043.75639968846,514.032713622962,1.79903375256233,1.63770748200825,1.85173740666578,1.86498366644095,1.77886155575268,1.86204397462086,1.85931453100946,2.00944959333062,143.30329336664,36.1020371129042,0.0118309576366827,95.9208313144127,0.124318803926142,0.668777805135333,0.0211779853527237,0.638896259814325,0.0331453545761348,0.050883774466364,0.137141089591651,0.303312430711155,0.33195045955573,0.117086882585549,0.309329741710806,0.311952472051613,0.290097771131781,0.231266209181427,0.100157664406445,0.240921789288753,0.0986378994806629,141949998.517928,35521.1279212328,44.1838862495881,560.157278949467,304147.936731091,29063.6870464631,0.264019684146182,127507.531099669,320.973980780284,219.354534124833,238213096989.526,59729033895.9612
"PPC220",60.2524924871578,104.876290958737,20.9190951431808,65.5428074071626,31.8803194172852,2.47767026646538,2.52549744430375,0.872567974904177,11.7258609960988,6.17731288477803,30175.9752207177,57.1997388673614,32.3185098724307,0.0528512562489035,3096093.53682309,783.707748819155,6.44925632387908,5.319578029667,-0.0667109091612186,34.7213846858368,35.2477801673344,35.3824995901642,0.138022095496548,35.1596937193974,35.8543256330447,0.80201523938591,35.0306664150889,34.1710841460954,0.834465435120536,5111.00760833946,1294.09991452869,0.166252486098604,2219.43325594815,561.90156293949,1.74598769187125,1.6376004079398,1.77468299692537,1.77857007983162,1.74514042490009,1.76501745240006,1.76035382613394,2.28816072580436,196.855065357219,54.4437840701622,0.0239460961122107,95.9208313419335,0.110480361803873,0.665720654979254,0.0190248846800833,0.646339358532452,0.0325054335748014,0.0507940630017394,0.13556165127016,0.303199929103481,0.340489493931687,0.118086126334956,0.325304256715632,0.296098522154649,0.300184709568276,0.249035622900997,0.102363221527795,0.231979360042694,0.0940304930418873,173511633.754601,44037.8578097898,56.9600322634861,678.167028583056,314715.479294892,29271.6342834888,0.272777656319979,135648.082173833,344.906013124247,261.88709040859,238213096989.526,59729033895.9612
"PPC221",71.7226070144353,118.28649209838,32.3893376085583,78.9537103840942,178.784930806936,3.31445638233303,0.948922207500916,3.41432342376513,7.71462098312099,6.76840218016825,18092.3578617516,60.2596600267497,32.2865451657478,0.0200552483166243,4495929.25013037,1130.95176286091,8.81705325193343,7.24739761470916,-0.012495465543348,37.0834437120565,37.2374206825167,37.4028258122355,0.162183852471517,36.8929753863873,37.3198124239381,0.80201523938591,37.1708796620793,36.3100809490445,0.834465430198623,6602.27264837449,1655.83878474208,0.190606022379422,3142.34224043979,787.980282646861,1.68250634055242,1.63899237082969,1.67851431500128,1.69816787316034,1.67603974692348,1.68254490851238,1.67594616609306,1.68493049254932,167.313245142477,41.927388551904,0.00400979229172158,95.9208313706864,0.11068126833875,0.624089954493182,0.0236832286587398,0.671415589131641,0.0362356059939666,0.0448346585659653,0.112109385284395,0.271540953961964,0.36360933228923,0.168916937456751,0.32495742816508,0.315966514213025,0.284298954430614,0.241963025026908,0.109114144194884,0.223295843001978,0.0853827455721854,263911133.876269,66443.7700670575,64.8496296949159,737.479265251499,399171.731432976,29396.2276332253,0.346543991052117,188108.14372411,472.044839783767,199.142451322764,238213096989.526,59729033895.9612
"PPC222",68.2568170133874,120.191766577236,28.923508949955,80.8590845775381,45.8152650204538,6.99228258797785,1.55846099470629,4.65517196989683,10.7571086910777,7.67696699817087,19094.8375873967,62.322099179074,32.3124358189043,0.0469018670548393,4613947.19043216,1172.38149865717,7.56313180785608,6.73616208838756,-0.0281359818713884,35.0273223193378,35.4900896138705,35.6603668069534,0.166714181904323,34.7125439276473,36.2714555085954,0.80201523938591,35.6568423432476,34.4747422140424,0.834465436524616,7312.56975472969,1845.54244022347,0.215831723871398,3423.50332256271,865.527978529105,1.72772593327268,1.63599429691299,1.74063569959821,1.79359852967672,1.71860576455707,1.75240400451136,1.74677098428828,2.82074734528388,183.679629391283,48.2217340765257,0.0248662332116179,95.9208313463482,0.110223201439232,0.648363392617685,0.0203932103412005,0.657108370852371,0.0322300245362528,0.0477310572809867,0.130597702259762,0.291264531271095,0.342933054083297,0.141205883674177,0.328466517029486,0.293944892481146,0.287282811568108,0.248088051086375,0.112700571861775,0.230087309311346,0.0922229720543676,258492128.256461,65939.3209338459,57.4621686032279,707.222003266335,437070.527932602,29514.3307439066,0.378442946611961,202295.745870132,512.139406791787,285.328480454124,238213096989.526,59729033895.9612
"PPC223",69.6596367757163,114.695782503612,30.3263443593897,75.3628128656809,42.4486835188886,8.15370138976042,1.86112125755741,4.58653384807104,12.7854338297156,9.04451369837137,23311.0565431241,63.3123546633277,32.3236348550937,0.0578710533813952,4942326.96330352,1307.08047028981,8.36167201743493,6.88577114709371,-0.0374601358361817,35.3249913681496,35.7372259418116,35.8919228209444,0.151613083794968,34.8654353512869,36.5685360698297,0.80201523938591,35.9354672665048,35.4993182270866,0.83446542929818,6836.4063875416,1786.26806048458,0.210598732604446,3146.29355823429,830.823862721971,1.73816122390044,1.6495927036066,1.73287052652359,1.77631581235486,1.71086648862369,1.75337426973356,1.74677098428828,1.97964681876907,178.801040995922,54.9526333844042,0.0483680682923099,95.9208313526849,0.100643977856337,0.677314437538376,0.0164592740654885,0.667098977861232,0.0300267522278642,0.0435786980612215,0.120963812238204,0.286309346823973,0.365952196280746,0.145398788818747,0.346226178985681,0.261984219251363,0.289806891976868,0.271025150269195,0.120899490725924,0.229908062399955,0.0899192688349798,289039521.52948,77645.6324039785,66.2417391971186,755.12427994558,418026.924665919,29409.6765264134,0.362707077909449,186860.897829308,488.256100351941,233.660373300802,238213096989.526,59729033895.9612
"PPC224",74.8583217772881,122.243600631389,35.5250873472946,82.9110260166315,74.5972090253329,5.96595937598596,0.91201241934834,7.25698577535534,8.24440739992937,6.07496880183061,13459.265110839,54.9673595338034,32.331037607829,0.065121871461661,5201329.5363205,1332.57166691099,8.26614397842607,6.5865530296814,-0.0159544258851262,35.1862628916972,35.2246111365899,35.4355645100372,0.19842648793397,35.2342186846891,36.4003563852575,0.80201523938591,35.6428234791844,35.3636871697106,0.834465428580878,7534.08633624324,1919.67462949946,0.215160827555122,3596.66358957151,920.086787518663,1.75468376739438,1.64755829630598,1.7466089096556,1.76805016494005,1.7197113754047,1.76889851328889,1.75841342015599,1.93218314076364,190.650815119109,49.0874267167844,0.0600231382181343,95.9208313582937,0.0975098359122694,0.684531316595351,0.0159863968149553,0.663895293192582,0.0302697602030541,0.0456805095181397,0.128990914356947,0.299937382480918,0.349773679892338,0.138103656347586,0.352509896254501,0.261357341130437,0.294019948123832,0.274121854034508,0.120803596938039,0.232218355924549,0.0916559066465183,311689891.355388,80209.1638530921,63.5864734939701,723.918224969169,448199.460650953,29474.0135078209,0.386702497605134,208225.000508049,529.811683141219,220.783581432422,238213096989.526,59729033895.9612
"PPC225",67.4316289178998,112.790508024756,28.0983116502876,73.457438672237,68.107514509847,7.54879576383199,1.77675602749438,4.45033007507301,11.9302071854391,8.98655352894707,15977.4806061413,60.5425173373501,32.3014265968876,0.0361185991405978,5531223.73046331,1392.98144204529,7.90907315300464,6.90286932523156,-0.00888611562149258,35.1541072845725,36.0036697953731,36.2161012405318,0.201446707555841,35.7251614972806,35.6120141138256,0.80201523938591,35.3355767084647,34.8380088358679,0.834465431209714,7953.97144971585,1991.14550470295,0.226431885668558,3749.7376569698,939.453512818683,1.71381221243568,1.63385281554392,1.76811246586223,1.75001602512593,1.76006617134304,1.73979055662265,1.72833712749775,1.99675581898033,195.565696850223,48.7806341429882,0.0359845564961215,95.9208313547686,0.106502412413326,0.622970670009809,0.0202322308516573,0.667259805404839,0.0311810401100163,0.0427841108031182,0.113128157188733,0.274261447383913,0.363152843030138,0.162092037338252,0.325181846638966,0.294511104977466,0.284298954430614,0.245919381572497,0.110005956422212,0.222937349179196,0.0868004090918087,323733914.396166,81611.5375078701,64.9824906719683,785.635036241383,487501.718899759,29738.7973164052,0.422019198403533,216766.205135096,543.493764748821,255.081525556661,238213096989.526,59729033895.9612
"PPC226",72.8778703481179,121.877201693148,33.5446138280927,82.5446079025076,60.2127244277364,6.84307253358217,1.46038641475802,4.86108633537417,10.1289333682906,7.61065220973045,24646.8895834603,64.5248580146071,32.3640273110445,0.0974344915219224,4651889.80091149,1215.38827924596,8.37558386777603,7.78257059042375,-0.022120398668296,35.1789130386401,36.1291687119057,36.3540700322015,0.209752311515986,35.9302972264855,35.9539057094361,0.80201523938591,35.8344146213822,36.0038312048419,0.834465424166419,6514.9512162746,1634.18101232832,0.195570655119864,3073.05904669421,804.281609708563,1.69207202362786,1.64134800033567,1.73944105758673,1.77105585490907,1.74016517608578,1.74076082184486,1.73124773646467,2.20979046677214,236.268672896637,65.6820316752334,-0.000284180838845346,95.9208313445357,0.111509003262439,0.644763305958476,0.0229890046100847,0.651215649654614,0.0350894183776542,0.0453152556978825,0.11917925205678,0.284335454980228,0.348491482120476,0.143602762471774,0.315654262338515,0.300213673690405,0.279963916702558,0.240478170224613,0.109008661028211,0.230226723575761,0.0881826310234413,251744431.622482,65781.2178722486,65.5930650150395,770.210812775859,383026.74887336,29439.4622612634,0.332944213123702,179846.139008675,470.158995025988,267.291913926765,238213096989.526,59729033895.9612
"PPC227",65.8637715364734,107.660922889373,26.5304367809194,68.3275850745036,43.6156531665632,2.11976777112439,2.07203433271498,0.880075269478873,9.66726234792904,7.17203471138435,19372.5869892093,57.6746138062581,32.3341885230958,0.0682081171060818,4437545.24028149,1125.72586933275,6.88052368445302,5.8650099122643,-0.0232483205188758,36.9878956223144,38.1120515931209,38.2943164661008,0.17804000548634,36.9482928863976,37.2855126198478,0.80201523938591,37.4267239312337,33.9369693910069,0.834465452839421,7192.67065588308,1814.3019764186,0.222607776665785,3537.56704868279,893.13256162093,1.62163381189052,1.62935570466887,1.67313842594963,1.69591360568357,1.67825096861873,1.65149642140172,1.64781027941276,2.30140640338727,150.477912792237,40.4184510590334,0.0234860275625071,95.9208313463815,0.0833419070728035,0.701153526460376,0.0118814198316036,0.648951197840628,0.0305897207037209,0.0468019028259466,0.12561324106337,0.298802138985292,0.353788100141412,0.122181066406056,0.358130558941384,0.222116792947967,0.292828281908544,0.2856197099707,0.124102343241276,0.232477268129891,0.0929672454021698,247847397.191001,63101.4047142042,57.130993079546,685.184294303621,442030.013565065,29343.7254076209,0.381860691850515,214682.706335048,543.956660837932,234.954360676095,238213096989.526,59729033895.9612
"PPC228",59.5923420107678,103.630534568715,20.2589373034468,64.2969858191417,40.4612479645754,4.00001609171858,2.32513002290406,1.65654402263302,11.650177222269,6.87857871844327,30143.0915706088,61.6995919639996,32.3273552128786,0.0615150542627596,3126719.5958308,789.175471739828,4.84475625120614,3.68413729078201,-0.0415958492883077,35.2983481508177,36.384028050095,36.4216072029488,0.063271659855238,35.4746961500117,36.5049154654685,0.80201523938591,36.2415457985526,33.5521054670514,0.834465448497455,5963.99389181365,1535.21089721162,0.188056616377573,2746.2545099425,693.517700086843,1.67381026502929,1.6302122972165,1.71315893333418,1.75377313758721,1.70533843438556,1.70680153906758,1.70893306771823,1.96364162502306,142.058813985443,37.0390984183662,0.00554335412406685,95.9208313338223,0.1125456809824,0.646041294958149,0.0203127205964289,0.648391517988876,0.0330765023164977,0.0504416251050001,0.129079800496252,0.285578086374089,0.343799041060104,0.137097881593281,0.325018633203413,0.291589044058957,0.283022839428416,0.2439460876905,0.110638855422252,0.232059025336646,0.0939241682779155,167390851.606043,42318.5304996109,42.2632635960231,559.137869685971,360908.591462683,29201.5315269994,0.312437741692374,164512.183316134,416.389198490633,198.372528834465,238213096989.526,59729033895.9612
"PPC229",68.1742982038387,113.669865476536,28.8409892199883,74.3368421461341,24.4480431392891,7.29171087281242,3.0949627472292,2.36330218330786,19.0596186802034,7.64615934054894,35954.4285379675,59.4925693804181,32.3323283442034,0.0656424430161416,2848131.79698161,718.325802798031,4.39864958360169,3.39261335353173,-0.0288127349817363,35.6796217781538,36.4390544981131,36.5229129590698,0.0995142953176912,35.7943083722935,37.3712621300737,0.80201523938591,36.7532343368614,33.3344046615816,0.834465453755125,5733.65419222285,1479.7908604097,0.186245196323628,2689.13082104779,680.419362207351,1.68250634055242,1.64991392581196,1.69404466115051,1.74024753272662,1.67217010895678,1.71068259995641,1.70699266174028,1.80027826816716,135.132517383416,35.5449907780054,0.0138245880187316,95.9208313446356,0.114546710069767,0.626854754224501,0.0232002901901102,0.664075420041422,0.0288643640798725,0.0446424197131984,0.120833901726913,0.284550230776698,0.355224698692084,0.151159135138858,0.320601669603739,0.313368003292413,0.27454981114176,0.234558288578621,0.110897768649541,0.228175342256509,0.0872611497356862,165330595.088821,41744.2510175114,39.1390767973959,530.166185990474,361103.264557102,29195.4237529404,0.313719396156831,166757.637610743,422.752497031412,183.466603013204,238213096989.526,59729033895.9612
"PPC23",64.4609517741445,106.268606924055,25.1276013714848,66.9351962408332,33.6853444118901,13.4567073770663,1.54475164482105,9.20137507020129,14.571570892098,7.79393166439649,22797.7062275353,58.7320233222749,32.2750424268821,0.0102015724639554,2869789.15352823,731.817504250784,6.43534447353798,5.88125318149524,-0.0764110370762052,33.6326877017565,34.4156258130951,34.5836313418954,0.163693962282452,34.8677402471207,35.6523993670288,0.80201523938591,34.7502891338238,34.1663327396268,0.834465433327281,5131.19156447497,1351.59832525633,0.169674057311612,2203.62557885309,560.441659029017,1.75294455228975,1.63931359303506,1.78244816999998,1.7905928397077,1.74458761947628,1.80867938739942,1.80304275764887,2.76776463495224,180.037879674856,48.6601415913462,0.0165849993169532,95.9208313242031,0.123860737026625,0.646308586775074,0.0252930235541718,0.649079859875514,0.0311243382491387,0.0475388184282198,0.127931118080622,0.296183919752138,0.341771691703548,0.130129299367025,0.305994067121676,0.321224201678854,0.284777497556439,0.225991067120642,0.099390514103367,0.236022373710734,0.0944557920977742,161535261.498146,41402.97991292,51.6807622635545,642.683257114623,320502.555257687,29194.8902319626,0.278189086281024,135535.220297508,346.083048245573,265.249840100132,238213096989.526,59729033895.9612
"PPC230",67.1840724892536,120.449205487598,27.8507524603873,81.117618949848,27.9470412160607,4.35919799060776,2.28415705981051,1.82136359724815,12.0573060611268,6.93904471361455,14582.168126141,55.2481118271617,32.3026793704274,0.0373456606618735,3786170.80352443,951.320097215141,7.83116679109451,5.91373971995715,-0.0380616941564909,36.48259322464,36.5935147030764,36.5412444768441,-0.00619339144779729,35.5937824347561,36.5558119489575,0.80201523938591,35.6907212647338,35.8919571798089,0.83446542421602,5824.57433774301,1462.91425297742,0.183628700690152,2671.64220989605,670.608007981628,1.70250731425561,1.64273996322557,1.74123302060395,1.75302171509495,1.70533843438556,1.70777180428979,1.71087347369618,2.8003269256769,193.794009012831,48.3514952859863,0.0447641979862984,95.9208313470761,0.119127379064943,0.652214065355261,0.0226469231948054,0.663657268428044,0.0298525965123114,0.0471287088756504,0.132218164953239,0.30134876628629,0.343470100270464,0.141173228649686,0.318377886544318,0.323023948542158,0.290660763044516,0.236111524852074,0.104146845982452,0.232537017100355,0.0913723739425936,209270331.26509,52589.865717157,57.8548900206914,681.372826275809,356979.887476853,29229.4774197219,0.309091199479622,161345.919803079,405.33450899409,261.719680791912,238213096989.526,59729033895.9612
"PPC231",60.0874548680603,102.897736692232,20.7540556832473,63.5641495908941,64.4157995420233,5.29048142703255,1.62911687488408,3.24165564854715,9.90188204680133,6.68015651681052,19498.2495092683,57.0062712996628,32.3557134502802,0.089291265062547,3450951.78819057,866.466524238406,4.5322033468762,4.04234412276989,-0.0245266319495329,35.7466891872997,36.5433151364634,36.7149114873374,0.167469236809791,36.6033268099444,36.2681361727156,0.80201523938591,36.1253060506948,35.8163666223541,0.834465427737667,6120.941118302,1536.43786178968,0.200669467123561,2805.61088987434,704.011409400583,1.7016377067033,1.64488144459464,1.72570267445472,1.71169347802093,1.72081698625232,1.71359339562304,1.70699266174028,1.51163287750624,168.299850822275,42.1655930578424,-0.00327462641191874,95.9208313549922,0.10203425107768,0.64626682242868,0.0170327634969862,0.641257208154474,0.0388438915943384,0.0542159145809904,0.135917195827379,0.290563953077849,0.331319430285809,0.128424707088625,0.332240827726667,0.291396936247706,0.279100662436365,0.256098451993493,0.115749994316511,0.225705718144011,0.0913014907666125,192797670.55191,48413.3102444681,45.4519270452785,589.854137440756,381341.773097533,29515.6798470955,0.331306543530228,170927.903028663,429.218576776188,210.840905937518,238213096989.526,59729033895.9612
