g2pname,genotype,environment,datatype,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC009090,GPC009090,control,predictionRRBLUP,55.06264304,115.4674223,13.06264304,73.4674223,147.16031,6.265817284,0.671460328,5.509007753,-4.609785655,14.13326249,24202.09144,89.11118992,26.55655095,-0.15699888,8122364.372,2113.328188,6.611703677,5.599181736,0.003840431,38.05256014,37.98069257,38.08894837,0.120018109,39.13970779,35.22406914,-4.077742607,35.22406914,40.56851726,-5.482552657,12777.93711,3263.217291,0.376892243,6210.582402,1588.180143,1.649619382,1.578015618,1.755860559,1.609677735,1.755860559,1.653370662,1.648370674,1.898878313,192.8341073,48.66386148,0.063156739,107.9640488,0.065361142,0.613306812,0.017196854,0.738101015,0.009895377,0.024010784,0.075556282,0.234112246,0.420710674,0.238167481,0.361292681,0.265670755,0.275733664,0.254219923,0.134544001,0.156260918,0.036751006,438741889,113708.3744,57.633412,705.1866076,751216.5314,1918.252537,0.653331915,356168.3972,910.418359,236.4635895,6.53E+11,1.64E+11
GPC009280,GPC009280,control,predictionRRBLUP,72.48248667,122.6886631,30.48248667,80.68866305,84.98510004,2.856343848,1.675102461,3.706926775,7.679398375,8.414591591,21215.53926,87.05557735,26.55655095,-0.15699888,4624474.685,1209.521104,4.572431446,3.897715248,-0.010817753,40.61475952,40.53723488,40.64869302,0.113489559,40.72029416,37.62612562,-3.763409471,37.62612562,41.81909917,-5.232253041,10161.07304,2589.394846,0.303028904,5011.394729,1276.449259,1.559509453,1.542334745,1.663507609,1.562024653,1.663507609,1.561215144,1.557663179,2.000226651,161.4723945,42.4673233,0.036485622,107.9355902,0.077431898,0.636995911,0.019520184,0.728558785,0.010632661,0.027342263,0.084249633,0.252638008,0.399036191,0.219065406,0.364899561,0.266465607,0.261069618,0.249793674,0.144784864,0.156260918,0.038567394,266204276.4,69407.85088,40.63418533,603.2043534,608775.848,1548.436692,0.529312788,296519.9636,753.7310445,214.9526873,6.53E+11,1.64E+11
GPC009300,GPC009300,control,predictionRRBLUP,72.37571575,122.7005227,30.37571575,80.70052264,88.00747706,3.19604063,1.597593832,3.786916565,6.158798454,8.2621112,21063.01382,87.1003059,26.55655095,-0.15699888,4754718.148,1239.232515,4.637687784,3.922126425,-0.011444341,40.59430612,40.51830965,40.63104219,0.114933214,40.72380821,37.58578003,-3.806924215,37.58578003,41.825205,-5.252187828,10181.30032,2590.914155,0.302534299,5006.482084,1273.362248,1.560467924,1.542335739,1.665011511,1.562241175,1.665011511,1.562113833,1.558485569,1.983281787,164.6697615,42.95261222,0.036235268,107.9358986,0.077018638,0.63691278,0.019420414,0.728815968,0.010642629,0.027346055,0.08413173,0.251885344,0.398982048,0.220037541,0.366672785,0.263740249,0.260032407,0.251301287,0.146094838,0.156260918,0.038549558,271363628.8,70465.92649,41.47536009,608.7201657,608272.8428,1544.906694,0.528875583,295182.6292,749.1996349,216.2124258,6.53E+11,1.64E+11
GPC011050,GPC011050,control,predictionRRBLUP,56.28986576,114.4088735,14.28986576,72.40887352,56.00689584,2.640892339,2.38074922,1.695905319,18.02109237,14.44443805,26461.60464,89.54626798,26.55655095,-0.15699888,6427826.676,1607.778394,5.065652122,5.208403016,-0.026406438,38.67933713,38.56387294,38.71454903,0.140628315,39.67585451,34.76536614,-5.044725786,34.76536614,41.0066175,-6.557045275,11196.8064,2802.447733,0.365282591,5279.221717,1317.733606,1.631052052,1.568480164,1.77998023,1.594515032,1.77998023,1.635555502,1.629033887,1.70480067,178.4118935,45.34314931,0.049102397,107.9447473,0.077073703,0.622019048,0.022415412,0.738335067,0.008764922,0.022292432,0.075715807,0.238960182,0.419351588,0.236471114,0.336745179,0.301820121,0.282682782,0.23345587,0.120332218,0.156260918,0.03748075,355355385.3,88760.75978,51.38332618,682.4026157,673108.0839,1683.811511,0.585360039,304993.5136,761.3512496,222.013758,6.53E+11,1.64E+11
GPC011470,GPC011470,control,predictionRRBLUP,63.16745194,116.0778467,21.16745194,74.07784667,345.085992,4.225883602,1.24674785,4.354658471,8.931315789,13.85889725,21116.40569,89.00966967,26.55655095,-0.15699888,9095424.25,2339.331501,7.880036976,7.168281785,-0.022696702,37.66506523,37.59661384,37.72448682,0.13567268,39.09117251,34.64842407,-4.682030877,34.64842407,41.01947648,-6.4822597,13043.36351,3318.536211,0.382928727,6141.554241,1565.59746,1.666501736,1.56580997,1.781971332,1.615727195,1.781971332,1.671810831,1.664991208,1.665921451,201.9482639,50.55710095,0.052122633,107.9567642,0.072725053,0.616720756,0.024212327,0.740433612,0.010891397,0.023494701,0.073269075,0.226948457,0.421976446,0.246469654,0.345286526,0.280483576,0.266859441,0.253316171,0.135148563,0.156260918,0.037040801,500653742.5,128448.7272,67.50107785,792.358047,769109.1548,1954.845566,0.668811288,350103.3722,891.0466958,232.660532,6.53E+11,1.64E+11
GPC011520,GPC011520,control,predictionRRBLUP,61.49609197,120.0028758,19.49609197,78.00287574,-14.94790266,11.94118718,4.800782382,2.746400531,71.89014009,20.22612388,29515.77207,89.46418849,26.55655095,-0.15699888,7234089.575,1880.567876,6.989398563,6.411383437,-0.047375837,37.28800736,37.19862867,37.35298946,0.149548903,39.55787975,32.96115681,-6.44761131,32.96115681,40.63789419,-7.521771801,10881.60799,2775.815728,0.355702584,4862.700753,1238.758162,1.684261873,1.579034005,1.854659991,1.597381317,1.854659991,1.689310773,1.681468804,2.348747889,189.9185437,48.30510263,0.056739933,107.9444494,0.066224306,0.635528859,0.015379878,0.732369705,0.009282765,0.023883606,0.080310643,0.24688965,0.422431826,0.219717593,0.358943739,0.259066856,0.29724094,0.256382419,0.126714751,0.156260918,0.037953122,388791355.6,100822.0248,59.52079906,731.3977737,653005.669,1664.901094,0.567900392,281330.9997,716.6802657,240.7523422,6.53E+11,1.64E+11
GPC011560,GPC011560,control,predictionRRBLUP,56.88909197,114.702609,14.88909197,72.70260904,173.2324223,7.323215388,0.508153545,5.554105197,-12.05877774,14.2703243,21474.85198,88.75032068,26.55655095,-0.15699888,8741855.943,2233.791555,7.34689788,6.860576363,-0.001983791,38.22197304,38.13066924,38.27570931,0.138091797,39.61291049,35.15045739,-4.740784709,35.15045739,40.84126759,-6.043950436,12177.45441,3079.842986,0.372543277,5844.900918,1478.782136,1.649567535,1.58016515,1.767863387,1.593747914,1.767863387,1.654357208,1.647014348,1.677239892,203.7464018,50.81982542,0.072318885,107.9713749,0.062526476,0.60938523,0.018558359,0.745566104,0.008746508,0.020895585,0.069919518,0.220965735,0.435769809,0.253604567,0.360828413,0.25877187,0.276241358,0.260958684,0.13651796,0.156260918,0.036308609,468398761.6,119410.2744,64.92933679,759.3157334,717989.5887,1816.605043,0.624387602,331398.3415,838.9828828,232.0409446,6.53E+11,1.64E+11
GPC011700,GPC011700,control,predictionRRBLUP,64.07498098,115.9830964,22.07498098,73.98309632,299.2323084,3.150050711,1.164462735,3.543088316,4.657862597,13.66683926,21684.84693,89.138301,26.55655095,-0.15699888,9006068.313,2370.560598,7.479417002,7.031082029,-0.020214549,38.23645154,38.16019622,38.29994197,0.136687385,39.37171927,34.7243669,-4.952414649,34.7243669,41.23466317,-6.815682052,12996.73254,3349.36832,0.383007698,6167.757668,1593.435442,1.646851202,1.561034918,1.778695423,1.603140938,1.778695423,1.65204343,1.644748019,1.548324614,202.3718145,51.587901,0.057212022,107.9613477,0.070190243,0.613928486,0.023583301,0.741758779,0.010442494,0.022719773,0.071943323,0.22566063,0.427145406,0.247355559,0.34732451,0.276649997,0.266333939,0.257009481,0.136526093,0.156260918,0.036791156,496049753.3,130016.4746,65.26970842,778.8662449,770250.5785,1981.532101,0.669811897,353019.1197,910.4176311,228.7811962,6.53E+11,1.64E+11
GPC011920,GPC011920,control,predictionRRBLUP,56.94479058,114.7265887,14.94479058,72.72658865,89.04783782,5.338804059,2.128705083,2.981556404,20.9452147,15.5566741,26418.72614,90.25091727,26.55655095,-0.15699888,6832943.276,1708.329907,5.486683069,5.408732055,-0.031352696,38.37933918,38.27233826,38.40871319,0.135469068,39.55028813,34.4783956,-5.098052796,34.4783956,41.00148521,-6.833380616,11339.72686,2845.792029,0.368278098,5252.775087,1318.093145,1.641547573,1.57062896,1.791489857,1.597699114,1.791489857,1.646033109,1.640147024,1.745293474,178.6234953,45.06311965,0.055610121,107.9518813,0.070254253,0.621036318,0.018809019,0.740161284,0.008921426,0.021986429,0.074573639,0.2341298,0.421161129,0.242650512,0.348931237,0.285395487,0.2847946,0.238680839,0.12573497,0.156260918,0.037258466,372065748,92845.20416,54.18287491,702.6912183,679202.2401,1703.06991,0.590689993,303604.1202,761.2018469,223.7410363,6.53E+11,1.64E+11
GPC014960,GPC014960,control,predictionRRBLUP,70.64491218,122.7042299,28.64491218,80.70422982,100.858142,3.904634383,1.532364225,3.901450214,12.12893942,9.587132173,21927.73905,87.25799585,26.55655095,-0.15699888,5181058.028,1325.77453,5.062711319,4.144699862,-0.005569793,40.18142959,40.10580152,40.22214409,0.11945164,40.34732743,37.1080381,-3.796861225,37.1080381,41.62653568,-5.318588366,10512.90122,2652.608751,0.313390787,5109.8303,1287.998989,1.57452429,1.547822882,1.683290618,1.575160113,1.683290618,1.576068408,1.572222029,1.934139962,171.7783266,43.98533204,0.043047395,107.9440077,0.07090663,0.632759705,0.016922557,0.730975555,0.010100088,0.026404887,0.08237765,0.248022825,0.405766572,0.223399844,0.372768591,0.251172949,0.266270691,0.258607888,0.145634739,0.156260918,0.038105634,289875866.8,73915.23553,45.07797845,629.6564936,624818.4224,1574.789907,0.543265722,298805.7384,752.1690439,220.1734065,6.53E+11,1.64E+11
GPC015320,GPC015320,control,predictionRRBLUP,58.61741432,121.293338,16.61741431,79.29333803,18.53600458,14.63945637,5.407452287,3.025783709,88.03147553,23.73559854,32281.4513,90.63998317,26.55655095,-0.15699888,8371542.672,2204.107511,7.571078925,6.682124696,-0.050144567,36.892973,36.82177081,36.95793195,0.144268824,39.1964165,32.82216112,-6.087309726,32.82216112,40.52891785,-7.439230069,11324.03759,2889.118015,0.376600474,5002.860608,1275.785025,1.699743359,1.581265274,1.858975141,1.608716935,1.858975141,1.703175634,1.697419193,2.319442127,193.6221089,48.77774728,0.050092669,107.9453451,0.064815102,0.63599964,0.016793031,0.732166693,0.008900937,0.023830786,0.080791615,0.24736699,0.423527063,0.218237106,0.364006598,0.246452237,0.293941894,0.26434199,0.132159266,0.156260918,0.037905297,433941968.3,113761.6471,64.21938676,770.1961747,665411.793,1697.828751,0.578683202,284365.5616,725.1491285,245.2655884,6.53E+11,1.64E+11
GPC015880,GPC015880,control,predictionRRBLUP,59.69465561,120.1865898,17.69465561,78.18658974,58.5847827,8.524920344,2.232338189,5.298828907,21.07677046,17.26231247,24503.88839,88.7301082,26.55655095,-0.15699888,8407146.214,2165.459636,6.92407652,6.26504666,-0.00155491,38.14563371,38.06458134,38.20383541,0.136448719,39.10436588,34.77161881,-4.372183027,34.77161881,40.72645551,-6.1470328,12334.30989,3139.435364,0.379743095,5976.0135,1522.889703,1.650091023,1.575599089,1.779371607,1.613236052,1.779371607,1.653713802,1.647453964,1.814408042,189.0965606,47.77200946,0.0625299,107.9609739,0.064683355,0.619667149,0.017869643,0.736886148,0.009468437,0.023313405,0.076310171,0.237674639,0.424671632,0.232150739,0.355049901,0.265151955,0.284854286,0.258161896,0.131496359,0.156260918,0.037011008,457525320.9,117830.1105,60.56907934,733.9677313,735598.0758,1873.931012,0.639765006,345167.7946,879.7030174,232.7902916,6.53E+11,1.64E+11
GPC016160,GPC016160,control,predictionRRBLUP,53.20479441,110.1248952,11.20479441,68.12489517,507.5601376,3.358562614,0.973593817,2.464585628,2.933310505,10.60990863,23476.37372,88.1133773,26.55655095,-0.15699888,5789167.408,1416.232731,4.582617367,4.526527232,-0.028949403,38.44071922,38.39831048,38.51493264,0.121658011,39.18319886,36.14333631,-3.357622437,36.14333631,41.19043182,-5.733273562,12196.36964,3042.708723,0.364175946,5856.522894,1460.864144,1.632065481,1.560391306,1.723161253,1.606019317,1.723161253,1.635592788,1.629788315,1.430061545,157.1220427,40.65149517,0.015882218,107.9429249,0.1005686,0.599309975,0.048144091,0.739963522,0.010515228,0.024336938,0.074606343,0.229930678,0.413332292,0.247934623,0.258768466,0.409412271,0.247142063,0.195584572,0.10418704,0.156260918,0.037095439,331135291,81439.08092,44.8213172,631.8921498,726267.2708,1812.606557,0.631631484,339118.3246,845.9822755,206.0579566,6.53E+11,1.64E+11
GPC016360,GPC016360,control,predictionRRBLUP,52.63286626,110.1292133,10.63286626,68.12921334,444.4635674,3.730919383,1.097643245,2.614452665,5.961650681,11.29677074,24105.1846,88.26017397,26.55655095,-0.15699888,5900426.506,1441.156753,4.754934025,4.798053181,-0.029972923,38.32382525,38.27894728,38.39387354,0.121945533,39.2233716,35.94491175,-3.645311254,35.94491175,41.14564307,-5.795775478,12106.48267,3011.350648,0.36334482,5780.141841,1436.894403,1.636356016,1.562184606,1.72929104,1.604471177,1.72929104,1.639877776,1.63424807,1.52424268,163.7372842,41.90613398,0.016772189,107.9418213,0.099129537,0.602827615,0.045572064,0.739130073,0.010489781,0.024373077,0.075032057,0.23183498,0.41396764,0.244544941,0.266601497,0.396215299,0.250940889,0.201509325,0.106069596,0.156260918,0.037194307,337418882,82798.32009,46.35000986,640.5153936,722363.2733,1797.679943,0.628213994,335455.2402,834.1428446,211.6018282,6.53E+11,1.64E+11
GPC016550,GPC016550,control,predictionRRBLUP,50.24788161,109.843271,8.247881607,67.84327098,67.30371032,3.247569387,2.30878428,2.418955282,14.11790115,9.770557798,28334.45146,88.30863151,26.55655095,-0.15699888,5103021.634,1235.461331,5.017814781,4.657402905,-0.044119458,37.87608631,37.79781102,37.91416446,0.121975878,39.88753825,34.1863934,-5.859792269,34.1863934,40.5510769,-6.442865013,9611.265721,2397.357762,0.309568866,4362.99968,1086.511321,1.659236173,1.58184206,1.803704681,1.584730188,1.803704681,1.661952045,1.657366013,2.309814943,184.8492248,45.64420442,0.031744487,107.9396797,0.074211799,0.632071342,0.018592129,0.72688176,0.010943079,0.027537194,0.084305115,0.2537635,0.407843991,0.210756068,0.355503066,0.272007245,0.277061889,0.253661637,0.131519285,0.156260918,0.038200126,271030755.3,65914.9278,45.30334413,644.8682883,578512.5549,1445.890887,0.50310346,257212.9463,641.8985959,241.9742034,6.53E+11,1.64E+11
GPC017910,GPC017910,control,predictionRRBLUP,61.52043547,120.4178039,19.52043547,78.4178039,12.21566651,9.462870561,2.764666659,4.05059705,31.14461902,17.22589125,27836.54879,90.90055059,26.55655095,-0.15699888,7711409.077,1990.358417,6.869808234,5.823940472,0.002690473,38.21485997,38.12120524,38.24706439,0.127055965,39.29148253,35.19737247,-4.255395254,35.19737247,40.4810005,-5.419541362,12004.22442,3061.885939,0.370563111,5768.132643,1474.392074,1.646292788,1.577825769,1.757106386,1.603752511,1.757106386,1.650548881,1.645247144,1.973311115,186.8192311,47.56471629,0.061279515,107.9639711,0.055312303,0.624746987,0.011190835,0.732737187,0.009973691,0.024509886,0.079086115,0.245661043,0.419421392,0.221489633,0.378117876,0.230155507,0.291863075,0.274134214,0.137522627,0.156260918,0.037134243,410399140.9,105677.5405,58.28026028,737.6051294,705266.1772,1797.321853,0.613340885,326798.2278,834.6865195,237.5884264,6.53E+11,1.64E+11
GPC019610,GPC019610,control,predictionRRBLUP,60.01476977,120.5557864,18.01476977,78.55578634,20.06791623,8.744744233,3.472819727,3.103869595,44.20247915,18.30881888,28592.55393,90.93775698,26.55655095,-0.15699888,7652861.673,1892.725272,6.799937306,5.873196153,-0.009005166,38.07034846,37.95765119,38.10519441,0.140997713,39.25482826,34.38987134,-4.937180021,34.38987134,40.54054368,-6.152409955,11782.55763,2931.012317,0.371481631,5615.100553,1395.698534,1.6524791,1.579292695,1.788844006,1.608672027,1.788844006,1.657727338,1.650991612,1.984567515,193.7483435,47.68040768,0.066120083,107.9563473,0.060662483,0.630263776,0.011547256,0.73402019,0.009692928,0.024021947,0.078380044,0.243028364,0.421234246,0.224623839,0.373682956,0.242654045,0.294131851,0.263040736,0.132989101,0.156260918,0.037380964,412051993.5,101714.0827,58.82656371,725.4956719,701141.1426,1744.911925,0.609725124,323086.7933,803.4957927,239.3071062,6.53E+11,1.64E+11
GPC019620,GPC019620,control,predictionRRBLUP,62.16310476,120.5972963,20.16310476,78.59729631,23.8869862,8.244810223,3.322459891,3.192021185,42.77553787,18.53378418,27506.99866,90.54968443,26.55655095,-0.15699888,7888906.324,2008.922685,6.823283676,6.31682065,-0.002879091,38.32950755,38.21526632,38.37418312,0.146365826,39.14417437,34.2862947,-4.97232695,34.2862947,40.72631196,-6.534250795,12132.54043,3067.393028,0.380888202,5842.286844,1478.071622,1.644663806,1.574896714,1.797945027,1.614107041,1.797945027,1.649447966,1.642373297,1.810007168,186.4260111,47.24410255,0.063285563,107.9552666,0.06052622,0.633039836,0.012432177,0.733534583,0.00967264,0.023784488,0.078041823,0.244164726,0.425647238,0.22048565,0.365817094,0.246610113,0.297264298,0.265243877,0.130754519,0.156260918,0.037447928,426411363.5,108309.4983,59.95051063,740.0860787,718898.344,1815.555223,0.62516189,332738.4902,841.5467393,229.7277203,6.53E+11,1.64E+11
GPC019860,GPC019860,control,predictionRRBLUP,87.24757035,125.1766145,45.24757035,83.17661441,5.942260379,3.046625133,1.479466986,2.77460466,3.018887913,5.256001174,16364.9505,86.78975969,26.55655095,-0.15699888,3974848.456,1003.665261,4.723655709,3.996387749,-0.014819062,41.60653205,41.5027037,41.64284925,0.127167687,41.67825173,38.30834905,-4.387154075,38.30834905,42.22345469,-5.157707966,8502.314375,2129.490356,0.267079503,4087.691644,1021.249369,1.533063208,1.535206111,1.643906853,1.535059214,1.643906853,1.535730094,1.530841948,2.106188209,160.3132367,41.12030057,0.031093226,107.9282447,0.071286731,0.651361661,0.013046971,0.727672984,0.010420369,0.026991896,0.085413679,0.254254492,0.402294075,0.215873743,0.394020391,0.222475603,0.261656172,0.269051614,0.1589732,0.156260918,0.039217583,232521897.2,58588.49111,41.81456948,592.821129,522900.6509,1308.031657,0.454453749,248850.1978,621.1965571,213.7238502,6.53E+11,1.64E+11
GPC020060,GPC020060,control,predictionRRBLUP,65.43688092,122.3585962,23.43688092,80.35859614,32.68823313,8.522826811,4.488744695,1.476149228,70.9590877,18.94673821,28493.54772,89.32360425,26.55655095,-0.15699888,7028194.835,1750.611246,6.645311798,6.11830893,-0.031154006,37.68322194,37.58519741,37.72317442,0.137202882,39.4515913,33.82731809,-5.581063926,33.82731809,40.46159518,-6.509865511,11187.58519,2805.75192,0.355941903,5136.614603,1289.060614,1.667283916,1.5821811,1.814558317,1.599580208,1.814558317,1.672039898,1.665648204,1.985722183,185.4134971,46.27417839,0.054379189,107.9461358,0.065711738,0.637350116,0.014301812,0.731383256,0.009729804,0.024540905,0.080920554,0.248474412,0.416272122,0.218698578,0.368965362,0.247052897,0.289228953,0.263108775,0.134687944,0.156260918,0.037933916,380913416.3,94782.68824,55.80150611,725.1335974,672683.0211,1686.397297,0.585023008,297989.7999,747.0489923,228.2740063,6.53E+11,1.64E+11
GPC020660,GPC020660,control,predictionRRBLUP,52.66624322,116.5606542,10.66624322,74.56065415,32.76653288,9.053851762,5.835024902,1.47655188,88.40259334,21.62790607,32624.04513,89.68559412,26.55655095,-0.15699888,4525433.391,1124.603133,4.681613753,4.660826584,-0.04723106,37.35431699,37.30431787,37.40526539,0.116016855,39.47330081,34.04001397,-5.349834252,34.04001397,40.77869237,-6.82145222,9276.656672,2324.679135,0.330115384,4193.282701,1050.80064,1.67911066,1.581505824,1.808748211,1.599947199,1.808748211,1.681677988,1.676930832,2.714811109,191.7531181,47.42951692,0.011369873,107.9300529,0.077819992,0.641206614,0.019223474,0.725616258,0.009806221,0.025991549,0.08543379,0.26202065,0.40825408,0.203605,0.350012648,0.280116865,0.283940166,0.246136218,0.126802312,0.156260918,0.038665538,233609604.3,58029.88142,43.08264928,630.5634403,555014.6946,1390.29231,0.482600502,245258.1466,614.633857,256.7075697,6.53E+11,1.64E+11
GPC022420,GPC022420,control,predictionRRBLUP,59.68267611,121.0007194,17.68267611,79.00071938,-7.000027935,12.36955812,4.522896702,3.427759055,67.76656445,19.38349363,28631.4747,90.16782465,26.55655095,-0.15699888,6826305.021,1807.220347,6.726161652,6.207245121,-0.053204365,36.96365333,36.87214912,37.03211603,0.156176289,39.51512682,32.60431856,-6.695828429,32.60431856,40.58575855,-7.745525054,10588.15192,2741.765007,0.349642235,4611.645677,1197.609896,1.696229375,1.583845993,1.867771145,1.597307759,1.867771145,1.701683528,1.693604743,2.417658688,191.8905742,49.86559182,0.049746091,107.9441105,0.065768688,0.63874782,0.015253518,0.729712794,0.009240966,0.024793094,0.082787767,0.253183086,0.412337751,0.214386007,0.364407857,0.25215437,0.292149578,0.260577728,0.132779995,0.156260918,0.038111138,360967165.7,95290.07644,56.77731871,720.8790099,631760.0134,1630.679242,0.549354844,266121.2724,689.5259554,247.8211562,6.53E+11,1.64E+11
GPC022430,GPC022430,control,predictionRRBLUP,61.60008247,120.2026144,19.60008247,78.2026144,-1.185691591,13.92556563,5.692946287,2.615042342,101.8673759,22.20071502,31206.67773,89.54621831,26.55655095,-0.15699888,7242329.419,1854.195677,7.229381089,6.647215069,-0.045419835,36.95958443,36.86597293,37.01164269,0.146171437,39.42805205,32.87594216,-6.374344772,32.87594216,40.31710125,-7.095323714,10823.60799,2740.713047,0.355964632,4803.045275,1214.873338,1.696689636,1.589168278,1.861786253,1.60076215,1.861786253,1.701941484,1.694605753,2.39128395,188.9721821,47.95018052,0.056381751,107.9436008,0.064506737,0.6401753,0.015052603,0.729709356,0.009341615,0.024442919,0.082205118,0.251909967,0.420710241,0.211740962,0.358994903,0.255157321,0.301283034,0.261138203,0.126371414,0.156260918,0.038093051,392621312.2,100664.8816,60.74044501,737.9944815,649762.914,1645.274722,0.565088474,277761.2128,702.9095911,244.6160071,6.53E+11,1.64E+11
GPC022480,GPC022480,control,predictionRRBLUP,63.56458439,123.0629188,21.56458439,81.06291881,14.10266002,9.812302475,5.874159212,2.277701012,97.2093905,22.13063523,31962.12479,89.70854224,26.55655095,-0.15699888,6974371.443,1750.206093,6.531020925,6.028775632,-0.0440248,37.43535085,37.30099396,37.48827942,0.168818253,39.41956615,33.15805566,-5.990678783,33.15805566,40.55075897,-7.247643369,11147.19792,2794.306913,0.367893094,5048.268569,1265.013815,1.679789564,1.585138396,1.850217418,1.601958031,1.850217418,1.686652471,1.677048176,2.17950286,178.6246942,44.81798831,0.050457996,107.9404295,0.070726825,0.637910849,0.01701569,0.730639543,0.00933491,0.02420057,0.081667127,0.251106909,0.417554426,0.215555073,0.350151838,0.275817373,0.297699214,0.246486116,0.122669071,0.156260918,0.038119965,375379381.1,94152.70349,55.29208527,702.2531015,670183.5018,1681.435099,0.582812272,292821.9278,734.0172032,230.3917641,6.53E+11,1.64E+11
GPC022540,GPC022540,control,predictionRRBLUP,56.21008326,121.774207,14.21008326,79.77420699,-11.13199447,9.880906804,6.351662858,1.286735102,108.9427618,22.62896866,32436.38915,89.84691908,26.55655095,-0.15699888,5780840.845,1479.076542,5.270851379,5.09879985,-0.036622701,37.72217608,37.6199096,37.75504663,0.137647202,39.69470059,33.80403372,-5.770527446,33.80403372,40.41636986,-6.425312543,10637.20717,2696.168184,0.362644595,4915.947811,1243.466335,1.663627755,1.587626415,1.815389434,1.589790008,1.815389434,1.668088436,1.661796186,2.239584996,165.548033,43.22417265,0.035365894,107.9332163,0.073385234,0.643878923,0.016949166,0.728545927,0.008965438,0.024487856,0.082900195,0.25777801,0.416226273,0.207600543,0.358511927,0.265219238,0.289363625,0.252444039,0.129354547,0.156260918,0.038442608,310436772.7,79222.97635,48.2890983,661.461842,638545.8549,1616.99274,0.555363781,283501.4841,716.887712,230.1612351,6.53E+11,1.64E+11
GPC022550,GPC022550,control,predictionRRBLUP,60.88612966,122.8839439,18.88612966,80.88394392,-0.805010229,11.64166468,6.669721754,1.312841689,109.4797126,22.33046844,31377.40009,89.70149156,26.55655095,-0.15699888,6516069.066,1639.098198,5.748286346,5.252746468,-0.035436234,37.32498548,37.2269055,37.3842252,0.150875375,39.18301534,33.39770661,-5.45723814,33.39770661,40.42085896,-6.814469901,11102.50257,2792.749605,0.368690455,5023.976915,1264.728499,1.680488816,1.587109878,1.834647527,1.609256342,1.834647527,1.685360062,1.677973253,2.158761943,174.4734467,44.04645532,0.037270657,107.9385703,0.068300349,0.640592607,0.015089882,0.728819593,0.009157223,0.024617844,0.083313869,0.255738818,0.412767577,0.211434787,0.361709899,0.261900564,0.293475113,0.253580802,0.12845443,0.156260918,0.038296727,352302883.6,88849.4762,50.99528965,672.6670697,665100.6113,1674.252786,0.578445277,291234.0052,733.37121,231.9531054,6.53E+11,1.64E+11
GPC022580,GPC022580,control,predictionRRBLUP,64.78865702,121.5678801,22.78865701,79.56788003,16.36189926,11.32049373,4.896590483,3.161862068,89.55160163,20.47136671,30717.89654,89.46493495,26.55655095,-0.15699888,7611258.373,1955.010606,7.129028812,6.600190811,-0.04511789,37.12320295,37.04833843,37.19228863,0.143523275,39.3442677,33.02327447,-6.071192067,33.02327447,40.47036369,-7.222944003,11223.79733,2853.021788,0.363777558,5058.037451,1286.242075,1.691452182,1.584546347,1.853209228,1.604615978,1.853209228,1.696058564,1.688529938,2.219536296,185.5944133,46.88900413,0.053805216,107.9395761,0.064528413,0.646149482,0.013006144,0.728528117,0.008857559,0.024610967,0.083523806,0.255435279,0.41748672,0.207947625,0.375475757,0.229909232,0.296601939,0.273567227,0.135541371,0.156260918,0.038373048,410632808.2,105526.0104,58.93504036,742.8042259,670903.3332,1704.84491,0.583463953,289200.19,734.9343818,237.3848353,6.53E+11,1.64E+11
