"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","cluster"
"stress1","GPC003330","PPC36",74.3333333333333,108,34.3333333333333,68,9.73333333333333,5.46666666666667,4.93333333333333,1.13333333333333,37.2666666666667,10.9,14956.3333333333,73.3666666666667,2
"stress1","GPC003350","PPC37",74.3333333333333,108,34.3333333333333,68,9.4,4.86666666666667,5.46666666666667,0.9,40.1333333333333,10.9666666666667,33193.4784404854,69.4907784663052,2
"stress1","GPC003370","PPC38",74.3333333333333,110.666666666667,34.3333333333333,70.6666666666667,6.83333333333333,5.3,4.36666666666667,1.2,26.2,5.13333333333333,128723,86.1666666666667,1
"stress1","GPC003380","PPC39",73,119.333333333333,33,79.3333333333333,1.86666666666667,3.9,5.46666666666667,0.7,35.3,1.9,11742.3333333333,64.4333333333333,2
"stress1","GPC003410","PPC40",74.3333333333333,105.666666666667,34.3333333333333,65.6666666666667,17.1333333333333,8.7,2.93333333333333,2.96666666666667,18.8,9.7,7485,86.3333333333333,2
"stress1","GPC003460","PPC41",69,105.666666666667,29,65.6666666666667,17.4,8.46666666666667,2.03333333333333,4.16666666666667,8.1,3.93333333333333,7632,72.5666666666667,2
"stress1","GPC003500","PPC42",80.3333333333333,122,40.3333333333333,82,20.7333333333333,4.33333333333333,2.9,1.5,13.8666666666667,8.93333333333333,23281.4353214562,58.9723353989156,2
"stress1","GPC004110","PPC43",69,110.666666666667,29,70.6666666666667,131.833333333333,2.13333333333333,1.16666666666667,1.9,1,3.9,14957.3333333333,89.7,2
"stress1","GPC004160","PPC44",69,119.333333333333,29,79.3333333333333,15.3666666666667,5.93333333333333,1.73333333333333,3.43333333333333,6.93333333333333,3.23333333333333,18930,83.8,2
"stress1","GPC005130","PPC45",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,9.93333333333333,8.46666666666667,3.1,2.76666666666667,25.4,7.13333333333333,17761,87.2666666666667,2
"stress1","GPC005180","PPC46",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,17.5,10.2666666666667,2.63333333333333,3.86666666666667,14.8666666666667,7.76666666666667,11320.6666666667,84.7666666666667,2
"stress1","GPC005200","PPC47",74.3333333333333,108,34.3333333333333,68,8.96666666666667,10.4666666666667,3.8,2.76666666666667,31.8666666666667,8.36666666666667,28666,86.2,2
"stress1","GPC005370","PPC48",78,115.666666666667,38,75.6666666666667,62.4333333333333,3.8,1.76666666666667,2.16666666666667,4.93333333333333,9.1,16536.6666666667,84.3666666666667,2
"stress1","GPC005420","PPC49",69,109.333333333333,29,69.3333333333333,22,5.43333333333333,1.03333333333333,5.3,2.33333333333333,1.5,8558.66666666667,85.0333333333333,2
"stress1","GPC005480","PPC50",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,94.4,3.83333333333333,1.2,3.2,2.06666666666667,5.73333333333333,17046.3333333333,82.2666666666667,2
"stress1","GPC005600","PPC51",73,112,33,72,46.6,3.73333333333333,2.2,1.7,5.86666666666667,8,11715.6666666667,80.0666666666667,2
"stress1","GPC005820","PPC52",69,98.6666666666667,29,58.6666666666667,36.7,3.63333333333333,1.96666666666667,1.86666666666667,4.46666666666667,4.96666666666667,13462.1451071521,76.5907784663052,2
"stress1","GPC006110","PPC53",75.6666666666667,121,35.6666666666667,81,4.23333333333333,9.4,1.63333333333333,5.76666666666667,8.3,1.03333333333333,19929.6235476375,62.8148902659437,2
"stress1","GPC006530","PPC54",74.3333333333333,114.333333333333,34.3333333333333,74.3333333333333,13.5333333333333,7.03333333333333,4.4,1.6,29.9333333333333,11.6666666666667,45162.3333333333,76.6333333333333,2
"stress1","GPC006610","PPC55",69,107,29,67,24.4333333333333,2.83333333333333,1.13333333333333,2.5,1.2,0.9,8362,89.0333333333333,2
"stress1","GPC006660","PPC56",69,115.666666666667,29,75.6666666666667,91.5333333333333,2.56666666666667,1.2,2.16666666666667,1.8,5,6864,50.7333333333333,2
"stress1","GPC006820","PPC57",73,108,33,68,9.23333333333333,10.8,2.2,4.93333333333333,14.6,3.96666666666667,1795.33333333333,37.8333333333333,2
"stress1","GPC006940","PPC58",74.3333333333333,110.666666666667,34.3333333333333,70.6666666666667,16.4333333333333,6.46666666666667,3.5,2.4,20.7666666666667,8.13333333333333,21589.6666666667,88.6333333333333,2
"stress1","GPC006960","PPC59",73,119.333333333333,33,79.3333333333333,2.6,4.16666666666667,5.36666666666667,0.8,39,2.93333333333333,15687.3333333333,58.8666666666667,2
"stress1","GPC007080","PPC60",69,98.6666666666667,29,58.6666666666667,86.1333333333333,3.93333333333333,0.866666666666667,4.53333333333333,1.13333333333333,2.93333333333333,4783.33333333333,79.1666666666667,2
"stress1","GPC007370","PPC61",74.3333333333333,103.333333333333,34.3333333333333,63.3333333333333,22.3666666666667,3.6,1.93333333333333,1.86666666666667,4.83333333333333,3.3,5441,41.5666666666667,2
"stress1","GPC007520","PPC62",69,108,29,68,11.9,7.7,2.73333333333333,2.86666666666667,11.8666666666667,3.76666666666667,28512.6666666667,75.5666666666667,2
"stress1","GPC007580","PPC64",69,108,29,68,7.3,6.33333333333333,2.53333333333333,2.5,10.2,2.13333333333333,36362,76.2333333333333,2
"stress1","GPC007680","PPC65",69,119.333333333333,29,79.3333333333333,12.8,2.53333333333333,1.93333333333333,1.3,2.53333333333333,0.933333333333333,15927.6666666667,81.0333333333333,2
"stress1","GPC008250","PPC66",74.3333333333333,108,34.3333333333333,68,4.5,2.6,4.66666666666667,0.566666666666667,25.3333333333333,3.63333333333333,35086.3333333333,85.3666666666667,2
"stress1","GPC008380","PPC67",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,58.8333333333333,3.23333333333333,0.966666666666667,3.33333333333333,1.06666666666667,1.9,5322.66666666667,66.6666666666667,2
"stress1","GPC008400","PPC68",69,115.666666666667,29,75.6666666666667,5.46666666666667,2.83333333333333,5.1,0.533333333333333,31.9333333333333,5.26666666666667,67316,79.9333333333333,2
"stress1","GPC008580","PPC69",69,108,29,68,7.76666666666667,6.16666666666667,3.53333333333333,1.7,22.8666666666667,5.33333333333333,50504.6666666667,89.5666666666667,2
"stress1","GPC009310","PPC70",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,10.7,7.4,3.86666666666667,1.93333333333333,31.6,9.93333333333333,14677.6666666667,75.7333333333333,2
"stress1","GPC010110","PPC71",69,105.666666666667,29,65.6666666666667,13.2666666666667,6.43333333333333,3.4,1.9,20.4,7.86666666666667,20352.4784404854,77.7574451329719,2
"stress1","GPC010130","PPC72",69,108,29,68,15.7333333333333,2.63333333333333,3.6,0.733333333333333,15.9333333333333,7.86666666666667,32268.3333333333,76.5,2
"stress1","GPC010190","PPC73",69,115.666666666667,29,75.6666666666667,45.3333333333333,4.5,2.53333333333333,1.76666666666667,8.4,10.6666666666667,9087.66666666667,85.6333333333333,2
"stress1","GPC010200","PPC74",69,108,29,68,6.5,3.16666666666667,6.03333333333333,0.5,42.1333333333333,7.86666666666667,54239.8117738187,80.0241117996385,2
"stress1","GPC010240","PPC75",71.6666666666667,116,31.6666666666667,76,74.5666666666667,1.73333333333333,2.06666666666667,0.833333333333333,3.73333333333333,7.76666666666667,15844,79.2666666666667,2
"stress1","GPC010350","PPC76",69,115,29,75,48.2,3,1,3,1.1,1.63333333333333,2320.33333333333,49.7,2
"stress1","GPC010900","PPC77",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,14.1666666666667,13.3333333333333,2.03333333333333,6.56666666666667,13.3333333333333,5.86666666666667,16345.8117738187,74.7907784663052,2
"stress1","GPC011000","PPC78",69,105.666666666667,29,65.6666666666667,62.2333333333333,4.7,1.23333333333333,3.83333333333333,3.2,5.76666666666667,27136.6666666667,89.1333333333333,2
"stress1","GPC011040","PPC79",74.3333333333333,119.333333333333,34.3333333333333,79.3333333333333,45.7,4.33333333333333,1.4,3.06666666666667,2.93333333333333,4,17458,86.2,2
"stress1","GPC011120","PPC80",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,15.8666666666667,5.86666666666667,3.06666666666667,1.93333333333333,14.5,6.83333333333333,50599.6666666667,76.4666666666667,2
"stress1","GPC011350","PPC81",69,109.333333333333,29,69.3333333333333,14.4,6,4.16666666666667,1.43333333333333,21.4,9.1,11281.6666666667,68.6333333333333,2
"stress1","GPC011440","PPC82",74.3333333333333,108,34.3333333333333,68,16.8333333333333,12.2666666666667,2.76666666666667,4.43333333333333,25.7333333333333,11.9,28747.3333333333,85.2666666666667,2
"stress1","GPC011480","PPC83",71.6666666666667,113,31.6666666666667,73,25.3,7.23333333333333,2.16666666666667,3.16666666666667,13,4.63333333333333,23402.6666666667,82.9,2
"stress1","GPC011510","PPC84",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,64.6,3.73333333333333,1.6,2.33333333333333,3.6,6.96666666666667,16653.6666666667,93.5333333333333,2
"stress1","GPC011580","PPC85",69,107,29,67,42.7,5.9,2,2.86666666666667,5.06666666666667,6.36666666666667,39551,92.1,2
"stress1","GPC011650","PPC86",74.3333333333333,103.333333333333,34.3333333333333,63.3333333333333,10.8,11.7333333333333,2.73333333333333,4.3,20.8666666666667,6.43333333333333,41589,93.1333333333333,2
"stress1","GPC011680","PPC87",70.3333333333333,108,30.3333333333333,68,2.53333333333333,4.93333333333333,2.73333333333333,1.83333333333333,9.33333333333333,0.733333333333333,37934.8117738187,82.1574451329719,2
"stress1","GPC014350","PPC88",69,113,29,73,61.8666666666667,1.3,1.03333333333333,1.26666666666667,0.666666666666667,1.26666666666667,562.666666666667,49.8333333333333,2
"stress1","GPC014360","PPC89",69,108,29,68,85.8,1.53333333333333,1.46666666666667,1.06666666666667,1.26666666666667,3.2,5328.66666666667,80.9666666666667,2
"stress1","GPC014400","PPC90",69,108,29,68,51.3666666666667,1.7,1.06666666666667,1.56666666666667,0.733333333333333,1.03333333333333,6716.66666666667,51.9,2
"stress1","GPC014460","PPC91",69,108,29,68,69.0666666666667,2.3,1.23333333333333,1.86666666666667,1.53333333333333,3.06666666666667,4149.66666666667,64.6666666666667,2
"stress1","GPC014610","PPC92",74.3333333333333,114.333333333333,34.3333333333333,74.3333333333333,7.5,4.3,4.73333333333333,0.9,32,7.1,22747.3333333333,79.5333333333333,2
"stress1","GPC014630","PPC93",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,4.73333333333333,3.7,3.73333333333333,1,16.5666666666667,2.36666666666667,47902.3333333333,83.3666666666667,2
"stress1","GPC014680","PPC94",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,11.9333333333333,6.4,2.36666666666667,2.66666666666667,13.2,4.86666666666667,6492.33333333333,58.2,2
"stress1","GPC014750","PPC95",69,105.666666666667,29,65.6666666666667,14.7,10.8666666666667,2.7,4.06666666666667,18.9333333333333,8.23333333333333,32736.3333333333,77.9,2
"stress1","GPC014930","PPC96",69,110.666666666667,29,70.6666666666667,193.066666666667,1.6,0.5,3.2,0.933333333333333,2.26666666666667,861.666666666667,82.5,2
"stress1","GPC014940","PPC97",78,115.666666666667,38,75.6666666666667,7.03333333333333,3.2,1.26666666666667,2.9,3.6,1.3,22910.1451071521,73.2907784663052,2
"stress1","GPC015090","PPC98",73,115.666666666667,33,75.6666666666667,16.1,3.93333333333333,1.5,2.63333333333333,2.73333333333333,1.4,390.333333333333,49.3,2
"stress1","GPC015450","PPC99",69,109.333333333333,29,69.3333333333333,78.7333333333333,0.966666666666667,1.03333333333333,0.933333333333333,0.6,1.36666666666667,2952.66666666667,67.9666666666667,2
"stress1","GPC015800","PPC100",73,112,33,72,8.4,6.46666666666667,5.16666666666667,1.23333333333333,37.2,9.2,23863.6666666667,80.7333333333333,2
"stress1","GPC015830","PPC101",74.3333333333333,119.333333333333,34.3333333333333,79.3333333333333,7.36666666666667,3.16666666666667,5.2,0.6,32.1333333333333,7.36666666666667,40156.6666666667,94.9666666666667,2
"stress1","GPC015960","PPC102",74.3333333333333,111.333333333333,34.3333333333333,71.3333333333333,19.7666666666667,2.6,1.46666666666667,1.76666666666667,12.0333333333333,2.6,12337,52.9333333333333,2
"stress1","GPC016020","PPC103",76.3333333333333,116,36.3333333333333,76,3.3,5.3,6.2,0.833333333333333,53.7333333333333,5.2,32779.3333333333,73.2333333333333,2
"stress1","GPC016090","PPC104",71.6666666666667,101,31.6666666666667,61,13.4333333333333,9.13333333333333,3.73333333333333,2.5,26.5333333333333,10.4333333333333,10909,83.2333333333333,2
"stress1","GPC016110","PPC105",69,108,29,68,8.83333333333333,9.43333333333333,3.63333333333333,2.6,28.9333333333333,7.5,28756.6666666667,83.0666666666667,2
"stress1","GPC016200","PPC106",69,116.333333333333,29,76.3333333333333,22.8,5.56666666666667,1.8,3.1,6.63333333333333,4.4,27452,84.9333333333333,2
"stress1","GPC016300","PPC107",73,108,33,68,111.5,6.8,1.96666666666667,3.46666666666667,5.56666666666667,5.96666666666667,38000,93.6,2
"stress1","GPC016420","PPC108",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,21.9333333333333,6.2,2.36666666666667,2.63333333333333,10.1333333333333,6.36666666666667,28892.6666666667,85.2666666666667,2
"stress1","GPC016620","PPC109",74.3333333333333,104.666666666667,34.3333333333333,64.6666666666667,6.56666666666667,6.73333333333333,4.23333333333333,1.6,34.5,6.83333333333333,48822.3333333333,88.9,2
"stress1","GPC016690","PPC110",71.6666666666667,108,31.6666666666667,68,8.23333333333333,7.5,2.63333333333333,2.86666666666667,13.2333333333333,3.13333333333333,23985.6666666667,83.6666666666667,2
"stress1","GPC016720","PPC111",69,105.666666666667,29,65.6666666666667,9.36666666666667,8.63333333333333,2.7,3.16666666666667,16.2666666666667,4.53333333333333,23020,80.5,2
"stress1","GPC016730","PPC112",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,7.2,8.93333333333333,3.3,2.7,20.2666666666667,4.33333333333333,13153.3333333333,88.7666666666667,2
"stress1","GPC016740","PPC113",69,108,29,68,4.76666666666667,6.53333333333333,3,2.16666666666667,15.3333333333333,2.23333333333333,15712.3333333333,91.1666666666667,2
"stress1","GPC016810","PPC114",78,119.333333333333,38,79.3333333333333,1.7,5.06666666666667,4.1,1.26666666666667,19.6,0.6,9603.47844048541,56.9907784663052,2
"stress1","GPC017030","PPC115",69,105.666666666667,29,65.6666666666667,11.8333333333333,7.86666666666667,2.7,2.9,16.2666666666667,6.86666666666667,23956.6666666667,91.5333333333333,2
"stress1","GPC017100","PPC116",76.6666666666667,115.666666666667,36.6666666666667,75.6666666666667,4.5,3.83333333333333,5.33333333333333,0.7,33.7666666666667,4.63333333333333,18423.6666666667,78.1666666666667,2
"stress1","GPC017170","PPC117",69,119.333333333333,29,79.3333333333333,10.0666666666667,6.56666666666667,2.1,3.13333333333333,9.86666666666667,2.86666666666667,18488.6666666667,72.8,2
"stress1","GPC017640","PPC118",71.6666666666667,113,31.6666666666667,73,116.066666666667,4.03333333333333,1.06666666666667,3.76666666666667,2,6.73333333333333,21482.6666666667,86.3333333333333,2
"stress1","GPC017680","PPC119",73,108,33,68,10.0666666666667,3.96666666666667,3.63333333333333,1.1,15.9333333333333,4.76666666666667,3672.66666666667,68.0333333333333,2
"stress1","GPC017710","PPC120",69,105.666666666667,29,65.6666666666667,11.0333333333333,8.93333333333333,3.03333333333333,2.96666666666667,21.7,7.23333333333333,24217.1451071521,79.4241117996385,2
"stress1","GPC017760","PPC121",70.3333333333333,105.666666666667,30.3333333333333,65.6666666666667,12.6666666666667,10.2666666666667,2.93333333333333,3.5,24.3,9.03333333333333,14282.6666666667,81.5,2
"stress1","GPC017800","PPC122",74.3333333333333,108,34.3333333333333,68,48.6062754123514,3.30664749488753,2.03082055214724,1.68961017382413,8.71961400817996,4.67631915165453,1741,82.6,2
"stress1","GPC018020","PPC123",77,118.980723970325,37,79.1697748784855,28.3792174913694,5.27996165644172,3.02830777096115,2.34588701431493,17.5725613496933,5.48597163664239,18655,55.7333333333333,2
"stress1","GPC018160","PPC124",71.6666666666667,108,31.6666666666667,68,61.0333333333333,2.93333333333333,1.23333333333333,2.4,2.13333333333333,3.76666666666667,4822.33333333333,80.2,2
"stress1","GPC018220","PPC125",71.6666666666667,108,31.6666666666667,68,14.1333333333333,11.9666666666667,2.33333333333333,5.13333333333333,14.4,6.03333333333333,17045.6666666667,75.0666666666667,2
"stress1","GPC018240","PPC126",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,15.1666666666667,8.73333333333333,2.5,3.5,13.2666666666667,5.96666666666667,19303.3333333333,94.9666666666667,2
"stress1","GPC018750","PPC127",74.3333333333333,109.333333333333,34.3333333333333,69.3333333333333,28,8.53333333333333,2.06666666666667,4.1,12,9.86666666666667,49592.3333333333,91.8,2
"stress1","GPC018850","PPC128",74.3333333333333,108,34.3333333333333,68,15.9333333333333,6.23333333333333,2.4,2.63333333333333,9.66666666666667,4.53333333333333,35294,86.0666666666667,2
"stress1","GPC019210","PPC129",69,103.333333333333,29,63.3333333333333,50.8666666666667,5.43333333333333,1.2,4.53333333333333,2.86666666666667,4.13333333333333,6505.33333333333,82.4,2
"stress1","GPC019440","PPC130",76.3333333333333,124.333333333333,36.3333333333333,84.3333333333333,0.5,3,4,0.7,19.6666666666667,0.333333333333333,33762.2902143042,66.8148902659437,2
"stress1","GPC020320","PPC131",74.3333333333333,109.333333333333,34.3333333333333,69.3333333333333,7.73333333333333,6.93333333333333,3.7,1.86666666666667,29.4666666666667,6.73333333333333,33595.8117738187,79.6241117996385,2
"stress1","GPC020380","PPC132",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,6.56666666666667,5.8,5.2,1.1,33.6,6.66666666666667,27183.8117738187,71.3574451329719,2
"stress1","GPC020400","PPC133",69,108,29,68,7.3,2.83333333333333,5.5,0.5,34.4666666666667,7.63333333333333,16374,85.4333333333333,2
"stress1","GPC020470","PPC134",69,109.333333333333,29,69.3333333333333,7.1,2.93333333333333,5.46666666666667,0.5,35.7333333333333,7.66666666666667,41558,83.3333333333333,2
"stress1","GPC020560","PPC135",71.6666666666667,108,31.6666666666667,68,5,8.96666666666667,5.13333333333333,1.73333333333333,57.3666666666667,8.1,13051.3333333333,80.8333333333333,2
"stress1","GPC020570","PPC136",73,115.666666666667,33,75.6666666666667,6.4,9.83333333333333,5.33333333333333,1.83333333333333,61.0333333333333,11.5333333333333,22444,79.8,1
"stress1","GPC020720","PPC137",75.6666666666667,118,35.6666666666667,78,3.66666666666667,5.96666666666667,2.8,2.1,12.1333333333333,1.33333333333333,19396.3333333333,69.7,2
"stress1","GPC022230","PPC138",73,109.333333333333,33,69.3333333333333,144.6,1.83333333333333,1.53333333333333,1.2,1.86666666666667,7.96666666666667,15771.3333333333,89.2,2
"stress1","GPC022280","PPC139",69,108,29,68,27.9666666666667,5.03333333333333,1.8,2.8,5.46666666666667,4.5,20864.3333333333,85.9,2
"stress1","GPC022290","PPC140",77,114.333333333333,37,74.3333333333333,1.43333333333333,5.53333333333333,3.86666666666667,1.46666666666667,19.2333333333333,0.766666666666667,18199.6235476375,67.9815569326104,2
"stress1","GPC022310","PPC141",73,115.666666666667,33,75.6666666666667,2.3,3.73333333333333,4.9,0.766666666666667,31.8666666666667,2.5,7348,60,2
"stress1","GPC022320","PPC142",69,110.666666666667,29,70.6666666666667,5.66666666666667,2.36666666666667,3.93333333333333,0.6,16.8666666666667,2.83333333333333,17707,72.0333333333333,2
"stress1","GPC022360","PPC143",69,108,29,68,20.8,1.33333333333333,1.76666666666667,0.733333333333333,2,1.23333333333333,17424,69.9666666666667,2
"stress1","GPC022560","PPC144",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,7.63333333333333,5.06666666666667,4.73333333333333,1.1,28.8333333333333,6.8,29197.6666666667,63.6,2
"stress1","GPC022570","PPC145",77,122,37,82,5.73333333333333,3.83333333333333,3.73333333333333,1.03333333333333,19.6666666666667,3.43333333333333,2057.66666666667,41.8,2
"stress1","GPC022630","PPC146",70.3333333333333,108.333333333333,30.3333333333333,68.3333333333333,1.8,3.6,4.73333333333333,0.766666666666667,25.4,1.36666666666667,6281.66666666667,60.2,2
"stress1","GPC022660","PPC147",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,2,4.4,3.2,1.4,12.7,0.8,21673.3333333333,62.8333333333333,2
"stress1","GPC022700","PPC148",83,119.333333333333,43,79.3333333333333,12.4,1.8,2.5,0.7,5.23333333333333,2.2,11461.4784404854,55.5907784663052,2
"stress1","GPC022870","PPC149",69,121,29,81,19.0333333333333,3.46666666666667,1.63333333333333,2.13333333333333,3,1.73333333333333,18498.3333333333,75.1666666666667,2
"stress1","GPC022910","PPC150",71.6666666666667,114.333333333333,31.6666666666667,74.3333333333333,13.0333333333333,3.56666666666667,1.43333333333333,2.46666666666667,2.13333333333333,0.9,604.666666666667,47.2,2
"stress1","GPC023000","PPC151",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,13.0666666666667,2,3.13333333333333,0.633333333333333,8.13333333333333,3.3,11487.3333333333,81.8,2
"stress1","GPC023040","PPC152",73,109.333333333333,33,69.3333333333333,5.13333333333333,3.56666666666667,3.9,0.933333333333333,18.8666666666667,2.9,37340.6666666667,78.5666666666667,2
"stress1","GPC023060","PPC153",69,105.666666666667,29,65.6666666666667,96.2,2.26666666666667,1.13333333333333,2,1.4,4.3,12650,32.2666666666667,2
"stress1","GPC023070","PPC154",73,108,33,68,13.4,6.06666666666667,5.03333333333333,1.2,38.9333333333333,14.5333333333333,13146,80.0666666666667,2
"stress1","GPC026050","CM334",69,123,29,83,16.0396087456847,4.73998082822086,1.73082055214724,3.12294350715746,8.81961400817996,2.87631915165453,3971,57.9333333333333,2
"stress1","GPC026050","PPC155",69,109.333333333333,29,69.3333333333333,31.7333333333333,3.26666666666667,1.66666666666667,2.06666666666667,2.8,2.6,4256.66666666667,58.9333333333333,2
"stress1","GPC027390","PPC156",73,110.666666666667,33,70.6666666666667,25.4,8.96666666666667,1.56666666666667,5.73333333333333,5.93333333333333,4.6,7771.66666666667,77.9,2
"stress1","GPC027460","PPC157",73,108,33,68,7,3.6,4.3,0.866666666666667,22.0666666666667,4.53333333333333,12818.6666666667,82.4,2
"stress1","GPC027470","PPC158",70.3333333333333,108,30.3333333333333,68,3.86666666666667,4,4.13333333333333,0.966666666666667,20.3666666666667,2.36666666666667,1417,61.4666666666667,2
"stress1","GPC027530","PPC159",75.6666666666667,113.980723970325,35.6666666666667,74.1697748784855,15.1396087456847,4.13998082822086,3.66415388548057,1.52294350715746,17.1529473415133,0.566666666666667,14850.4784404854,52.0907784663052,2
"stress1","GPC027630","PPC160",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,34,5.3,1.6,3.33333333333333,5,4.96666666666667,8635.33333333333,23.6333333333333,2
"stress1","GPC028460","PPC161",69,108,29,68,32.3666666666667,3.86666666666667,2.06666666666667,1.9,4.53333333333333,4.26666666666667,1576.66666666667,52.7333333333333,2
"stress1","GPC028750","PPC162",69,110.666666666667,29,70.6666666666667,10.7333333333333,12.4333333333333,3.9,3.2,35.5666666666667,11.3666666666667,32823.6666666667,83.4666666666667,1
"stress1","GPC028850","PPC163",69,110.666666666667,29,70.6666666666667,9.96666666666667,8.1,3.86666666666667,2.1,33.1,9.73333333333333,4454.66666666667,47.1333333333333,2
"stress1","GPC029020","PPC164",71.6666666666667,108,31.6666666666667,68,17.1333333333333,3.96666666666667,3.76666666666667,1.1,17.1666666666667,7.23333333333333,2844,73.1333333333333,2
"stress1","GPC029280","PPC165",71.6666666666667,113,31.6666666666667,73,6.63333333333333,3.03333333333333,4.66666666666667,0.666666666666667,25.7333333333333,4.93333333333333,12538,73.2666666666667,2
"stress1","GPC029740","PPC166",71.6666666666667,119.333333333333,31.6666666666667,79.3333333333333,20.3333333333333,10.0666666666667,1.5,6.73333333333333,6.06666666666667,3.36666666666667,39942.6666666667,90.2333333333333,2
"stress1","GPC029750","PPC167",73.6666666666667,109.333333333333,33.6666666666667,69.3333333333333,36.3666666666667,6.4,1.23333333333333,5.16666666666667,2.93333333333333,3.2,17774,93.5333333333333,2
"stress1","GPC029760","PPC168",74.3333333333333,113,34.3333333333333,73,46.4,7,1.03333333333333,6.8,2.9,4,1384.33333333333,55.3333333333333,2
"stress1","GPC029990","PPC169",74.3333333333333,108,34.3333333333333,68,65.0666666666667,7.76666666666667,1.63333333333333,4.76666666666667,4.53333333333333,8.63333333333333,27209.6666666667,91.2666666666667,2
"stress1","GPC030530","PPC170",75.6666666666667,121,35.6666666666667,81,15.2396087456847,5.37331416155419,4.26415388548057,1.68961017382413,29.0862806748466,3.8429858183212,10160,44.4333333333333,2
"stress1","GPC032590","PPC171",75.6666666666667,114.333333333333,35.6666666666667,74.3333333333333,10.6,6,4.66666666666667,1.3,31,9.73333333333333,12212.6666666667,64.1333333333333,2
"stress1","GPC032640","PPC172",76.3333333333333,124.333333333333,36.3333333333333,84.3333333333333,6.33333333333333,4.43333333333333,2.56666666666667,1.66666666666667,12.2666666666667,1.63333333333333,10511.4784404854,46.9241117996385,2
"stress1","GPC032660","PPC173",71.6666666666667,120,31.6666666666667,80,30.5125508247027,5.01329498977505,2.22830777096115,2.47922034764826,16.7725613496933,5.81930496997573,13502,66.6666666666667,2
"stress1","GPC032730","PPC174",69,115.666666666667,29,75.6666666666667,126.133333333333,2.46666666666667,1.2,2.06666666666667,1.2,4.46666666666667,29012.3333333333,85.0666666666667,2
"stress1","GPC032740","PPC175",69,109.333333333333,29,69.3333333333333,13.1666666666667,9.26666666666667,3.6,2.56666666666667,26.0333333333333,10.1,44711,93.0666666666667,2
"stress1","GPC033290","PPC176",73,115,33,75,6.96666666666667,5.66666666666667,5.26666666666667,1.06666666666667,41.6666666666667,8.7,18546.3333333333,62.1333333333333,2
"stress1","GPC033360","PPC177",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,18.1666666666667,8.5,2.13333333333333,3.96666666666667,11.0666666666667,6.16666666666667,25654.3333333333,79.7333333333333,2
"stress1","GPC033480","PPC178",75.6666666666667,112,35.6666666666667,72,13.4333333333333,4.66666666666667,5,0.9,30,11.8333333333333,19176.4784404854,76.5241117996385,2
"stress1","GPC034830","PPC179",73,119.333333333333,33,79.3333333333333,76.7,1.56666666666667,1.96666666666667,0.8,3,6.6,6455.66666666667,61.5333333333333,2
"stress1","GPC035430","PPC180",70.3333333333333,110.666666666667,30.3333333333333,70.6666666666667,30.8666666666667,3.93333333333333,2.03333333333333,1.96666666666667,4.6,4.2,25739.6666666667,93.2666666666667,2
"stress1","GPC035440","PPC181",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,3.2,8.36666666666667,2.2,3.8,12.7,1.2,23026.3333333333,81,2
"stress1","GPC036000","PPC182",81,108,41,68,3.66666666666667,7.36666666666667,2.66666666666667,2.76666666666667,13.8,1.46666666666667,74038.1451071521,76.3574451329719,2
"stress1","GPC036020","PPC183",74.3333333333333,108,34.3333333333333,68,6.73333333333333,7.86666666666667,3.23333333333333,2.46666666666667,15.3333333333333,2.96666666666667,59066.6666666667,92.6333333333333,2
"stress1","GPC037070","PPC184",76.3333333333333,110.666666666667,36.3333333333333,70.6666666666667,28.9333333333333,7.16666666666667,1.36666666666667,5.23333333333333,5.53333333333333,4.93333333333333,9631.33333333333,82.3666666666667,2
"stress1","GPC039160","PPC185",77,114.333333333333,37,74.3333333333333,5.9,3.8,2.6,1.8,10.1333333333333,1.73333333333333,18794.3333333333,81.2666666666667,2
"stress1","GPC039200","PPC186",76.3333333333333,119.333333333333,36.3333333333333,79.3333333333333,9.73333333333333,4.4,3.3,1.33333333333333,13.0333333333333,3.86666666666667,17628.6666666667,82.6666666666667,2
