g2pname,genotype,environment,datatype,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC027630,PPC160,stress1,estimateBLUP,72.04150645,109.8523188,32.04150645,69.85231878,33.33302551,5.33409126,1.627532992,3.326674472,5.422938914,5.035388152,14381.94365,47.18543753,35.37168294,-0.022949341,873881.5405,220.3699504,5.269919856,6.478099554,-0.020747232,33.04656553,35.58891023,35.75039601,0.167281489,34.53524505,38.55966925,4.339824993,37.18368067,31.84391447,5.369400272,1916.682252,483.158056,0.041407844,1030.315026,259.4567689,1.675563133,1.586807477,1.659702735,1.776715751,1.610315478,1.730991577,1.724037799,1.417728383,94.14881658,25.82086863,-0.021148035,73.24004498,0.206902127,0.717367484,0.026220663,0.571199384,0.017354178,0.080553108,0.203345047,0.362582453,0.261938731,0.021984076,0.261450534,0.372698706,0.298598056,0.202247414,0.067275616,0.387324711,0.136754765,65794270.91,16646.47525,39.81876486,493.7423169,130779.1896,331.5549213,0.111846978,71622.4334,181.1900016,159.1273573,56582904652,15321492597
GPC028460,PPC161,stress1,estimateBLUP,70.1524134,108.7554451,30.1524134,68.7554451,31.93206356,3.953072341,2.081222178,1.937190524,4.978312019,4.439805838,11028.76446,63.57480628,34.04175434,-1.351105009,468836.7465,118.8800389,2.892229836,4.550336556,-0.054598385,32.06924338,34.23319444,34.28305966,0.084234943,34.70838397,37.49090486,3.422456946,35.51271728,27.64165405,8.09368188,1332.87384,337.9067113,0.036242544,670.3159774,169.8985585,1.703645157,1.517276086,1.725101565,1.763610595,1.642040567,1.779468207,1.782100642,1.578207388,92.43972253,25.4524635,-0.179257062,74.53331872,0.200749343,0.717367484,0.029289513,0.566036182,0.02576394,0.085528468,0.20577041,0.346339598,0.264576643,0.019184391,0.258374711,0.372698706,0.287065416,0.202247414,0.072935949,0.37549606,0.134229596,36085470.06,9234.28274,28.40871946,408.5048014,101955.6513,260.2392613,0.087275829,53162.51306,135.4666545,159.4048982,56582904652,15321492597
GPC028750,PPC162,stress1,estimateBLUP,70.1524134,110.9491925,30.1524134,70.94919246,13.37646548,12.20706914,3.863572554,3.197420151,34.54600057,10.48071216,25872.47293,80.88408232,33.95340243,-1.439339127,615960.6875,172.3568783,4.665016349,5.811354457,-0.040493738,30.43765835,33.09633859,33.34432895,0.230127524,33.04462714,38.44288374,5.005878142,35.09017482,27.92941404,7.642578891,1122.168756,322.6640438,0.036242544,554.576999,158.907763,1.703645157,1.509253233,1.746901175,1.850104627,1.614281115,1.849153364,1.843219424,1.822316296,145.3413077,46.76767111,-0.147049668,73.52841007,0.166909032,0.723331778,0.023151813,0.553128175,0.014550923,0.080553108,0.210621136,0.355621229,0.243473346,0.013585021,0.270678004,0.32379461,0.295714896,0.220350301,0.070105783,0.373806253,0.134229596,44791778.81,12399.61018,41.96750901,532.6647892,87546.72271,248.0478828,0.07253314,44869.58227,127.3950067,213.9248199,56582904652,15321492597
GPC028850,PPC163,stress1,estimateBLUP,70.1524134,110.9491925,30.1524134,70.94919246,12.7188711,8.031895661,3.831166183,2.131072005,32.19582983,9.091020099,12395.94189,60.42083841,34.04175434,-1.351105009,440044.2603,111.6648405,2.026798582,3.074800666,-0.034851879,32.58233751,35.63754577,35.77773768,0.153814481,35.29272784,39.5841967,4.74907002,37.00259104,27.48732467,8.963278005,1044.864847,266.2487829,0.036242544,536.3323466,136.5651189,1.625879552,1.534658934,1.67060254,1.742642345,1.586521662,1.730991577,1.724037799,0.59499095,119.5165366,31.26138047,-0.173401172,72.55554199,0.185367384,0.708421043,0.023151813,0.535056966,0.053796482,0.092991508,0.196068958,0.330096743,0.243473346,0.016384706,0.255298887,0.360472682,0.301481216,0.196213118,0.058785117,0.370426638,0.144330271,33640005.54,8624.150472,32.9446175,429.8200474,86959.86637,223.1404767,0.07253314,45581.35126,116.6950871,147.1152846,56582904652,15321492597
GPC029020,PPC164,stress1,estimateBLUP,72.04150645,108.7554451,32.04150645,68.7554451,18.86594904,4.049422499,3.733947072,1.161664599,17.01499726,6.963940407,11630.80391,75.06426066,34.18590744,-1.20714408,865832.4846,218.353768,3.637878218,5.408408507,-0.023568161,33.15515688,35.67706215,35.7929275,0.129124968,34.60828803,39.55057663,5.069050193,36.66510583,28.47117447,7.964601206,2411.179803,606.1905621,0.051738444,1308.407413,328.6368049,1.63668033,1.499224667,1.676052443,1.776715751,1.585199783,1.721902208,1.71792592,1.404166777,89.84422639,24.8962906,-0.149977613,76.58974048,0.157679856,0.759117542,0.017014114,0.547964972,0.020157432,0.092991508,0.230024042,0.362582453,0.219732136,0.013585021,0.282981298,0.314625092,0.313013855,0.223367449,0.070105783,0.373806253,0.141805102,60775453.73,15394.30465,30.77753414,427.8046917,158239.1727,399.4933059,0.131503896,86937.85706,219.121949,150.5495287,56582904652,15321492597
GPC029280,PPC165,stress1,estimateBLUP,72.04150645,112.8687214,32.04150645,72.8687214,9.859765075,3.150154365,4.608919074,0.741588057,25.1770767,5.00702709,16235.88311,75.13935513,33.22333673,-2.168431574,434899.5024,110.3759966,2.685604381,5.0605415,-0.03203095,29.6612302,32.16010437,32.37521861,0.200949008,31.5134298,37.94919953,5.401390114,33.55640054,27.41176758,7.32191532,1084.146744,276.0159835,0.036242544,523.7187949,133.429359,1.727406869,1.520618941,1.817749908,1.936598658,1.630143659,1.891570416,1.88905851,1.207523489,115.4141569,30.38196178,-0.155833502,74.16339583,0.160756248,0.735260366,0.020082964,0.545383371,0.014550923,0.083040788,0.220322589,0.374184492,0.217094224,0.010785336,0.273753828,0.314625092,0.301481216,0.220350301,0.070105783,0.372116445,0.131704427,36114088.58,9241.421538,31.24824054,483.1727007,90534.98373,231.9838626,0.07744737,44567.28382,114.1779045,181.2891258,56582904652,15321492597
GPC029740,PPC166,stress1,estimateBLUP,72.04150645,118.0788714,32.04150645,78.07887137,21.61069082,9.926782084,1.53031388,6.62265965,6.439228961,3.674057149,29254.31312,84.69512683,35.09732704,-0.296939497,883522.0824,222.7847144,5.862845075,7.449228283,0.013103921,33.14429774,35.81992906,35.92659789,0.129124968,32.66859105,39.26746024,5.83535464,37.68304904,33.32611955,4.365288497,1673.516121,422.6586353,0.038825194,949.9939862,239.4737628,1.671242821,1.558727492,1.64880293,1.863209783,1.595774813,1.724931998,1.720981859,2.606629179,120.2478183,31.41824975,-0.01822009,73.58666564,0.206902127,0.705438896,0.029289513,0.558291378,0.02576394,0.095479188,0.2130465,0.350980414,0.246111258,0.010785336,0.242995594,0.406320272,0.292831736,0.187161674,0.053124784,0.360287795,0.134229596,65850075.64,16660.40099,47.59764659,584.7032078,108222.0645,275.7444693,0.089732944,60101.17756,152.6526746,231.1582924,56582904652,15321492597
GPC029750,PPC167,stress1,estimateBLUP,73.45832624,109.8523188,33.45832624,69.85231878,35.36299079,6.393942989,1.271062917,5.103921382,3.453876949,3.532251836,18723.21494,86.55371504,34.41841244,-0.974949033,2035599.867,629.4076933,10.49844224,11.95700492,-0.026389091,31.24937869,33.09025915,33.37774655,0.261550541,32.85255115,38.22523801,4.934466258,36.64589935,31.33269839,5.536525777,2314.304,713.3745089,0.051738444,1146.562546,353.0547932,1.749008426,1.596836044,1.686952248,1.899904221,1.626178023,1.87036189,1.858499119,2.290191705,181.5231333,53.89571611,0.139888938,80.39382946,0.126915936,0.800867599,0.010876414,0.566036182,0.014550923,0.078065428,0.210621136,0.378825308,0.243473346,0.010785336,0.310663709,0.256551477,0.330312815,0.259573224,0.078596282,0.367047024,0.131704427,118462613.1,38679.39222,79.03105319,894.713014,137309.2192,418.3879904,0.114304092,71645.24193,218.4453141,271.111209,56582904652,15321492597
GPC029760,PPC168,stress1,estimateBLUP,73.9305995,112.8687214,33.9305995,72.8687214,43.96889991,6.972043932,1.076624694,6.687286811,3.422117885,4.212917338,10937.39762,65.03914851,34.34401084,-1.049251448,1487832.478,449.7638002,10.64817083,12.0700617,-0.001000726,33.79584584,36.47954863,36.7407721,0.239105529,36.26122368,39.71867699,4.361797881,39.04670882,31.4709518,6.607216005,1877.341166,560.529881,0.041407844,1022.85546,305.8535055,1.658281887,1.525298939,1.597028856,1.708568939,1.586521662,1.706753261,1.699590286,4.38319957,173.5787545,50.5230266,0.163312498,76.55187436,0.1792146,0.74122466,0.026220663,0.591852195,0.014550923,0.068114708,0.179091416,0.350980414,0.309421151,0.027583445,0.279905475,0.332964128,0.298598056,0.226384597,0.075766116,0.372116445,0.12412892,100234299,30058.38694,73.25114538,817.096887,123001.8039,363.9025822,0.104475633,67240.93434,199.8025093,342.1772356,56582904652,15321492597
GPC029990,PPC169,stress1,estimateBLUP,73.9305995,108.7554451,33.9305995,68.7554451,59.97989363,7.71072847,1.659939362,4.71615842,4.978312019,8.155105034,23205.57437,85.277109,34.28355954,-1.10962216,1391842.393,350.1562408,6.389889714,7.484014984,0.038492286,33.91529633,35.95367681,35.96609142,0.057300928,33.19071311,38.89763945,5.28465915,36.70351878,33.10266347,4.069082318,2898.453454,727.4278331,0.051738444,1683.028467,421.833975,1.679883444,1.570093201,1.686952248,1.850104627,1.602384206,1.721902208,1.720981859,1.358961423,104.04051,27.93860391,0.093041819,73.66822345,0.216131303,0.714385337,0.032358363,0.58152579,0.014550923,0.078065428,0.20577041,0.362582453,0.27249038,0.02478376,0.258374711,0.394094248,0.298598056,0.196213118,0.06444545,0.385634904,0.134229596,84666625.5,21355.03121,44.0245571,527.9446914,166921.5135,420.9770722,0.138875241,96632.7813,243.1349117,162.6886996,56582904652,15321492597
GPC002860,PPC17,stress1,estimateBLUP,70.1524134,112.3202846,30.1524134,72.32028456,19.0374954,2.090302637,3.085819663,0.676960897,9.805689741,5.262276653,29108.15783,85.80277031,35.03687574,-0.357310209,827094.4632,208.6510718,4.961478959,7.420239366,-0.034851879,33.57866314,35.34573251,35.53470061,0.187482,34.88422819,38.7206917,4.287639386,36.1904315,32.65575131,4.192728016,1641.553955,414.7063051,0.041407844,872.2099417,220.1247316,1.649641264,1.572767485,1.697852053,1.766231626,1.605027964,1.743110734,1.736261555,2.678957744,112.1372391,29.67842683,-0.082634879,76.11495755,0.166909032,0.756135395,0.020082964,0.553128175,0.020157432,0.092991508,0.225173315,0.367223269,0.22500796,0.010785336,0.282981298,0.329907622,0.310130695,0.223367449,0.070105783,0.378875675,0.139279934,61470900.18,15567.81567,37.11678786,520.355572,118298.1062,300.6738374,0.099561403,63838.08705,161.9084333,217.6210418,56582904652,15321492597
GPC030530,PPC170,stress1,estimateBLUP,74.87514602,119.4499635,34.87514602,79.44996347,13.55140017,5.152325838,4.152014825,1.683745679,25.70276619,3.313124302,15106.22783,58.90017533,34.48351384,-0.90993442,531914.3956,136.4292634,3.895411393,4.434380886,-0.03203095,33.24202996,35.20590532,35.42229596,0.207682511,34.64345688,38.78793184,4.460675874,36.93948405,31.44201504,5.590875535,1333.147238,348.3471251,0.036242544,703.2283477,182.4728702,1.669082666,1.601516041,1.67060254,1.787199876,1.606349842,1.752200103,1.745429372,1.537522569,93.79425574,26.63611352,-0.015292145,78.61703446,0.142297896,0.788939011,0.013945264,0.558291378,0.020157432,0.088016148,0.225173315,0.369543677,0.22500796,0.010785336,0.301436239,0.287116537,0.321663335,0.244487484,0.078596282,0.378875675,0.139279934,42442716.54,10919.18769,28.79995595,362.1398876,100304.3897,265.729774,0.0823616,53663.62803,141.5891899,150.0203853,56582904652,15321492597
GPC032590,PPC171,stress1,estimateBLUP,74.87514602,113.9655951,34.87514602,73.96559507,13.26210124,6.008542361,4.608919074,1.355546081,30.1950088,9.091020099,16081.33537,69.99538373,34.65091744,-0.742753986,1322897.789,332.8804957,7.405049558,8.591391624,0.007462062,31.60230057,34.72866904,34.93318384,0.196460005,33.55322273,38.2570886,4.602126336,35.84471493,30.52568434,5.820503262,2445.90695,614.8329358,0.051738444,1309.673053,328.9523709,1.65180142,1.537333218,1.716926711,1.826515345,1.619568629,1.773408628,1.769876885,3.040600572,113.7272229,30.01831027,0.025699085,71.95842235,0.197672951,0.684563868,0.029289513,0.560872979,0.017354178,0.068114708,0.188792868,0.3765049,0.254024995,0.013585021,0.23991977,0.381868224,0.289948576,0.181127379,0.053124784,0.363667409,0.121603751,95010772.7,23935.84304,48.65520773,580.1503228,157032.2962,396.5089072,0.131503896,86158.29194,217.19051,233.5420313,56582904652,15321492597
GPC032640,PPC172,stress1,estimateBLUP,75.34741929,122.1921477,35.34741929,82.19214767,9.602445533,4.499056565,2.567317735,1.710995463,12.34641486,2.199281896,14687.42578,63.79146154,35.37633304,-0.01830544,485065.4158,145.7130126,5.482534454,6.194008165,-0.046135597,33.7524093,34.60404046,34.94837366,0.299707063,34.41621204,39.74875811,5.321738397,36.99161591,28.50011123,8.103193088,763.6146964,222.498344,0.031077244,382.8041389,111.7860775,1.755488893,1.540007502,1.673327491,1.823894314,1.583877904,1.794617154,1.782100642,1.908206468,139.1974332,57.0948987,-0.027003924,81.66380097,0.145374288,0.827706922,0.010876414,0.573780986,0.020157432,0.095479188,0.247001584,0.383466124,0.219732136,0.013585021,0.316815356,0.299342561,0.344728615,0.256556076,0.078596282,0.389014518,0.149380609,36279133.95,10795.9314,42.92726102,502.1410988,72385.34558,221.3810724,0.060247566,37588.02013,116.104294,208.2261535,56582904652,15321492597
GPC032660,PPC173,stress1,estimateBLUP,72.04150645,118.6273082,32.04150645,78.62730821,22.96124732,4.553043068,2.107198423,2.39970824,11.30169562,4.228439271,16693.82579,71.42217872,34.77182004,-0.622012562,375883.749,115.1560655,3.37735047,3.900984809,-0.051777455,32.69364364,33.7893951,34.18584483,0.340108085,34.39998027,38.74015595,4.549940729,36.20415041,28.71231413,7.531161888,884.4790356,269.3203178,0.033659894,419.3791531,128.6930255,1.755488893,1.579453196,1.700577004,1.79506297,1.610315478,1.830974627,1.812660033,1.417728383,101.8854449,34.76004078,-0.024075979,81.38999978,0.129992328,0.821742628,0.013945264,0.555709776,0.020157432,0.105429908,0.254277673,0.378825308,0.195990926,0.007985651,0.313739532,0.281003525,0.344728615,0.259573224,0.072935949,0.382255289,0.149380609,32915673.39,10142.12243,29.31345384,360.8813904,76167.96232,222.8061655,0.060247566,37336.32859,109.2647276,154.6867034,56582904652,15321492597
GPC032730,PPC174,stress1,estimateBLUP,70.1524134,115.0624688,30.1524134,75.06246875,112.358716,2.604170141,1.238656546,2.098758425,1.802405623,4.609972214,24061.92085,81.785216,34.47421364,-0.919222222,629574.1257,159.1542289,4.299678588,5.385217373,-0.006642585,33.19859342,35.43084471,35.42533392,0.041589419,34.132156,38.55259134,4.538954285,35.64716261,32.67825768,3.9046743,1553.643906,392.8324882,0.033659894,857.159389,216.3805832,1.662602199,1.568756058,1.727826516,1.792441939,1.612959236,1.737051155,1.739317494,1.523960963,111.9876588,29.64515153,-0.041643649,71.73413839,0.234589655,0.684563868,0.029289513,0.555709776,0.028567194,0.092991508,0.217897226,0.360262045,0.232921697,0.013585021,0.23991977,0.418546296,0.281299096,0.181127379,0.061615283,0.373806253,0.139279934,41948932.84,10697.18672,35.36233673,429.4768209,100757.5602,257.2768246,0.0823616,55176.69777,140.4580988,170.0915187,56582904652,15321492597
GPC032740,PPC175,stress1,estimateBLUP,70.1524134,109.8523188,30.1524134,69.85231878,15.46361288,9.155980827,3.57191522,2.583462128,25.46290827,9.402991787,31519.48257,86.29088438,33.74414793,-1.648314669,666526.657,168.4147033,3.566008494,4.657595549,0.013103921,34.36052086,37.50089505,37.82532506,0.288484556,36.64808096,38.99849966,3.609226488,40.88229914,30.70252009,8.167054053,1431.243466,362.3780089,0.046573144,817.018868,206.3933445,1.643160797,1.556053208,1.53980488,1.700705845,1.602384206,1.667365999,1.659863077,1.777110943,116.3504191,30.58161359,-0.185112952,77.30628404,0.173061816,0.753153248,0.020082964,0.571199384,0.02576394,0.073090068,0.200919684,0.3765049,0.259300819,0.016384706,0.276829651,0.342133646,0.315897015,0.214316005,0.06444545,0.365357216,0.129179258,59585292.59,15097.36691,37.66390764,478.6608856,115777.519,294.4390551,0.097104289,65210.7913,165.3092808,202.7635266,56582904652,15321492597
GPC033290,PPC176,stress1,estimateBLUP,72.98605298,114.5140319,32.98605298,74.51403191,10.14567568,5.68737517,5.192233743,1.129351019,40.35790927,8.211827159,19090.10747,68.86896663,34.10220564,-1.290734297,762608.8421,252.2244695,4.841696086,6.156322573,-0.063061173,32.15068689,33.93226201,34.1463513,0.20543801,33.7561199,38.57205559,4.74632341,36.45657837,30.04179743,6.533843832,1600.423101,545.0487839,0.046573144,762.7020292,258.7687781,1.695004534,1.546024642,1.686952248,1.826515345,1.610315478,1.809766101,1.803492215,2.296972508,104.4449309,33.09865249,-0.190968842,78.29371602,0.151527072,0.77999257,0.010876414,0.540220168,0.053796482,0.083040788,0.217897226,0.364902861,0.214456312,0.010785336,0.304512062,0.299342561,0.313013855,0.241470336,0.078596282,0.37549606,0.149380609,52917536.6,17162.49193,35.93390879,460.5080172,119425.7422,401.8993706,0.099561403,59914.77705,202.0571172,204.3950519,56582904652,15321492597
GPC033360,PPC177,stress1,estimateBLUP,72.04150645,109.8523188,32.04150645,69.85231878,19.75227191,8.417296289,2.146034919,3.940632495,11.20308856,6.056386405,22466.72217,78.78143708,35.21822964,-0.176198072,458793.2434,116.3634475,3.694775082,5.190991627,0.046955074,32.91897069,36.44307197,36.55545633,0.131369469,35.02490357,38.48358172,4.033577876,40.33354269,27.74454031,10.39403538,945.7116687,241.5783264,0.033659894,555.6140815,141.363997,1.615078773,1.441727555,1.553429636,1.758368533,1.618246751,1.694634104,1.696534347,1.347660085,107.0431971,28.58509549,-0.267095411,72.2933919,0.191520167,0.693510308,0.032358363,0.56345458,0.014550923,0.073090068,0.193643594,0.357941637,0.264576643,0.016384706,0.246071417,0.375755212,0.284182256,0.19319597,0.061615283,0.360287795,0.12412892,35043028.94,8974.19901,37.61805961,477.3877206,81745.37707,210.2365516,0.067618911,45143.65166,115.6069169,171.0642087,56582904652,15321492597
GPC033480,PPC178,stress1,estimateBLUP,74.87514602,112.0460661,34.87514602,72.04606614,15.69234136,4.723873599,4.932982779,0.967783118,29.24223689,10.87776704,18803.68442,80.46243456,33.96735273,-1.425407424,1418102.016,376.3898876,6.371922283,6.950618906,-0.015105373,32.400447,35.07519729,35.19748666,0.140347474,34.04288124,39.26746024,5.139088771,36.4675535,33.27146123,3.809562224,2392.137793,638.0195183,0.054321095,1271.072443,339.8180772,1.625879552,1.509253233,1.686952248,1.805547095,1.593131055,1.755229892,1.748485311,1.361221691,115.5277272,32.33807417,0.025699085,75.15956614,0.14845068,0.750171101,0.013945264,0.558291378,0.011747669,0.073090068,0.198494321,0.367223269,0.254024995,0.013585021,0.273753828,0.311568586,0.313013855,0.211298857,0.067275616,0.363667409,0.126654089,93803644.28,24938.11719,49.27874088,573.8314349,155799.1229,413.168343,0.129046781,82241.55945,218.6068986,193.2337587,56582904652,15321492597
GPC034830,PPC179,stress1,estimateBLUP,72.98605298,118.0788714,32.98605298,78.07887137,69.95817365,1.737018727,1.984003067,0.870842378,3.517395077,6.425080218,13346.50548,68.5310415,34.91597314,-0.478051633,301090.5229,76.84568957,2.820360113,3.576308935,-0.043314667,34.23564081,34.66483489,34.85723475,0.189726501,34.51360269,38.9171037,4.62821914,35.86666519,32.0320034,4.559588881,830.3970212,212.8854214,0.038825194,423.7417564,108.5593437,1.742527959,1.580790338,1.706026906,1.779336783,1.601062327,1.773408628,1.763765007,1.406427044,92.88846359,25.5499126,-0.234888016,76.16447479,0.222284087,0.74122466,0.029289513,0.604760202,0.020157432,0.075577748,0.200919684,0.383466124,0.288317853,0.021984076,0.267602181,0.40020726,0.295714896,0.214316005,0.072935949,0.39408394,0.134229596,25078717.47,6488.154254,24.6980859,316.0771306,71302.24776,184.3969785,0.060247566,36965.39046,95.3507924,145.1491539,56582904652,15321492597
GPC003010,PPC18,stress1,estimateBLUP,70.1524134,106.8359162,30.1524134,66.83591616,30.93137645,6.843577056,1.271062917,5.491684344,4.883034827,4.354722651,12503.46024,72.54859581,34.96712424,-0.426968723,657878.4992,166.2472345,4.266738298,6.518684039,-0.051777455,32.21855648,35.17854782,35.26432186,0.108924456,34.04558654,39.20198957,5.084156553,36.71723769,26.57742437,9.591017707,1436.855166,363.7749262,0.036242544,744.8002139,188.4316667,1.649641264,1.459778973,1.676052443,1.797684002,1.593131055,1.737051155,1.742373433,2.131972968,126.4858731,32.75639225,-0.164617337,70.43212631,0.213054911,0.684563868,0.026220663,0.555709776,0.022960686,0.080553108,0.20577041,0.360262045,0.24874917,0.013585021,0.246071417,0.381868224,0.284182256,0.190178822,0.061615283,0.383945096,0.136754765,50239102.48,12765.54165,37.74643408,521.8516876,103960.4366,265.2002446,0.087275829,54456.19019,138.6730957,220.4950164,56582904652,15321492597
GPC035430,PPC180,stress1,estimateBLUP,71.09695993,110.9491925,31.09695993,70.94919246,30.64546585,4.017305779,2.048815808,2.001817684,5.041830147,4.383083713,22507.25928,86.40352609,33.13498483,-2.256665691,641095.9892,162.0432176,4.859663517,5.46348745,-0.043314667,32.63663318,34.79250319,34.88153846,0.11565796,34.96538706,39.00911653,4.468915707,36.67882474,29.77975901,6.864018611,1061.031953,270.2712314,0.038825194,535.9837954,136.4798307,1.684203755,1.511258946,1.676052443,1.760989564,1.599740449,1.758259681,1.763765007,1.955672089,118.9209852,31.13540969,-0.149977613,75.9168886,0.182290992,0.74122466,0.023151813,0.591852195,0.020157432,0.068114708,0.179091416,0.339378375,0.312059063,0.033182815,0.276829651,0.342133646,0.295714896,0.223367449,0.078596282,0.378875675,0.126654089,42187934.63,10756.81507,41.89109563,488.6320556,98622.83194,251.9937313,0.0823616,52243.90252,133.1918485,173.7203008,56582904652,15321492597
GPC035440,PPC181,stress1,estimateBLUP,74.87514602,109.8523188,34.87514602,69.85231878,6.914885873,8.288829413,2.21084766,3.779064594,12.75928269,1.830588082,21218.30582,79.49483457,35.44143444,0.046709173,385615.4991,98.02869742,2.880251549,3.9038837,-0.063061173,29.3761779,31.82877473,31.97420743,0.153814481,31.18608902,37.63777149,5.321738397,33.00490031,24.91677594,9.156219645,1004.244147,256.1421706,0.033659894,470.4876072,120.1841142,1.738207648,1.508584662,1.84499942,1.952324846,1.642040567,1.906719363,1.904338206,1.368002494,90.72231847,25.08643518,-0.111914328,75.03722944,0.145374288,0.750171101,0.013945264,0.532475364,0.020157432,0.095479188,0.232449405,0.360262045,0.198628838,0.010785336,0.282981298,0.296286055,0.313013855,0.226384597,0.072935949,0.370426638,0.141805102,33594089.21,8612.695957,26.87128233,376.4351249,90102.66825,230.9150428,0.074990255,43888.31325,112.4989411,156.652834,56582904652,15321492597
GPC036000,PPC182,stress1,estimateBLUP,78.65333212,108.7554451,38.65333212,68.7554451,7.315160716,7.325327841,2.664536847,2.777343609,13.8073318,2.057476583,44865.40509,80.36856646,35.04152584,-0.352666308,308951.7544,78.81823171,2.724533815,3.570511152,-0.082807679,30.78786545,32.46407652,32.63952143,0.176259494,32.72540225,37.87665095,4.729843744,33.6853583,26.7655133,7.931991351,692.1874289,178.4982553,0.028494594,294.8606857,76.49669694,1.736047492,1.537333218,1.806850103,1.868451846,1.631465538,1.879451258,1.867666936,1.297934196,94.28177689,25.84701351,-0.31979842,75.39841399,0.160756248,0.750171101,0.023151813,0.555709776,0.017354178,0.090503828,0.222747952,0.357941637,0.232921697,0.016384706,0.276829651,0.308512079,0.307247536,0.232418893,0.075766116,0.382255289,0.144330271,27847854.92,7179.039888,29.13923134,373.2962158,69186.0592,179.1626897,0.060247566,32838.28174,85.12805179,152.4845333,56582904652,15321492597
GPC036020,PPC183,stress1,estimateBLUP,73.9305995,108.7554451,33.9305995,68.7554451,9.945538256,7.807078627,3.215445145,2.486521387,15.26824874,3.333724398,38339.05984,86.04682735,34.51606454,-0.877427114,346461.3989,88.21544574,2.164548885,3.184958552,-0.088449538,31.7651876,33.41246963,33.65723919,0.227883023,34.28635785,39.70629065,5.357444339,34.6127567,29.5707713,6.017521134,834.7601106,213.9709776,0.036242544,353.874394,91.17762509,1.729567025,1.498556096,1.768700785,1.81603122,1.585199783,1.837034206,1.824883789,0.567867738,100.8383824,27.25646022,-0.311014585,75.1100489,0.173061816,0.744206807,0.023151813,0.558291378,0.02576394,0.095479188,0.20577041,0.355621229,0.246111258,0.013585021,0.279905475,0.320738104,0.295714896,0.229401745,0.081426449,0.397463555,0.14685544,30308248.45,7792.896866,29.68940765,383.6311472,87619.85815,224.7729892,0.074990255,42645.14365,109.4187377,129.5238621,56582904652,15321492597
GPC037070,PPC184,stress1,estimateBLUP,75.34741929,110.9491925,35.34741929,70.94919246,28.98718436,7.132627527,1.400688399,5.168548542,5.931083938,5.00702709,14855.08775,80.26455292,34.89737274,-0.496627237,803687.3887,202.7829044,4.554217192,5.718589922,-0.051777455,30.51910186,33.25440411,33.26837986,0.057300928,33.3205673,37.98989751,4.511488176,35.00511757,26.52758884,8.785282548,1466.520227,371.1550252,0.046573144,720.1102223,182.2852363,1.684203755,1.460447545,1.746901175,1.834378439,1.62882178,1.830974627,1.830995667,1.288893125,106.4836558,28.46625512,-0.085562824,72.24387466,0.176138208,0.714385337,0.020082964,0.550546574,0.014550923,0.075577748,0.210621136,0.360262045,0.243473346,0.013585021,0.258374711,0.348246658,0.298598056,0.202247414,0.06444545,0.373806253,0.134229596,63897350.88,16173.2034,44.05512245,535.7802298,106165.6866,270.6565941,0.087275829,53667.30288,136.7189339,184.7441206,56582904652,15321492597
