g2pname,genotype,environment,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC023040,PPC152,stress2,68.62242612,94.7482724,32.62242612,58.7482724,15.16865216,3.444154773,3.707925816,0.925114011,16.09401581,1.483123321,41557.36161,7.039244374,35.75625663,1.065750554,1029603.1,264.981114,2.646739861,1.018389516,-0.135302723,34.79492261,34.79105994,34.8299978,0.068621163,31.49505277,35.40491599,3.672181506,35.40491599,32.39182377,2.771577127,3302.842425,848.3426821,0.142094118,1296.284125,336.5879105,1.781122395,1.871800602,1.74762588,1.921013202,1.74762588,1.781134599,1.780765599,1.333720981,101.4200259,25.98799419,0.026688654,103.806832,0.109887414,0.585649698,0.023549005,0.662579949,0.061759988,0.042911998,0.110943713,0.274356046,0.342203818,0.168531718,0.329337237,0.320900857,0.266417191,0.229993915,0.119594047,0.170857606,0.102555398,48337571.5,12403.09062,22.44952481,354.3578962,188024.8845,49016.94191,0.164326691,78013.54559,202.6089606,148.5633988,5299307146,13350447.44
GPC023060,PPC153,stress2,59.60607359,90.51028353,23.60607359,54.51028353,67.07699019,3.331346869,1.283596977,2.433608586,2.874539097,1.292584099,13146.6176,5.527846646,35.85345666,1.163025972,2296840.106,575.9000841,6.224998889,3.552028534,-0.090736425,35.87850944,35.83854533,35.94101378,0.117593664,33.28444673,38.24840671,4.52373561,38.24840671,34.37888034,3.60295153,4376.097247,1105.925367,0.157377543,1826.149524,463.2202198,1.743321267,1.817099435,1.645496494,1.871435721,1.645496494,1.743372886,1.739867056,2.856112485,188.6836723,46.50357479,0.075205211,103.6663512,0.109887414,0.604847483,0.020391507,0.631816921,0.076740666,0.053001731,0.122541752,0.274356046,0.325416433,0.141151195,0.338848885,0.298921508,0.269514981,0.258176653,0.122649933,0.17539399,0.119364186,123253872.2,30914.99773,45.53775055,606.0602261,262748.2728,66777.30045,0.227573224,112727.4637,286.1432413,256.3815506,5299307146,13350447.44
GPC023070,PPC154,stress2,70.81559295,96.56455335,34.81559295,60.56455335,18.18400359,4.981162458,4.760594917,1.096967824,27.01311955,2.611316083,37423.04727,7.958201122,35.70353188,1.012984922,3229046.242,804.6203107,6.459980155,3.261666946,-0.10384416,34.8359915,34.75319902,34.87102964,0.126497755,32.75847335,34.71254186,2.178370934,34.71254186,34.16314277,0.805099537,5494.418072,1374.322508,0.213416771,2176.169656,546.8746663,1.800022959,1.822569551,1.816563216,1.889701109,1.816563216,1.803162265,1.796495807,2.979975699,191.5742556,47.18241757,0.046095277,104.1505564,0.102067437,0.552053576,0.023549005,0.656811881,0.072246462,0.040894052,0.101278681,0.254841609,0.356892781,0.175376849,0.322996138,0.330320578,0.269514981,0.233125331,0.11042639,0.154980262,0.102555398,186095863.6,46443.32876,47.59462121,612.2166859,364504.614,90962.89356,0.316693339,150184.3867,376.282414,240.8242912,5299307146,13350447.44
GPC026050,PPC155,stress2,61.31187001,99.03040699,25.31187001,63.03040699,26.54751211,4.40743042,1.628582856,3.076997642,5.639807027,0.990652624,16823.58789,14.57098695,35.6120706,0.921093753,3942111.351,979.5724446,7.164923953,1.837958514,-0.051413221,38.14677575,38.16383669,38.22301534,0.084203323,35.3476722,38.59723643,3.23306686,38.59723643,35.76130399,2.815917095,6981.332429,1731.182839,0.195586108,3269.796941,808.2402374,1.645668353,1.740517801,1.627623851,1.756624713,1.627623851,1.642674985,1.645485805,1.939524701,172.078137,42.60085506,0.048521104,104.1395239,0.106759423,0.537655237,0.023549005,0.645275746,0.082732937,0.044929945,0.101278681,0.237495443,0.348499088,0.17994027,0.303972842,0.367999462,0.266417191,0.211205424,0.101258732,0.15649239,0.101621577,231571130.2,57680.32126,52.06787286,600.5455218,437429.681,108295.8232,0.379939872,218774.9854,541.3399336,204.834337,5299307146,13350447.44
GPC027390,PPC156,stress2,71.54664856,135.3118802,35.54664856,99.31188017,32.15058902,7.344488036,1.411193232,5.546072077,4.87739717,1.097030687,13279.45612,8.367187367,35.78674372,1.096261294,3188229.178,794.603116,4.505768865,0.774860442,-0.030440846,35.46782056,35.46309123,35.62854054,0.157662074,33.97309229,34.85260227,1.365803645,34.85260227,33.8168272,1.195291257,7881.330932,1947.179812,0.215964009,3656.895777,900.7533403,1.752771549,1.819834493,1.780817931,1.806202194,1.780817931,1.752813315,1.74615914,1.484608896,143.4999921,35.88256603,0.043669449,103.6673319,0.116143396,0.580850252,0.029864003,0.643353057,0.079736801,0.040894052,0.099345674,0.267851234,0.348499088,0.159404877,0.307143391,0.355439834,0.247830449,0.220599669,0.116538161,0.17539399,0.107224506,192392282.3,47999.18092,38.23851186,551.5646989,492157.943,121303.7159,0.425937351,228209.8828,564.0416094,190.7252267,5299307146,13350447.44
GPC027460,PPC157,stress2,65.45451847,97.16998033,29.45451847,61.16998033,9.512738724,5.023465422,4.623428944,1.131975082,27.15727625,0.991732696,23535.15933,9.262581121,35.92124562,1.230867499,1242796.022,317.285507,3.61640939,0.151988003,-0.127438082,35.24983953,35.1444285,35.30659841,0.155436051,32.46837464,38.29333175,5.176251766,38.29333175,32.71826878,4.937584573,3179.755724,818.8011627,0.159924781,1236.974111,322.4140604,1.777972301,1.89094601,1.63783679,1.913185179,1.63783679,1.77798779,1.771327474,1.45082802,121.6940711,30.75742831,-0.053363666,104.0527347,0.108323419,0.559252745,0.026706504,0.639507678,0.081234869,0.044929945,0.110943713,0.274356046,0.331711703,0.152559746,0.303972842,0.364859555,0.266417191,0.217468254,0.104314618,0.161028774,0.099753934,68256108.42,17324.98381,28.40207312,499.8070027,224315.5533,57642.55735,0.195949957,92106.99175,236.5234617,156.1535392,5299307146,13350447.44
GPC027470,PPC158,stress2,64.23609245,94.14284542,28.23609245,58.14284542,10.58316009,4.298674642,3.998207296,1.090602868,21.43701545,0.986718506,23676.3477,11.96391002,35.91586554,1.225483251,1349004.563,343.3462222,3.390351463,0.540697871,-0.101222613,35.09504141,34.95512391,35.11090809,0.153210029,32.85065426,36.86630109,3.780934199,36.86630109,33.29735383,3.292571753,3692.966202,941.9724386,0.172660969,1499.327153,385.1147567,1.777972301,1.849920135,1.696561187,1.894919791,1.696561187,1.781134599,1.774473515,1.038701326,101.1296355,25.92286536,-0.063066978,104.2839274,0.105195428,0.532855791,0.026706504,0.639507678,0.084231005,0.044929945,0.103211687,0.25700988,0.340105395,0.163968298,0.307143391,0.364859555,0.263319401,0.211205424,0.104314618,0.15271207,0.099753934,68668858.09,17426.97618,26.96992536,434.4016334,234549.0356,60074.86793,0.204574484,96341.93418,246.7166832,138.9550441,5299307146,13350447.44
GPC027530,PPC159,stress2,68.62242612,96.56455335,32.62242612,60.56455335,9.186217617,3.430053785,4.728695854,0.734165331,23.30185114,0.92905532,18953.5587,11.64917575,35.96787294,1.277530983,947905.1312,244.9324308,2.331448542,0.819351331,-0.101222613,35.86903201,35.73127273,35.91260712,0.171018211,32.91572313,37.27855439,4.047686087,37.27855439,33.04471378,3.829085368,2941.085594,761.5209967,0.149735831,1173.757043,307.3050516,1.743321267,1.863595427,1.678688544,1.876654404,1.678688544,1.749666505,1.739867056,0.899073703,106.3859681,27.15780812,-0.004847109,104.3606647,0.102067437,0.54005496,0.023549005,0.654889192,0.075242598,0.040894052,0.099345674,0.259178151,0.346400665,0.18222198,0.316655039,0.346020113,0.25712382,0.220599669,0.113482276,0.151956006,0.095084826,50504190.34,12938.46234,23.18622634,442.5199614,194594.897,50578.51178,0.170076375,83197.18158,215.083616,139.5205119,5299307146,13350447.44
GPC002850,PPC16,stress2,63.26135164,94.7482724,27.26135164,58.7482724,59.83673956,4.459425904,2.112972633,2.096265918,5.328270274,2.192631214,12611.65789,9.967787856,35.87103158,1.180614516,4097341.788,1017.657224,6.537315762,1.795809252,-0.064520956,39.74214412,39.69404878,39.90216448,0.188826393,36.33726129,38.2959744,2.252240688,38.2959744,36.71225249,1.822701807,7799.449917,1927.529054,0.231247434,3874.747893,952.8180155,1.595266849,1.710432159,1.655709432,1.72531262,1.655709432,1.595472844,1.592003096,2.196259363,148.2421473,36.99727096,0.082482695,103.7151395,0.113015405,0.580850252,0.026706504,0.658734571,0.064756123,0.038876106,0.101278681,0.267851234,0.358991204,0.168531718,0.31031394,0.336600392,0.275710561,0.2268625,0.107370504,0.170101542,0.108158327,247444926.5,61602.75633,48.00717406,575.4902192,492581.7242,121404.4402,0.428812194,249877.2549,616.1850492,212.0314084,5299307146,13350447.44
GPC027630,PPC160,stress2,64.23609245,96.56455335,28.23609245,60.56455335,53.24953114,4.938859494,1.57068855,3.16239605,5.205583715,1.85668048,26795.58597,5.093614337,35.67196877,0.981038383,2609609.983,652.6385417,4.660440079,0.074714355,-0.03568394,37.56233388,37.55175185,37.67697624,0.130949801,34.23065657,38.05020801,3.653714068,38.05020801,35.24750793,2.758275136,6866.172128,1703.544352,0.198133345,3227.16704,798.0520784,1.664568917,1.745987917,1.650602963,1.795764829,1.650602963,1.667849461,1.664362055,1.394526559,115.7583848,29.35966348,0.033966137,104.2270486,0.11145141,0.518457453,0.029864003,0.656811881,0.082732937,0.040894052,0.091613648,0.233158902,0.348499088,0.205039083,0.297631743,0.386838904,0.247830449,0.201811178,0.107370504,0.154980262,0.096952469,159845677.4,39956.87721,33.5648774,485.2882015,467026.1661,115330.3603,0.405813454,230373.9014,569.2494752,147.7151971,5299307146,13350447.44
GPC028460,PPC161,stress2,66.42925929,94.7482724,30.42925929,58.7482724,28.27492545,4.262012073,2.208669824,1.895769803,6.064389627,1.257484769,13006.56784,6.30037622,35.79140645,1.100927642,1554704.691,393.815273,3.211884678,0.011490461,-0.06976405,37.76767832,37.79153767,37.83163471,0.068621163,35.7109734,37.15170722,1.833645418,37.15170722,36.16723126,1.283971193,5104.531941,1280.748396,0.170113731,2297.995473,575.9857039,1.648818447,1.704962042,1.678688544,1.733140643,1.678688544,1.648968604,1.645485805,1.441819786,116.4377385,29.51998059,0.009707858,103.9524613,0.109887414,0.564052191,0.026706504,0.649121124,0.078238733,0.042911998,0.101278681,0.263514692,0.344302242,0.168531718,0.31348449,0.346020113,0.25712382,0.223731085,0.113482276,0.165565158,0.100687755,87045479.67,21967.85928,24.14983193,465.0033621,343461.4304,85961.31991,0.299444284,160546.2717,401.2176418,154.9053726,5299307146,13350447.44
GPC028750,PPC162,stress2,71.79033376,97.77540731,35.79033376,61.77540731,28.66391146,7.434734359,3.270908644,2.414513718,19.05382904,3.486292247,39534.04115,13.29521916,35.68165291,0.991088979,2579510.448,645.2542912,5.772883035,1.606137569,-0.07762869,33.18375852,33.11571433,33.28025677,0.16211412,31.85022036,34.09680455,2.385616632,34.09680455,32.92549039,1.255150214,4840.682813,1217.425267,0.187944395,1901.671158,481.2699081,1.872475121,1.869065544,1.854861736,1.913185179,1.854861736,1.875538882,1.865708725,2.392188447,171.3348441,42.42300327,0.016985342,103.583975,0.117707392,0.597648314,0.029864003,0.643353057,0.079736801,0.042911998,0.105144694,0.263514692,0.346400665,0.157123167,0.31348449,0.342880206,0.25712382,0.229993915,0.116538161,0.178418246,0.110025971,135581472.3,33961.16155,44.81578306,602.2999786,296423.5294,74781.28578,0.259196491,118207.1854,299.3333093,230.6159891,5299307146,13350447.44
GPC028850,PPC163,stress2,61.31187001,94.14284542,25.31187001,58.14284542,22.27261571,8.004414271,3.953548606,2.159915478,33.27933554,4.200814329,24883.28056,9.841557533,35.73222562,1.041700912,1636665.657,413.9239908,3.60748605,0.203503769,-0.090736425,36.21653799,36.16982836,36.28504997,0.12204571,34.90032371,35.75110306,1.36169977,35.75110306,34.41294417,1.481284052,3947.457252,1003.050323,0.172660969,1670.777852,426.0870985,1.724420703,1.803424143,1.742519411,1.777499442,1.742519411,1.727638839,1.724136848,1.10401102,124.9629611,31.52394451,-0.063066978,103.9659455,0.109887414,0.559252745,0.026706504,0.643353057,0.084231005,0.044929945,0.099345674,0.252673338,0.344302242,0.173095139,0.307143391,0.358579741,0.25712382,0.217468254,0.107370504,0.164809094,0.102555398,86784679.3,21903.41496,32.90479283,511.1194669,255666.5225,65094.1007,0.221823539,113569.7955,288.1739991,153.9169533,5299307146,13350447.44
GPC029020,PPC164,stress2,63.26135164,94.7482724,27.26135164,58.7482724,22.06818511,4.177406145,4.122613644,1.033318263,18.85446338,2.463397476,16765.70825,9.178427572,35.73904038,1.04852096,2339006.68,586.2431806,3.449840391,1.158887059,-0.038305487,38.03936482,37.98084225,38.18829609,0.188826393,36.11494264,39.01477503,2.974522723,39.01477503,35.19073489,3.609602526,6554.639981,1628.775206,0.20322782,3087.983416,764.7891619,1.645668353,1.756928151,1.614857678,1.712265914,1.614857678,1.645821795,1.639193722,1.385518325,134.1595451,33.68572059,0.021836998,103.9093119,0.108323419,0.576050806,0.023549005,0.633739611,0.085729072,0.044929945,0.105144694,0.274356046,0.335908549,0.145714615,0.319825589,0.342880206,0.269514981,0.229993915,0.11042639,0.166321222,0.106290684,139559840.7,34944.22306,31.26047503,520.4261405,437575.6084,108330.5101,0.379939872,210340.9192,521.0436214,172.0050257,5299307146,13350447.44
GPC029280,PPC165,stress2,74.95824141,95.65641287,38.95824141,59.65641287,11.42075771,2.316075738,3.181591266,0.657785859,10.7571505,0.831278614,21615.64269,8.971409844,35.90187734,1.211125255,1032040.149,265.5786007,3.164293536,0.329951557,-0.090736425,33.27537373,33.3207943,33.36232045,0.073073209,30.97450179,33.57884528,2.644160769,33.57884528,31.04914125,2.283837476,3118.080508,804.0025808,0.136999643,1223.909348,319.2902926,1.850424463,1.956587411,1.836989094,1.954934637,1.836989094,1.850364406,1.846832475,1.531902124,116.8346941,29.61266392,-0.033957043,104.0154693,0.109887414,0.559252745,0.026706504,0.631816921,0.08722714,0.048965838,0.112876719,0.267851234,0.32331801,0.150278036,0.307143391,0.364859555,0.25402603,0.217468254,0.11042639,0.164809094,0.101621577,57994482.51,14789.32421,24.89242706,514.9724396,214786.2499,55377.61765,0.18732543,89877.67673,231.1606837,150.1172858,5299307146,13350447.44
GPC029740,PPC166,stress2,65.45451847,109.8839469,29.45451847,73.88394694,45.77645677,9.028145996,1.443092295,6.749048763,6.493792583,2.009613277,22254.77273,10.65141997,35.67483815,0.983909982,3395173.175,845.3780572,5.22261045,0.924724488,-0.038305487,36.69356893,36.6998812,36.8121513,0.12204571,34.84881085,37.06714244,2.420499571,37.06714244,35.61937138,1.643124936,7991.978836,1973.738801,0.223605721,3729.137962,918.0171573,1.705520139,1.740517801,1.691454718,1.769671418,1.691454718,1.708757983,1.702114556,1.946280876,134.7696313,33.82850301,0.084908523,104.0331213,0.113015405,0.528056345,0.029864003,0.651043814,0.07374453,0.044929945,0.101278681,0.263514692,0.352695934,0.166250008,0.288120095,0.383698997,0.263319401,0.208074008,0.09514696,0.15649239,0.106290684,185330412.4,46254.18532,40.21581875,532.2973956,453353.3713,112080.5898,0.394314084,209113.8956,518.0918402,217.9872091,5299307146,13350447.44
GPC029750,PPC167,stress2,66.42925929,96.56455335,30.42925929,60.56455335,72.58525929,5.44649506,1.092202595,5.195999496,2.751852539,1.312640859,22012.45033,7.603073148,35.82081754,1.130361533,4728483.954,1172.512075,8.595632675,4.544877835,-0.014711564,34.39687031,34.40298553,34.58696306,0.171018211,34.01918274,34.56983879,1.111363383,34.56983879,32.82046026,1.731804872,6850.855483,1699.866269,0.19303887,2967.601383,736.0161334,1.818923523,1.904621302,1.814009982,1.806202194,1.814009982,1.818896312,1.809079974,2.669191635,215.9430717,52.91124942,0.050946932,104.2537718,0.100503442,0.554453299,0.023549005,0.652966503,0.075242598,0.042911998,0.095479661,0.250505068,0.361089627,0.173095139,0.332507786,0.308341229,0.26022161,0.255045238,0.125705819,0.153468134,0.105356863,297521368.3,73976.70425,63.4071827,711.4008392,457740.0396,113123.2213,0.397188927,198378.482,492.2581218,257.2987117,5299307146,13350447.44
GPC029760,PPC168,stress2,69.35348173,98.38083429,33.35348173,62.38083429,43.17280586,6.151544456,1.028404468,6.389428748,3.426628612,1.102044877,14163.21183,6.699264039,35.78781974,1.097338144,4105133.839,1019.572612,7.533755308,2.887006832,-0.043548581,37.72029114,37.73159121,37.89476062,0.155436051,35.44798671,37.41861481,2.239929062,37.41861481,36.17858587,1.496803041,7114.084411,1763.04194,0.208322296,3330.220731,822.6788613,1.664568917,1.737782742,1.678688544,1.748796689,1.678688544,1.664702651,1.658069972,3.085822446,170.2239011,42.16499291,0.111592629,104.1135362,0.105195428,0.552053576,0.026706504,0.68565222,0.058763852,0.034840213,0.085814629,0.230990631,0.373680166,0.223292765,0.329337237,0.320900857,0.25092824,0.233125331,0.128761705,0.159516646,0.097886291,231847322.5,57748.56774,53.06978693,650.1070968,429400.6266,106387.4682,0.374190187,202210.2922,501.4768048,251.0854623,5299307146,13350447.44
GPC029990,PPC169,stress2,63.26135164,98.38083429,27.26135164,62.38083429,85.64326425,7.392431395,1.602587614,4.865021783,5.573643392,3.082649948,20772.11807,12.81386086,35.61565731,0.924683252,3710829.354,922.8254944,6.052480997,2.341408042,-0.051413221,37.3822626,37.43501402,37.53178665,0.110915596,35.39647386,37.13320868,2.059358554,37.13320868,35.50298663,1.787229833,8193.396336,2022.07694,0.223605721,3917.645926,963.0681428,1.677169293,1.745987917,1.688901483,1.746187348,1.688901483,1.677289889,1.67380018,1.626488578,113.6590487,28.86618736,0.123721769,103.7038618,0.119271387,0.559252745,0.029864003,0.672193395,0.061759988,0.036858159,0.095479661,0.250505068,0.361089627,0.195912242,0.31031394,0.352299927,0.25402603,0.217468254,0.113482276,0.170857606,0.105356863,220528956.4,54951.78494,41.2088924,528.9934533,515319.751,126808.8479,0.448936091,251343.7321,619.7114138,180.6134679,5299307146,13350447.44
GPC002860,PPC17,stress2,65.45451847,98.38083429,29.45451847,62.38083429,19.2430677,2.471186605,2.926398756,0.765990111,9.192896877,1.172243538,18022.1709,6.665602619,35.71321602,1.022317619,2189501.322,549.5649251,4.514692205,1.67638634,-0.093357972,36.71568294,36.55474769,36.82162019,0.22666878,35.57812445,37.66173855,2.334318192,37.66173855,35.12544588,2.527707302,5460.0288,1366.067687,0.187944395,2386.033822,597.0267732,1.708670233,1.787013793,1.660815902,1.748796689,1.660815902,1.715051602,1.702114556,2.498035193,137.4817178,34.46726651,0.046095277,103.6160919,0.116143396,0.588049421,0.029864003,0.654889192,0.064756123,0.040894052,0.110943713,0.283029129,0.342203818,0.161686587,0.31348449,0.342880206,0.266417191,0.220599669,0.11042639,0.17539399,0.110025971,129163544.4,32375.2853,36.83288535,572.7255466,339875.4746,85109.0035,0.296569442,148483.0588,372.1870993,213.5669062,5299307146,13350447.44
GPC030530,PPC170,stress2,70.81559295,102.1458333,34.81559295,66.14583333,42.11608905,5.335631769,2.401492178,2.93166065,11.415716,1.765691937,24146.4063,17.34637097,35.80647067,1.116003537,1441288.745,365.9878265,2.843053324,0.418933334,-0.059277862,37.00632431,36.92389163,37.11515566,0.175470256,35.1633104,37.18077637,2.272760064,37.18077637,35.97704156,1.456897069,4703.06776,1184.400419,0.177755444,2115.351036,532.3374564,1.696069857,1.735047684,1.711880595,1.769671418,1.711880595,1.699317555,1.689530389,1.268411286,105.7012862,26.99749101,0.009707858,103.8779305,0.105195428,0.588049421,0.023549005,0.651043814,0.072246462,0.038876106,0.105144694,0.272187775,0.346400665,0.163968298,0.332507786,0.31776095,0.263319401,0.236256746,0.122649933,0.168589414,0.105356863,83594460.43,21115.10972,25.61144775,492.5768837,311969.6646,78476.31113,0.27069586,142823.7578,358.5689104,143.5569403,5299307146,13350447.44
GPC032590,PPC171,stress2,71.54664856,101.1052557,35.54664856,65.10525571,14.86200625,3.585164652,3.038045479,1.154252428,9.744986392,1.001761076,24636.58045,9.270996476,35.63897097,0.948014994,2626128.539,656.6894449,5.665802964,1.378999875,-0.085493331,37.25905593,37.19207314,37.23825118,0.073073209,35.45883152,37.09092629,1.97728105,37.09092629,36.23252026,1.181989267,5604.286378,1400.689524,0.213416771,2428.840513,607.2571833,1.689769669,1.732312626,1.694007952,1.761843395,1.694007952,1.689877126,1.689530389,2.338139044,130.3471721,32.78894673,0.012133686,104.4106788,0.098939446,0.525656622,0.026706504,0.674116084,0.066254191,0.036858159,0.089680642,0.244000255,0.373680166,0.195912242,0.322996138,0.333460485,0.266417191,0.2268625,0.113482276,0.147419622,0.09134954,115952603.3,29110.84639,38.02928863,477.7603861,299501.053,75512.75389,0.259196491,130545.8843,329.0257493,204.3148422,5299307146,13350447.44
GPC032640,PPC172,stress2,70.81559295,109.8839469,34.81559295,73.88394694,12.41735692,2.964721183,2.368165142,1.154252428,6.432449303,0.645753582,19080.89392,8.187098773,35.79104778,1.100568693,2008689.814,505.1993876,4.404637688,1.123762673,-0.098601066,36.27656175,36.20768927,36.46811511,0.224442757,32.67713727,37.57981642,4.464229419,37.57981642,33.53863928,3.70049946,4573.454459,1153.289732,0.18284992,1919.859877,485.6189591,1.746471361,1.849920135,1.699114422,1.89231045,1.699114422,1.746519696,1.733574973,1.986817928,137.1460371,34.38961291,0.080056867,103.8303681,0.108323419,0.588049421,0.023549005,0.652966503,0.066254191,0.040894052,0.109010707,0.276524317,0.348499088,0.159404877,0.322996138,0.31776095,0.272612771,0.236256746,0.116538161,0.168589414,0.107224506,125267133.7,31412.4742,38.27976715,505.5584001,312419.7494,78583.29065,0.27069586,138681.3306,348.6010157,179.4066769,5299307146,13350447.44
GPC032660,PPC173,stress2,71.54664856,103.3125416,35.54664856,67.31254158,30.44194044,5.240976978,2.751905888,2.453760451,15.88895505,1.370650996,33980.82162,5.677639962,35.97504637,1.284351031,1217125.799,310.9875961,2.905516698,0.166037758,-0.10384416,35.18665663,35.04346605,35.29712952,0.222216734,33.36578282,35.7907428,2.555927452,35.7907428,33.1866464,2.472282341,3552.519672,908.2659488,0.157377543,1441.19279,371.2197641,1.784272489,1.882740835,1.762945288,1.847951651,1.762945288,1.790575028,1.774473515,1.662521513,131.4661075,33.051967,0.041243621,103.4643334,0.119271387,0.597648314,0.029864003,0.6356623,0.076740666,0.046947891,0.116742732,0.283029129,0.327514856,0.145714615,0.31031394,0.34916002,0.263319401,0.223731085,0.107370504,0.17917431,0.113761257,67936067.99,17245.90191,26.8903616,533.5125827,238057.2849,60908.71085,0.207449327,101500.5372,259.1293737,172.7520868,5299307146,13350447.44
GPC032730,PPC174,stress2,63.26135164,118.3599247,27.26135164,82.35992469,187.5803145,2.795509328,1.187899786,2.105813352,1.770360068,1.513208461,21887.58212,13.42144948,35.72469351,1.034162965,1681450.832,424.9131735,3.399274802,0.493865357,-0.06976405,34.59905561,34.69325257,34.6942771,0.044134913,31.99662532,35.07458482,3.034028913,35.07458482,32.65865708,2.283837476,5030.29331,1262.933897,0.144641355,2233.037026,560.462634,1.781122395,1.866330485,1.775711462,1.894919791,1.775711462,1.781134599,1.780765599,1.419299202,128.6607764,32.39316386,0.036391965,103.78918,0.119271387,0.542454683,0.036179,0.626048854,0.088725208,0.048965838,0.112876719,0.267851234,0.319121164,0.154841457,0.288120095,0.389978811,0.247830449,0.204942593,0.104314618,0.164809094,0.110959792,107178225.3,26942.68417,29.48944457,510.8974147,337367.6568,84512.94114,0.2936946,157197.275,393.1565753,166.4193076,5299307146,13350447.44
GPC032740,PPC175,stress2,62.28661082,100.4998287,26.28661082,64.49982873,30.59748428,8.351298575,3.325137052,2.659564525,23.24050786,4.301098131,43524.88989,23.49967843,35.68882634,0.998267977,1982295.31,498.7242318,3.527175997,0.545381123,-0.014711564,37.5781296,37.50442571,37.71485178,0.193278439,36.40504136,36.60732145,0.887702185,36.60732145,36.7888961,0.348397864,5448.494222,1363.302169,0.19303887,2624.605696,654.0460991,1.674019199,1.702226984,1.71443383,1.722703278,1.71443383,1.677289889,1.667508097,1.034197209,124.3608673,31.38116208,0.055798588,103.9426546,0.103631432,0.588049421,0.020391507,0.651043814,0.069250327,0.038876106,0.099345674,0.276524317,0.365286473,0.150278036,0.326166687,0.314621043,0.281906142,0.242519577,0.113482276,0.16405303,0.105356863,111676036.4,28054.10347,30.65932659,479.3806355,357276.7494,89244.96584,0.313818497,178667.0313,444.8240122,144.1545892,5299307146,13350447.44
GPC033290,PPC176,stress2,76.66403783,101.1052557,40.66403783,65.10525571,9.313986746,3.994093302,4.728695854,0.871011885,27.7492389,1.049395882,26715.50332,9.178427572,35.64148168,0.950527643,1542755.132,390.8821561,3.61640939,0.905991482,-0.13792427,35.92589662,35.95528316,36.05779671,0.117593664,32.27859043,36.8504452,4.201581407,36.8504452,32.806267,3.658376491,4531.958959,1143.332198,0.167566494,1846.15623,468.0030492,1.740171173,1.85812531,1.704220891,1.884482427,1.704220891,1.737079268,1.730428931,1.772872376,111.2666581,28.30257251,0.089760178,103.5611745,0.106759423,0.636043883,0.020391507,0.649121124,0.06026192,0.042911998,0.122541752,0.293870483,0.333810126,0.143432905,0.348360533,0.28636188,0.269514981,0.251913823,0.128761705,0.183710694,0.110025971,92531549.03,23323.47432,28.77337069,497.3107449,300550.6367,75762.21975,0.262071333,128003.1228,322.9053099,159.780808,5299307146,13350447.44
GPC033360,PPC177,stress2,79.58826028,118.3599247,43.58826028,82.35992469,50.35059158,6.066938529,1.92157825,3.248322956,7.168568656,2.428298146,30858.73682,12.56981557,35.68882634,0.998267977,2352941.982,589.6651503,5.841295302,1.11439617,-0.098601066,37.2432602,37.16052237,37.37081559,0.18660037,34.61022499,38.86414401,4.00254346,38.86414401,35.51150259,3.234929794,4884.563478,1227.953155,0.170113731,2185.595497,549.1252439,1.692919763,1.745987917,1.627623851,1.787936806,1.627623851,1.696170745,1.683238306,2.914666004,172.8693842,42.78121182,0.087334351,103.5952527,0.117707392,0.588049421,0.026706504,0.651043814,0.069250327,0.042911998,0.105144694,0.276524317,0.346400665,0.159404877,0.316655039,0.342880206,0.25402603,0.223731085,0.116538161,0.17539399,0.109092149,134601522,33719.01467,41.14700948,567.0619941,324220.3997,81388.08522,0.28219523,148665.131,372.6264866,225.7589428,5299307146,13350447.44
