g2pname,genotype,environment,datatype,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC049890,PPC204,stress2,estimateBLUP,60.5808144,91.11571051,24.5808144,55.11571051,53.51074803,12.60979693,1.156000722,12.25155324,7.045882097,2.516046472,25022.76101,9.85333903,35.69420642,1.003652225,2197801.321,551.5975237,5.555748447,1.090979913,-0.082871784,32.00855648,32.03036802,31.96723789,-0.002611565,31.164286,33.56563203,2.492317387,33.56563203,32.11363585,1.443595079,4860.711826,1222.232928,0.170113731,1854.020428,469.879,1.922876626,1.899151186,1.834435859,1.957543978,1.834435859,1.919594213,1.925483517,2.491279018,134.5378518,33.77589896,0.109166801,103.865427,0.116143396,0.535255514,0.033021502,0.656811881,0.067752259,0.040894052,0.105144694,0.261346421,0.346400665,0.177658559,0.294461193,0.371139369,0.26022161,0.211205424,0.107370504,0.162540902,0.108158327,90361320.53,22787.21017,41.42400925,517.2905675,221509.4219,56975.59341,0.193075115,81524.52962,211.0587159,266.378377,5299307146,13350447.44
GPC050330,PPC205,stress2,estimateBLUP,68.62242612,96.56455335,32.62242612,60.56455335,31.8212286,7.420633371,2.17677076,3.569753235,12.19871757,2.531089042,17225.32953,6.598279781,35.88896516,1.19856201,1620536.618,409.9674276,3.506354873,0.229261652,-0.101222613,36.39660927,36.31811695,36.51545954,0.182148325,33.94326906,37.75687393,3.645506317,37.75687393,34.27952751,3.270401769,4613.738539,1162.960699,0.170113731,1998.551941,504.4235345,1.721270609,1.803424143,1.660815902,1.803592853,1.660815902,1.718198411,1.711552681,1.754855909,113.2141386,28.76097926,0.075205211,103.6984681,0.11145141,0.595248591,0.023549005,0.651043814,0.066254191,0.042911998,0.112876719,0.280860858,0.338006972,0.157123167,0.329337237,0.320900857,0.266417191,0.233125331,0.119594047,0.173881862,0.110959792,79576419.67,20122.24583,29.28906176,488.6555873,259372.0992,65974.84606,0.227573224,113574.2052,288.1824489,178.5056063,5299307146,13350447.44
GPC050550,PPC206,stress2,estimateBLUP,63.74872205,98.38083429,27.74872205,62.38083429,48.74070056,9.846003296,1.762082932,6.06799847,10.97185198,3.656774709,21175.1881,6.541055368,35.88896516,1.19856201,2584874.151,646.5693339,6.10007214,2.205593751,-0.088114878,35.86271372,35.84801056,35.98835821,0.142079915,32.35179291,36.98522031,4.250827909,36.98522031,33.23490349,3.43667665,4856.471854,1221.214639,0.172660969,2121.730199,533.864131,1.746471361,1.860860369,1.711880595,1.89231045,1.711880595,1.749666505,1.736721015,2.977723641,180.3902291,44.55471988,0.070353555,103.5170444,0.119271387,0.588049421,0.029864003,0.645275746,0.070748395,0.042911998,0.109010707,0.274356046,0.344302242,0.154841457,0.303972842,0.352299927,0.266417191,0.220599669,0.107370504,0.176150054,0.114695078,145676778,36455.72347,45.72339934,584.3869501,302202.4126,76154.81961,0.264946175,138872.6787,349.0629357,253.2737765,5299307146,13350447.44
GPC051290,PPC207,stress2,estimateBLUP,66.42925929,96.56455335,30.42925929,60.56455335,26.65367717,4.995263446,4.186411771,1.233814378,21.27752292,3.441164537,32158.84641,7.805041664,35.68523963,0.994678478,2175398.311,546.1029324,3.672923871,0.877891973,-0.095979519,36.75675183,36.6998812,36.84371426,0.144305938,34.27674702,37.42390011,3.134573855,37.42390011,35.03460901,2.401338392,6038.658885,1504.938981,0.210869533,2664.592591,663.6004909,1.705520139,1.773338501,1.67613531,1.803592853,1.67613531,1.708757983,1.702114556,1.367501858,108.0190811,27.54106622,0.089760178,103.96521,0.105195428,0.576050806,0.023549005,0.666425327,0.061759988,0.036858159,0.099345674,0.267851234,0.358991204,0.177658559,0.332507786,0.320900857,0.266417191,0.233125331,0.119594047,0.164809094,0.101621577,111287770.4,27958.1601,30.98642207,472.8923174,342134.0332,85645.82227,0.296569442,150219.2574,376.364095,164.6516462,5299307146,13350447.44
GPC057060,PPC208,stress2,estimateBLUP,65.45451847,95.95912636,29.45451847,59.95912636,19.91030649,10.52285072,1.793981996,6.484903089,10.97185198,1.430474326,13797.9059,4.738486363,35.62175473,0.93114435,1446550.49,367.2771401,3.613434943,0.833401085,-0.054034768,32.78886536,32.87908359,32.84153171,0.01742264,32.1647199,34.16815609,2.202994185,34.16815609,32.49969255,1.649775931,4064.95345,1372.294276,0.152283068,1631.418561,416.6819941,1.872475121,1.871800602,1.811456747,1.887091768,1.811456747,1.866098453,1.868854767,1.53640624,121.915194,30.80752741,0.114018457,103.9132346,0.125527369,0.492060499,0.045651496,0.656811881,0.072246462,0.044929945,0.101278681,0.248336797,0.338006972,0.191348821,0.25958515,0.437077417,0.238537079,0.176759855,0.092091074,0.15649239,0.101621577,70125501.24,17786.91517,29.39809358,525.4479376,222531.2705,57218.46785,0.193075115,87563.0915,225.5894784,177.4712141,5299307146,13350447.44
GPC060200,PPC209,stress2,estimateBLUP,70.81559295,94.7482724,34.81559295,58.7482724,20.93529883,5.454955652,3.411264524,1.647536519,18.37291864,2.485961332,36640.24883,9.170012218,35.73545367,1.044931461,1921922.901,525.7597939,4.681261203,2.156419611,-0.122194988,34.47900809,34.37774492,34.49858679,0.128723778,31.93426765,35.38113215,3.319248239,35.38113215,33.28883788,2.051052643,4585.52809,1156.191579,0.172660969,1827.269192,501.756079,1.809473241,1.84171496,1.765498523,1.910575838,1.765498523,1.809455884,1.802787891,2.527311953,150.2961931,40.01574161,0.048521104,104.1402594,0.102067437,0.559252745,0.023549005,0.664502638,0.061759988,0.040894052,0.101278681,0.261346421,0.356892781,0.18450369,0.332507786,0.320900857,0.266417191,0.233125331,0.116538161,0.157248454,0.102555398,84754385.62,22523.45846,35.3093866,492.201103,233709.7113,63170.94511,0.204574484,95657.8296,257.0422841,207.5720285,5299307146,13350447.44
GPC003050,PPC21,stress2,estimateBLUP,62.28661082,88.69400258,26.28661082,52.69400258,28.00519062,8.717924261,1.347395104,7.21687303,8.395434245,1.605970977,16305.13811,6.158998259,35.80216661,1.111337189,2148808.993,539.582036,5.758010803,2.638794507,-0.051413221,30.31841375,30.28876581,30.3922465,0.117593664,29.53756421,31.71577747,2.287123627,31.71577747,29.86826191,1.643124936,4280.009574,1082.863618,0.170113731,1648.796993,420.8338731,2.017379446,2.019493753,1.93911848,2.054089599,1.93911848,2.013998496,2.013572685,2.178242895,135.8352841,34.0789985,0.077631039,103.4846823,0.116143396,0.612046652,0.026706504,0.643353057,0.066254191,0.044929945,0.118675739,0.2851974,0.333810126,0.145714615,0.322996138,0.31776095,0.266417191,0.236256746,0.119594047,0.181442502,0.1156289,118188976.7,29663.45549,41.306137,510.6070387,277141.4408,70198.28965,0.241947436,106606.2563,271.4125013,190.8102768,5299307146,13350447.44
GPC060460,PPC210,stress2,estimateBLUP,67.6476853,99.28897476,31.6476853,63.28897476,19.35096164,5.136273325,2.358595423,2.3158569,9.315583436,1.174750633,52268.70095,14.25456961,35.73581234,1.045290411,3256844.347,811.4413799,5.026296987,0.60158014,-0.040927034,37.01580174,37.062715,37.16250009,0.115367642,34.86236687,37.15963517,2.484109636,37.15963517,36.087749,1.357132141,8052.042689,1988.150656,0.213416771,3961.301208,973.5013584,1.683469481,1.713167217,1.683795014,1.774890101,1.683795014,1.680436698,1.676946222,1.45082802,116.9519159,29.64272338,0.094611834,103.5199864,0.117707392,0.597648314,0.023549005,0.633739611,0.076740666,0.048965838,0.116742732,0.274356046,0.327514856,0.147996326,0.316655039,0.339740299,0.269514981,0.220599669,0.11042639,0.178418246,0.119364186,196930438.4,49120.56616,37.36036365,496.0321144,512613.5508,126165.6344,0.446061248,258775.6971,637.5967291,160.0750352,5299307146,13350447.44
GPC060540,PPC211,stress2,estimateBLUP,76.90772304,99.93854746,40.90772304,63.93854746,22.48729313,4.145152044,3.963594316,1.479393683,21.68107459,1.888192643,26103.68704,8.328476734,35.89685594,1.206458907,1487247.902,377.2657469,2.959056734,-0.098565948,-0.106465707,36.90523166,36.8071538,37.02993568,0.20218253,33.96495868,39.25789877,4.792539435,39.25789877,34.35333247,4.469797909,4240.450028,1073.370713,0.165019256,1860.994783,471.5493285,1.702370045,1.806159201,1.607197974,1.811420876,1.607197974,1.702464364,1.692676431,1.649009162,101.7024239,26.05813292,0.0655019,103.4866436,0.114579401,0.612046652,0.026706504,0.654889192,0.064756123,0.040894052,0.112876719,0.274356046,0.342203818,0.166250008,0.329337237,0.320900857,0.26022161,0.233125331,0.122649933,0.182198566,0.111893614,88655557.6,22365.71362,26.81963825,515.941173,280854.6836,71080.85776,0.244822278,125796.7661,317.5932304,157.1925288,5299307146,13350447.44
GPC073850,PPC212,stress2,estimateBLUP,68.62242612,134.7064532,32.62242612,98.70645319,14.22883923,2.37247969,1.889679187,1.100150302,2.690509259,0.535441401,17800.33056,13.0377093,35.84951127,1.159077523,1851154.805,466.5485681,4.535513329,0.596896888,-0.054034768,36.67145491,36.67779567,36.78374464,0.117593664,32.96452478,37.8784358,4.478592983,37.8784358,34.43849204,3.248231785,4544.391959,1146.314729,0.147188593,2044.122446,515.3158792,1.696069857,1.781543676,1.653156198,1.863607698,1.653156198,1.696170745,1.692676431,1.603967994,132.2786678,33.24234357,0.050946932,103.7237203,0.109887414,0.597648314,0.020391507,0.654889192,0.067752259,0.042911998,0.1070777,0.270019504,0.342203818,0.173095139,0.338848885,0.308341229,0.25092824,0.239388161,0.134873477,0.173881862,0.110959792,118153876.8,29654.78085,37.27490627,480.8349557,310135.5109,78040.36689,0.267821018,144851.416,363.4500523,178.9699335,5299307146,13350447.44
GPC125100,PPC213,stress2,estimateBLUP,66.42925929,102.0133962,30.42925929,66.01339618,17.880197,6.630978046,2.17677076,3.181490918,11.46259822,1.405403375,24741.14334,6.749756168,35.9176589,1.227278,764079.2545,211.7647675,2.215445132,0.184770763,-0.098601066,34.58010073,34.58913504,34.63746379,0.073073209,31.4381175,37.00107621,4.954642506,37.00107621,32.34640533,4.143899143,2223.481231,589.2965536,0.134452405,829.1820345,230.016444,1.790572677,1.888210952,1.691454718,1.928841226,1.691454718,1.790575028,1.787057682,0.878805177,112.2816924,31.31603325,0.109166801,104.0027206,0.105195428,0.57125136,0.023549005,0.647198435,0.078238733,0.042911998,0.103211687,0.259178151,0.338006972,0.170813429,0.332507786,0.324040764,0.25092824,0.233125331,0.128761705,0.161028774,0.104423041,52302894.78,14738.98371,24.35316155,442.2076241,189824.2091,54084.31506,0.164326691,82594.87097,235.0898199,152.843484,5299307146,13350447.44
GPC120620,PPC214,stress2,estimateBLUP,68.62242612,91.72113749,32.62242612,55.72113749,11.46050811,5.94849023,2.447912801,2.484528234,9.100881958,0.743530288,34341.00379,10.79922491,35.91873491,1.2279959,2741585.514,685.0171794,4.621772275,0.98326513,-0.017333111,35.60682295,35.67132627,35.75794865,0.102011505,34.33910469,35.30978061,1.445829211,35.30978061,34.75358244,0.845005508,6502.534408,1616.269166,0.218511246,2946.413131,730.9516297,1.737021079,1.773338501,1.755285584,1.787936806,1.755285584,1.737079268,1.736721015,0.829259891,112.4894947,28.59314728,0.130999252,103.9178928,0.11145141,0.549653852,0.026706504,0.647198435,0.081234869,0.042911998,0.099345674,0.252673338,0.348499088,0.170813429,0.307143391,0.355439834,0.26022161,0.220599669,0.107370504,0.161784838,0.105356863,149373694.5,37369.2386,35.37126953,532.2071106,413943.4052,102713.5753,0.356941133,195374.4228,485.0307644,138.9320576,5299307146,13350447.44
GPC121700,PPC215,stress2,estimateBLUP,66.42925929,105.3432446,30.42925929,69.34324458,65.81633478,4.797849615,1.283596977,3.773431827,3.978718127,1.786481819,22725.98296,12.55803407,35.98293715,1.292606878,2289553.32,574.1104825,4.675312311,0.896624979,-0.082871784,35.47729799,35.48833184,35.61907165,0.133175824,33.14075298,36.06029303,2.933483971,36.06029303,34.20856121,1.898079753,5079.297878,1274.694304,0.190491632,2171.075165,545.6550167,1.755921643,1.806159201,1.788477635,1.842732969,1.788477635,1.755960124,1.752451223,1.772872376,147.3709761,36.79186466,0.092186006,103.4309907,0.123963374,0.585649698,0.029864003,0.631816921,0.085729072,0.046947891,0.110943713,0.267851234,0.327514856,0.152559746,0.307143391,0.355439834,0.25402603,0.220599669,0.113482276,0.179930374,0.118430364,105835136.4,26610.8065,34.1954939,506.0269059,293440.4298,74072.25641,0.256321648,126705.48,319.7817171,191.2952918,5299307146,13350447.44
GPC120740,PPC216,stress2,estimateBLUP,70.81559295,102.0133962,34.81559295,66.01339618,27.11932466,5.051667397,3.038045479,1.692091211,10.54244902,1.834116625,27691.86645,7.106567213,35.51164251,0.820228837,3005738.895,749.8316305,5.398102788,1.19635307,-0.072385597,36.37133611,36.3118068,36.49652177,0.171018211,33.49320936,38.31975824,4.42113873,38.31975824,34.35617112,3.680546475,6488.614664,1612.930513,0.218511246,2837.074564,704.8235229,1.724420703,1.803424143,1.663369136,1.832295605,1.663369136,1.727638839,1.717844764,2.011590571,150.496003,37.52581644,0.050946932,103.9438805,0.105195428,0.583249975,0.023549005,0.641430368,0.079736801,0.040894052,0.103211687,0.265682963,0.344302242,0.159404877,0.326166687,0.324040764,0.263319401,0.236256746,0.116538161,0.165565158,0.106290684,178742153,44626.21853,39.89756369,510.0433676,440829.9075,109103.9972,0.382814715,199860.2219,495.8239185,195.8558123,5299307146,13350447.44
GPC061390,PPC217,stress2,estimateBLUP,70.81559295,118.3599247,34.81559295,82.35992469,52.17059183,6.546372119,1.251697913,5.526977209,3.733345009,1.360275665,27756.00848,11.81916592,35.96141685,1.271069885,3264948.245,813.4282378,5.612262929,1.664678212,-0.038305487,38.24155011,38.1890773,38.48498785,0.25115503,36.00378332,39.84720958,3.709116383,39.84720958,36.55044931,3.252665782,7114.814741,1763.21722,0.200680583,3499.458612,863.1244722,1.648818447,1.7076971,1.596985035,1.738359325,1.596985035,1.652115413,1.639193722,2.576857239,167.7382658,41.57883347,0.114018457,103.5557808,0.114579401,0.600048037,0.029864003,0.643353057,0.078238733,0.040894052,0.103211687,0.265682963,0.346400665,0.159404877,0.322996138,0.330320578,0.25402603,0.229993915,0.122649933,0.178418246,0.113761257,205048351.8,51126.50992,41.85718974,554.2952095,481869.5138,118858.3482,0.420187666,236232.9279,583.3521168,226.5657687,5299307146,13350447.44
GPC061670,PPC218,stress2,estimateBLUP,70.81559295,129.2576104,34.81559295,93.25761036,86.43259353,7.759057081,1.060303531,7.961572884,3.788553961,2.112404173,24971.52329,8.735779908,35.44636426,0.754899959,3847907.065,956.4591402,5.186917093,0.660120782,-0.03568394,37.14848585,37.13528176,37.35503411,0.195504461,35.53474521,37.14906457,1.964969424,37.14906457,34.83022605,2.328177445,9026.795691,2222.095674,0.236341909,4411.693721,1081.143187,1.689769669,1.787013793,1.704220891,1.738359325,1.704220891,1.693023936,1.680092264,1.33597304,127.1102516,32.02744044,0.140702564,103.6575252,0.113015405,0.595248591,0.026706504,0.662579949,0.064756123,0.040894052,0.099345674,0.259178151,0.36318805,0.177658559,0.322996138,0.330320578,0.266417191,0.229993915,0.116538161,0.17539399,0.108158327,220893793.4,55041.93755,39.04298992,534.7350901,560054.589,137441.4874,0.489183884,267451.8503,658.478891,154.1284291,5299307146,13350447.44
GPC061940,PPC219,stress2,estimateBLUP,79.58826028,136.5227341,43.58826028,100.5227341,57.65898574,3.66977058,0.996505404,3.588848103,2.077076465,0.87891342,17914.35589,10.21076068,35.90259469,1.212202105,2153747.036,540.7913035,3.887084013,0.683537039,-0.093357972,38.35843849,38.27426437,38.47867526,0.18660037,35.07926311,40.42066449,4.854097563,40.42066449,35.22196006,4.769092694,6464.913714,1607.243673,0.180302682,3019.147381,748.3365667,1.639368165,1.751458034,1.576559158,1.751406031,1.576559158,1.642674985,1.632901638,1.980061753,125.4345125,31.63416252,0.092186006,103.8338004,0.105195428,0.595248591,0.023549005,0.662579949,0.063258056,0.038876106,0.101278681,0.270019504,0.354794357,0.173095139,0.345189984,0.295781601,0.25402603,0.245650992,0.137929363,0.17161367,0.107224506,133930202.6,33553.13179,30.98936887,515.8972506,422167.3926,104668.2616,0.368440503,202066.3239,501.1303648,171.8625095,5299307146,13350447.44
GPC003090,PPC22,stress2,estimateBLUP,66.42925929,94.7482724,30.42925929,58.7482724,36.42943518,10.01521515,1.347395104,8.139791652,7.78200145,1.914343666,18207.38575,8.552325173,35.62426543,0.933656999,1867201.769,470.4851198,5.749087464,2.273500896,-0.135302723,32.07173938,32.05876371,32.13452155,0.097559459,29.76530526,33.84575286,3.766570636,33.84575286,30.89869268,2.62747223,3935.548815,1000.192992,0.147188593,1446.493536,372.4844817,1.929176814,1.962057528,1.836989094,2.046261575,1.836989094,1.929034642,1.925483517,2.651175167,139.1281514,34.85302957,0.106740974,103.1600809,0.127091365,0.614446375,0.029864003,0.639507678,0.069250327,0.046947891,0.120608745,0.291702212,0.333810126,0.136587774,0.300802292,0.352299927,0.275710561,0.220599669,0.104314618,0.189759205,0.118430364,95542446.15,24067.47085,39.80031909,512.0564786,233517.8452,59829.77176,0.204574484,89157.94073,229.4284839,238.2796863,5299307146,13350447.44
GPC062700,PPC220,stress2,estimateBLUP,59.60607359,91.11571051,23.60607359,55.11571051,33.32038638,2.513489569,2.495761397,0.893289231,6.861852259,1.628534833,39971.07989,10.69487451,35.86672752,1.176307117,3411019.299,849.2688683,6.897223777,2.184519119,-0.072385597,35.06344996,35.01191529,35.16456511,0.150984006,32.07796141,36.89008494,4.380099978,36.89008494,33.48754354,3.161768847,5556.951136,1389.332538,0.185397157,2443.570046,610.7781119,1.774822207,1.838979902,1.694007952,1.918403861,1.694007952,1.77798779,1.771327474,2.061135856,164.2216115,40.75219835,0.080056867,103.9107829,0.105195428,0.588049421,0.023549005,0.651043814,0.066254191,0.040894052,0.105144694,0.270019504,0.358991204,0.154841457,0.329337237,0.302061415,0.278808352,0.251913823,0.116538161,0.165565158,0.107224506,188474804,47031.17019,49.89902357,586.1340865,345597.0308,86468.91176,0.299444284,151717.6644,379.9721405,201.2484439,5299307146,13350447.44
GPC063310,PPC221,stress2,estimateBLUP,73.73981539,131.0738913,37.73981539,95.0738913,207.9041239,3.19033699,0.916757745,3.280147736,1.647673509,1.493151701,15673.01652,9.717010282,35.70137985,1.010831223,3347286.826,833.6284368,7.554576433,2.788658552,-0.006846924,37.4170132,37.44132418,37.55072442,0.117593664,34.78374198,39.56180345,4.406775167,39.56180345,36.09058765,3.367949699,6451.501145,1604.021872,0.170113731,3003.522113,744.6043824,1.677169293,1.715902275,1.602091504,1.772280759,1.602091504,1.674143079,1.67380018,2.07014409,141.5764888,35.42916919,-0.213468306,104.4575058,0.106759423,0.528056345,0.036179,0.652966503,0.082732937,0.038876106,0.087747636,0.226654089,0.358991204,0.202757373,0.303972842,0.364859555,0.247830449,0.214336839,0.11042639,0.155736326,0.096952469,208321723.5,51935.36686,50.08467236,575.6171062,409767.4303,101721.0217,0.359815975,199866.5628,495.840818,182.2615995,5299307146,13350447.44
GPC063560,PPC222,stress2,estimateBLUP,70.81559295,136.5227341,34.81559295,100.5227341,34.46746922,5.525460592,1.32506576,4.320818044,3.733345009,1.049395882,20783.31446,17.92029817,35.86134744,1.170922869,3955645.579,982.891498,7.12625615,2.493613713,-0.054034768,34.43162091,34.45346675,34.60905713,0.153210029,32.05627178,36.08407688,3.774778386,36.08407688,32.99361804,2.871342055,7539.408939,1865.11849,0.208322296,3249.398351,803.3644555,1.809473241,1.855390252,1.739966176,1.923622543,1.739966176,1.803162265,1.799641849,2.124193493,147.3869609,36.79436961,0.106740974,104.0215985,0.105195428,0.564052191,0.023549005,0.662579949,0.066254191,0.038876106,0.101278681,0.259178151,0.358991204,0.17994027,0.329337237,0.31776095,0.266417191,0.239388161,0.122649933,0.161028774,0.105356863,234191085.7,58327.71443,48.49339707,560.954337,472055.8863,116525.8327,0.411563139,212094.4464,525.2656825,190.0011522,5299307146,13350447.44
GPC063760,PPC223,stress2,estimateBLUP,68.62242612,109.27852,32.62242612,73.27851996,26.77860699,6.207948408,1.57068855,4.244438572,5.75767323,1.021817836,30714.70191,14.11655779,35.79319981,1.102722392,3564682.235,886.97057,6.796092599,1.926940291,-0.088114878,36.25444773,36.26132557,36.46495881,0.182148325,33.29258034,37.93128879,4.271347285,37.93128879,33.62379884,3.928850297,6650.394368,1651.759053,0.187944395,2973.550358,737.4385886,1.730720891,1.847185077,1.663369136,1.834904946,1.663369136,1.730785649,1.724136848,2.121941434,139.1627851,34.86304939,0.09946349,103.6013819,0.109887414,0.621645544,0.020391507,0.658734571,0.063258056,0.038876106,0.103211687,0.272187775,0.36318805,0.163968298,0.342019434,0.292641694,0.26022161,0.251913823,0.131817591,0.180686438,0.109092149,210469519.9,52466.08705,49.81061939,577.0519053,415714.2732,103134.4757,0.362690818,187457.8389,465.9765663,198.3498469,5299307146,13350447.44
GPC063810,PPC224,stress2,estimateBLUP,74.95824141,136.5227341,38.95824141,100.5227341,38.66397527,5.756716794,0.773211958,8.09523696,1.954389906,0.703416768,13481.18091,11.66600646,35.85776072,1.16733337,3305020.032,823.2596112,5.853193088,0.639046151,-0.017333111,34.72542142,34.76266425,34.86471705,0.115367642,33.66401515,35.66125298,2.223513561,35.66125298,32.76936452,2.689548185,6671.411645,1656.80042,0.185397157,3041.496552,753.679928,1.787422583,1.880005777,1.757838819,1.824467582,1.757838819,1.787428218,1.780765599,2.491279018,159.1730812,39.56735468,0.123721769,104.2829467,0.100503442,0.544854406,0.023549005,0.670270706,0.063258056,0.038876106,0.095479661,0.250505068,0.365286473,0.193630531,0.335678336,0.311481136,0.25712382,0.242519577,0.125705819,0.151956006,0.099753934,214174502.4,53381.59365,45.26664439,547.7507684,449707.9672,111214.1477,0.391439242,210257.036,520.8436439,216.5505532,5299307146,13350447.44
GPC063820,PPC225,stress2,estimateBLUP,68.62242612,108.3703795,32.62242612,72.37037949,120.1522863,6.377160263,1.411193232,4.731357707,4.837524039,3.604125713,20206.0362,12.80039629,35.80754668,1.117080387,5823251.461,1441.118118,7.988845608,3.645693562,-0.014711564,36.3776544,36.4316997,36.62277358,0.177696279,34.57226815,36.2029961,1.962917486,36.2029961,34.99202923,1.408123104,9319.026258,2292.232438,0.243983622,4340.41504,1064.107526,1.733870985,1.803424143,1.74762588,1.780108783,1.74762588,1.727638839,1.717844764,2.241300531,183.5925159,45.30620635,0.128573424,104.1164782,0.109887414,0.530456068,0.029864003,0.672193395,0.064756123,0.036858159,0.089680642,0.235327172,0.36948332,0.209602503,0.31031394,0.34916002,0.26022161,0.223731085,0.11042639,0.155736326,0.101621577,348448644.8,86560.8954,57.51946413,695.7620162,591719.1522,144967.5642,0.515057466,270824.2121,666.590656,233.8065145,5299307146,13350447.44
GPC063880,PPC226,stress2,estimateBLUP,73.73981539,136.5227341,37.73981539,100.5227341,82.9118442,4.96706147,1.156000722,4.42265734,3.058568936,1.794003104,27219.91016,17.92366431,35.82261089,1.132156282,3838713.804,1116.314012,8.919847334,4.882071937,0.006260811,36.63354517,36.57683322,36.72377503,0.144305938,35.35309461,36.98257766,1.975229112,36.98257766,36.70089788,0.725287594,5872.549367,1465.072676,0.175208207,2774.611799,808.102217,1.730720891,1.702226984,1.701667656,1.808811535,1.701667656,1.730785649,1.724136848,3.842514081,234.2856211,76.20732997,-0.198913339,104.3827298,0.108323419,0.544854406,0.033021502,0.651043814,0.081234869,0.042911998,0.091613648,0.237495443,0.356892781,0.186785401,0.300802292,0.355439834,0.25092824,0.223731085,0.113482276,0.157248454,0.096952469,224716501.2,64578.14272,57.19531546,646.0076706,371427.0279,107293.1063,0.325317866,181663.0261,521.2210663,259.6548274,5299307146,13350447.44
GPC064390,PPC227,stress2,estimateBLUP,64.23609245,98.38083429,28.23609245,62.38083429,23.80300594,2.16096487,1.953477314,0.915566577,3.365285333,0.713445148,11804.56899,10.53834891,35.87892235,1.188511413,3308580.966,824.1344005,6.590855797,2.430389819,-0.061899409,37.47703696,37.4381691,37.58228738,0.14653196,35.29887055,38.18234048,2.947847534,38.18234048,36.03949191,2.252799499,5733.349034,1431.663883,0.195586108,2598.705998,647.857715,1.683469481,1.756928151,1.663369136,1.769671418,1.663369136,1.683583508,1.680092264,2.96421129,167.8741366,41.60889293,0.05337276,103.8367424,0.097375451,0.631244436,0.017234008,0.656811881,0.063258056,0.038876106,0.103211687,0.2851974,0.365286473,0.150278036,0.361042731,0.258102717,0.266417191,0.276965145,0.137929363,0.173881862,0.109092149,200613308.2,50030.60627,50.11119361,588.1642786,379436.0103,94511.80619,0.328192709,179682.3468,447.2688081,249.8671781,5299307146,13350447.44
GPC065060,PPC228,stress2,estimateBLUP,60.5808144,91.11571051,24.5808144,55.11571051,48.01099687,3.979992314,2.336266078,1.660266431,6.80050898,2.185109928,29070.54054,11.9016364,35.79822122,1.10774769,2195544.629,551.0457775,4.711005667,1.226794204,-0.095979519,35.63209611,35.65239581,35.69166644,0.068621163,33.7128168,35.10101131,1.755671789,35.10101131,34.7620984,0.665428637,5108.627007,1392.017372,0.175208207,2207.281706,554.3108675,1.746471361,1.778808618,1.768051758,1.816639558,1.768051758,1.743372886,1.743013098,1.766116201,128.8978842,32.45077782,0.067927727,103.5288124,0.114579401,0.607247206,0.026706504,0.649121124,0.067752259,0.042911998,0.110943713,0.274356046,0.350597511,0.154841457,0.329337237,0.311481136,0.266417191,0.248782407,0.122649933,0.180686438,0.113761257,114060512.2,28643.30506,37.08336387,541.5430658,305783.8643,77006.06204,0.264946175,127687.7333,322.1448319,177.8458939,5299307146,13350447.44
