g2pname,genotype,environment,DASanthesis_BLUP,DASmaturity_BLUP,DATanthesis_BLUP,DATmaturity_BLUP,fruitno_BLUP,fruitlength_BLUP,fruitwidth_BLUP,fruitshapeindex_BLUP,fruitweight_BLUP,yield_BLUP,pollenconcentration_BLUP,pollenactivity_BLUP,leaftemp_BLUP,leafminushobotemp_BLUP,growthrateplot_BLUP,growthrateplant_BLUP,height_BLUP,heightmax_BLUP,leafangledaily_BLUP,leafanglemean_BLUP,leafanglenoon_BLUP,leafanglemidnight_BLUP,leafanglemidnightminusnoon_BLUP,leafanglebright_BLUP,leafanglelow_BLUP,leafanglelowminusbright_BLUP,leafanglecold_BLUP,leafangleHot_BLUP,leafanglecoldminushot_BLUP,leafareadaily_BLUP,leafareadailyplant_BLUP,leafareaindex_BLUP,leafareaprojecteddaily_BLUP,leafareaprojectedplant_BLUP,leafinclinationmean_BLUP,leafinclinationhot_BLUP,leafinclinationcold_BLUP,leafinclinationbright_BLUP,leafinclinationdark_BLUP,leafinclinationnoon_BLUP,leafinclinationmidnight_BLUP,lightpendaily_BLUP,lightpenmeanplot_BLUP,lightpenmeanplant_BLUP,huedaily_BLUP,huemean_BLUP,huebin0_BLUP,huebin1_BLUP,huebin5_BLUP,ndvimean_BLUP,ndvibin0_BLUP,ndvibin1_BLUP,ndvibin2_BLUP,ndvibin3_BLUP,ndvibin4_BLUP,ndvibin5_BLUP,green_BLUP,greenb0_BLUP,greenb1_BLUP,greenb2_BLUP,greenb3_BLUP,npcimean_BLUP,psrimean_BLUP,biomassfinalplot_BLUP,biomassfinalplant_BLUP,heightfinal_BLUP,heighmaxfinal_BLUP,leafareafinalplot_BLUP,leafareafinalplant_BLUP,leafareaindexfinal_BLUP,leafareafinalprojectedplot_BLUP,leafareafinalprojectedplant_BLUP,lightpenetrationfinal_BLUP,biomassAUC_BLUP,biomassAUCperplant_BLUP
GPC023070,PPC154,control,65.40652614,119.0504224,23.40652614,77.05042241,9.477491793,8.877570166,6.726456902,1.377583508,120.2000089,27.16510205,26765.85041,85.18670138,26.55655095,-0.15699888,6766741.09,1691.034606,6.485876928,7.286366985,-0.069258828,35.90801594,35.76242281,35.94353373,0.166583477,40.1599939,30.49167258,-8.674466453,30.49167258,39.82174324,-8.568639382,10392.17108,2606.129603,0.346142768,4243.785309,1067.329551,1.747457204,1.610105935,1.981843475,1.570711033,1.981843475,1.75381631,1.741072076,3.910610472,240.0314684,57.88011582,0.035153311,107.9321598,0.071886044,0.642009172,0.016657972,0.719066551,0.010263134,0.028780502,0.092691151,0.267873845,0.404493118,0.190618489,0.348625338,0.274172371,0.299668547,0.25319591,0.11986508,0.156260918,0.038894856,337608949.7,84545.64595,57.57310745,762.0649895,589729.5132,1482.720514,0.512807703,231432.5548,583.778528,337.6703535,6.53E+11,1.64E+11
GPC026050,PPC155,control,46.5072484,116.8336824,4.507248402,74.83368242,77.5456483,5.322041063,1.653699639,3.249350012,5.46374126,12.18121076,21337.66333,90.5451673,26.55655095,-0.15699888,8725624.595,2166.969172,8.826574207,7.890258931,-0.020326806,40.42805809,40.29931023,40.42392824,0.127373693,41.78750654,35.19807819,-6.50040234,35.19807819,42.42824433,-7.311223874,10917.85629,2732.415013,0.331945711,5320.369472,1329.348523,1.567756491,1.54059618,1.755992051,1.522948989,1.755992051,1.577502544,1.567636635,1.702543119,210.3411836,51.64740689,0.041073994,107.9790359,0.058175132,0.612616049,0.013569607,0.738870591,0.009517945,0.024144625,0.074619855,0.230510832,0.425435792,0.238776072,0.35623356,0.261740744,0.304697866,0.253672384,0.124232841,0.156260918,0.036036447,529591483.7,131224.0044,74.95180106,861.646467,704138.4078,1756.308841,0.612416567,314180.9186,784.1751119,253.6232486,6.53E+11,1.64E+11
GPC027390,PPC156,control,56.97454069,115.7253124,14.97454069,73.72531243,75.21983491,9.464721761,1.81839955,5.250203861,10.6432642,21.64681052,26805.93905,90.93761833,26.55655095,-0.15699888,8143932.714,2025.641674,4.770182588,3.906107401,0.054828456,38.44410584,38.37494755,38.49707799,0.129240825,38.65924163,37.27488109,-2.28994572,37.27488109,39.36100902,-2.97991107,16583.16247,4093.177321,0.495495813,8622.911085,2133.179156,1.629722254,1.603379185,1.667615406,1.624986083,1.667615406,1.630087351,1.626480803,1.389569287,127.4462617,34.24679572,0.073214841,107.9930495,0.05896488,0.594278647,0.017275645,0.747400422,0.008336548,0.020167877,0.067142077,0.222304583,0.432474513,0.255154126,0.365987691,0.258552321,0.275502513,0.256277106,0.139013597,0.156260918,0.035117673,429590993.3,106910.0456,43.96967761,566.1358066,952352.9235,2349.884304,0.828282801,478298.3533,1181.593653,174.2663336,6.53E+11,1.64E+11
GPC027460,PPC157,control,50.86862019,114.8940349,8.868620189,72.89403494,8.501104302,8.029462307,6.462937045,1.313039835,104.6614401,21.71203185,34701.77881,90.4028499,26.55655095,-0.15699888,4480177.035,1135.489817,4.316749083,4.471616385,-0.002754532,38.76852571,38.57112045,38.84004486,0.213261791,39.25456266,34.50834633,-4.882760968,34.50834633,40.11808403,-5.771373498,8913.283682,2250.934751,0.333365416,4268.548924,1073.349681,1.623525678,1.587683434,1.780541119,1.618473077,1.780541119,1.630087351,1.62028668,2.407350332,186.8820228,46.72148154,0.018871435,107.9577266,0.073026792,0.609863218,0.019941392,0.729691752,0.009372542,0.023924915,0.080099893,0.25688806,0.420379809,0.20886832,0.333766545,0.312530061,0.29365867,0.228387519,0.110085094,0.156260918,0.03671702,247059944.8,62529.68818,43.96967761,593.9638442,563110.2964,1419.046988,0.489386922,262020.6585,657.8515847,237.392002,6.53E+11,1.64E+11
GPC027470,PPC158,control,53.77620138,123.2068099,11.77620138,81.20680987,7.936680969,8.06208184,6.495877027,1.313039835,99.48191713,18.79408632,28177.75836,90.55163628,26.55655095,-0.15699888,4030749.572,1026.316037,4.105351031,3.028416987,-0.001132476,39.22084186,39.06310961,39.25160511,0.166583477,41.48645065,35.46687075,-6.043409092,35.46687075,41.48730825,-6.264667274,9432.177021,2375.547688,0.324563241,4504.730795,1130.827584,1.604935949,1.598894685,1.736352796,1.533803999,1.736352796,1.611528008,1.604801373,2.045089282,146.4790616,38.24360721,0.0414969,107.9849195,0.066840429,0.587944177,0.021241757,0.734772564,0.009009036,0.023507466,0.077735595,0.245751008,0.420280672,0.224351177,0.333961627,0.315332008,0.286067246,0.22787928,0.11271208,0.156260918,0.035457959,228121481.1,57925.0217,37.69837166,570.4805002,598000.154,1502.505463,0.520144333,281593.6969,705.2650902,197.5453256,6.53E+11,1.64E+11
GPC027530,PPC159,control,65.11576802,120.9900699,23.11576802,78.99006989,4.936154626,9.595199894,7.385256547,1.377583508,159.0136491,16.92818919,28915.5747,86.15057835,26.55655095,-0.15699888,4783535.284,1209.205192,4.11760599,5.669164822,-0.001673162,39.38929064,39.24682708,39.46050311,0.18338767,40.17131179,36.37975115,-4.244117684,36.37975115,40.42091403,-4.612616745,10223.40161,2565.633825,0.322291712,5050.030891,1263.557107,1.60183766,1.576472183,1.699529195,1.564198027,1.699529195,1.60534156,1.59860725,1.4265347,137.7615591,36.41086641,0.029444082,107.9584113,0.069078049,0.617204099,0.016690481,0.738110324,0.00871823,0.021859643,0.07474815,0.243066014,0.417827033,0.234381463,0.357891762,0.276845493,0.28688965,0.240426418,0.126701575,0.156260918,0.036853135,278602761.8,70198.96934,42.65925547,685.6891256,644441.848,1613.576494,0.560495799,309787.8522,773.5450377,184.3370334,6.53E+11,1.64E+11
GPC002850,PPC16,control,52.90392702,108.798,10.90392702,66.79799999,43.1288002,7.964223241,2.312499284,3.475252866,13.00355313,16.03777627,26860.62644,91.20284622,26.55655095,-0.15699888,5100008.881,1286.106167,3.091253126,3.921460586,-0.070610542,38.43474758,38.30021502,38.55631772,0.207660393,40.13735812,33.85665116,-6.117981212,33.85665116,42.73323741,-8.605394605,10015.13655,2515.56931,0.35892012,4553.227434,1142.69584,1.63591883,1.529384929,1.812454907,1.575053037,1.812454907,1.642460247,1.629577864,1.135740116,186.3935777,46.62185088,-0.001428048,107.9377866,0.074825664,0.633987484,0.018380955,0.730136787,0.009808751,0.025265145,0.080686385,0.250856278,0.420231104,0.213120511,0.347324787,0.285444572,0.284802008,0.244365266,0.124707597,0.156260918,0.037976081,282662275.3,71185.95912,45.5609045,632.5546227,611883.4588,1535.70531,0.531995813,279477.7845,700.1469064,226.3369106,6.53E+11,1.64E+11
GPC027630,PPC160,control,52.6131689,110.1834625,10.6131689,68.18346248,79.18377349,6.855159117,1.653699639,4.120689591,7.496212287,15.79106951,23030.88694,84.11285187,26.55655095,-0.15699888,4803000.201,1213.938934,3.118826785,4.277142708,-0.023570918,39.61076959,39.50839094,39.63822231,0.131107958,40.71457053,36.14392371,-4.880848863,36.14392371,40.77998389,-5.111713978,11889.46502,2965.766104,0.340463945,5864.521195,1461.820041,1.580149643,1.587683434,1.709348822,1.549001013,1.709348822,1.586782216,1.580024881,1.145597559,135.9650747,36.03551367,-0.002696766,107.9298278,0.08686933,0.619290922,0.022834703,0.737090453,0.010263134,0.023924915,0.076287692,0.240513379,0.409177337,0.238918489,0.34182996,0.308117799,0.263799068,0.226862803,0.127840991,0.156260918,0.03801011,270747745.2,68289.08196,36.51275163,569.2430875,720560.3562,1795.58183,0.626525471,343337.7918,854.7891762,187.0659164,6.53E+11,1.64E+11
GPC028460,PPC161,control,56.10226633,114.3398499,14.10226633,72.33984994,37.23803713,9.366863162,2.378379248,4.056145919,13.85587969,13.49698017,24014.33308,72.98190576,26.55655095,-0.15699888,5571186.717,1400.579356,4.98464438,4.251554066,-0.050875527,38.85275009,38.83891202,38.90552036,0.091898174,40.46104978,35.94613296,-4.815837271,35.94613296,41.9458794,-6.307225953,10182.16524,2555.681241,0.312637712,4804.544261,1203.814488,1.620427389,1.524900429,1.716713542,1.559856023,1.716713542,1.62080768,1.62028668,1.323031543,151.5815188,39.31405759,0.016122546,107.9931779,0.062167749,0.588003378,0.019031137,0.745787171,0.009899627,0.021925556,0.068278406,0.222304583,0.423056506,0.258307664,0.350868788,0.283995289,0.28249295,0.241824074,0.125530509,0.156260918,0.035015587,313283700.8,78631.24407,48.49375405,620.5984659,634834.8962,1590.579527,0.552312635,290562.7289,726.9751889,188.6259902,6.53E+11,1.64E+11
GPC028750,PPC162,control,51.45013643,119.0504224,9.450136427,77.05042241,10.47658597,14.55336892,4.91475788,2.991175322,69.12597889,18.37723696,38943.99101,89.04220926,26.55655095,-0.15699888,6009526.093,1507.07366,5.965041146,5.277658602,-0.061689234,35.03769727,34.84383545,35.12664899,0.224464586,39.80234856,32.97927166,-6.498490234,32.97927166,40.04886574,-6.877899145,10208.59076,2562.042121,0.333933299,4125.444088,1038.547598,1.781538374,1.623559437,1.849278509,1.577224039,1.849278509,1.790934997,1.775139752,3.51631273,218.8710349,53.43844183,0.033673141,107.9866525,0.065524181,0.589601795,0.022379576,0.739649402,0.009863277,0.023485495,0.076232709,0.234576139,0.408656868,0.24667009,0.34579664,0.290243309,0.275787192,0.239473471,0.125973615,0.156260918,0.035219759,309217678.6,77642.62232,52.67462468,722.140555,587588.9664,1477.592083,0.510832456,235696.024,594.1273833,305.1630018,6.53E+11,1.64E+11
GPC028850,PPC163,control,46.5072484,125.4235499,4.507248402,83.42354985,11.32646478,13.44430479,4.980637844,2.765272468,79.55058835,22.95123709,38076.40798,91.47023044,26.55655095,-0.15699888,4730279.116,1196.284161,4.874349744,4.753091445,-0.05925615,39.3113051,39.19389154,39.35137729,0.146045018,42.03423655,35.07382502,-6.800602925,35.07382502,43.1052857,-8.009573102,9077.572795,2290.38866,0.302699772,4095.586412,1031.294776,1.604935949,1.493508926,1.753537144,1.512093978,1.753537144,1.608434784,1.601704311,2.498531685,165.0951654,42.150056,0.038536558,107.9928998,0.060368878,0.587929377,0.017925828,0.742041463,0.009608822,0.02291425,0.071430802,0.227825838,0.425857124,0.245876619,0.349633264,0.285766635,0.289894589,0.23972759,0.121447602,0.156260918,0.035287816,250945298.9,63474.36525,47.12093085,619.5315411,537755.5197,1358.423529,0.467377031,237911.7761,599.4986642,242.8422916,6.53E+11,1.64E+11
GPC029020,PPC164,control,54.0669595,112.12311,12.0669595,70.12310996,10.113279,6.920398183,5.375917631,1.345311672,49.9814131,13.56787292,21361.06768,88.64113293,26.55655095,-0.15699888,3507841.176,899.27908,3.100444345,3.504365725,0.01671014,40.70880605,40.48614156,40.69830174,0.181520537,40.99978137,37.60199657,-4.02231343,37.60199657,41.58680954,-4.720947928,8686.184017,2196.37375,0.287650891,4398.521094,1104.998362,1.55226505,1.554049681,1.665160499,1.540317005,1.665160499,1.558943201,1.552151328,1.093845981,147.5001049,38.45677049,0.050800829,107.9534691,0.07278548,0.615220877,0.017795791,0.723980475,0.010444887,0.027747866,0.086423014,0.262333682,0.406054524,0.203008843,0.342187611,0.29813385,0.290527207,0.237821696,0.116731686,0.156260918,0.037465651,199575322.6,50984.34391,36.60635321,553.2722138,535083.9136,1352.053477,0.465401785,268134.0231,672.6718204,177.5733909,6.53E+11,1.64E+11
GPC029280,PPC165,control,55.81150821,123.2068099,13.81150821,81.20680987,10.60958227,5.909192658,5.705317453,1.119408818,74.10881109,20.18074848,33404.80707,86.04707478,26.55655095,-0.15699888,4727073.099,1195.480318,4.451553639,4.973153765,-0.040332163,35.87994115,35.8963186,35.88741187,0.054555523,38.29254198,33.91243829,-4.515636685,33.91243829,38.33787622,-4.633896085,10224.91409,2565.962836,0.350685826,4556.525323,1143.441189,1.735064051,1.67288894,1.80263528,1.651038107,1.80263528,1.735256966,1.734877954,2.343276949,161.7533182,41.45032437,0.028175364,107.9504952,0.072105419,0.620386134,0.019226192,0.728171217,0.009626997,0.02559471,0.083270617,0.25688806,0.412424071,0.210007663,0.354347761,0.274494434,0.281955224,0.248875883,0.128189146,0.156260918,0.037295508,222282644.4,56505.35042,40.19441383,555.892779,552919.2641,1394.700434,0.481203758,229290.9785,578.6041004,218.7010224,6.53E+11,1.64E+11
GPC029740,PPC166,control,56.97454069,125.4235499,14.97454069,83.42354985,47.91991091,14.09669546,1.719579604,8.219212799,13.39693462,17.43578127,35607.82839,93.07884837,26.55655095,-0.15699888,5637959.955,1416.805075,3.897016718,5.469573416,0.059424281,38.77476455,38.66142226,38.81198394,0.146045018,39.87478306,36.39243004,-3.985983423,36.39243004,39.06250516,-3.388087489,12376.73905,3082.839205,0.392141234,6315.831448,1571.615737,1.620427389,1.639255188,1.701984101,1.581566043,1.701984101,1.630087351,1.62028668,1.056880567,124.0133484,33.52621116,0.038536558,108.0056725,0.060763752,0.575260438,0.019193683,0.734846737,0.01004503,0.024562073,0.075756184,0.239114157,0.432871061,0.221197638,0.328921993,0.313882725,0.296505454,0.232516957,0.107521408,0.156260918,0.034369042,321611464.5,80656.0226,40.53761963,662.9289807,770070.1447,1913.994615,0.669698718,372967.213,926.5562379,154.9697663,6.53E+11,1.64E+11
GPC029750,PPC167,control,48.83331335,108.798,6.833313355,66.79799999,69.60155207,9.627819427,2.674839088,4.895213662,40.34356662,23.6970288,24829.77771,93.64596167,26.55655095,-0.15699888,7288111.531,1817.7143,8.100467852,7.690667525,-0.063851975,34.12370669,34.00932218,34.16322387,0.149779284,37.3712657,30.13412776,-6.588359199,30.13412776,37.94419722,-7.162268499,9650.230367,2427.942698,0.287650891,4064.904264,1023.783947,1.828012696,1.690826942,2.013757263,1.666235121,2.013757263,1.837333356,1.827789797,1.212135303,211.759606,51.94398189,0.06454527,107.9351765,0.068354113,0.651732879,0.015325099,0.723813587,0.011062849,0.029813138,0.090950002,0.251328988,0.403229122,0.209499028,0.367906003,0.239582817,0.284643853,0.27489134,0.138823694,0.156260918,0.03879277,370042445.5,92431.47557,67.96288298,814.4047985,544887.7975,1375.45532,0.473867127,223489.9071,564.5431557,238.3988227,6.53E+11,1.64E+11
GPC029760,PPC168,control,61.04515436,115.4482199,19.04515436,73.44821994,85.64220371,8.48613577,1.192539888,7.154242201,5.791559168,13.70682271,15008.29293,89.25568536,26.55655095,-0.15699888,7924261.587,1972.230776,7.199728324,5.89434487,-0.063040947,38.75604802,38.54932346,38.85563427,0.233800249,40.92961045,34.08487126,-6.615128678,34.08487126,41.4764929,-7.309289389,11403.61785,2849.049432,0.364315002,5178.089107,1294.747112,1.639017118,1.527142679,1.80263528,1.557685021,1.80263528,1.651739919,1.635771987,1.92679996,213.3601604,52.28226274,0.058836041,107.9761904,0.065260931,0.604505559,0.019323719,0.751053414,0.008481951,0.019530718,0.065675846,0.215005937,0.426575866,0.269945238,0.365402443,0.255879199,0.270726242,0.255832397,0.141513981,0.156260918,0.035968389,413535082.2,103006.2092,61.28597018,746.0556185,671728.7547,1678.815541,0.58391658,284623.0314,712.6049034,240.2454915,6.53E+11,1.64E+11
GPC029990,PPC169,control,57.84681505,113.5085725,15.84681505,71.50857245,74.73650688,8.649233435,1.653699639,5.250203861,7.365085124,15.00841356,20041.38677,89.31821877,26.55655095,-0.15699888,4921137.508,1242.609332,4.050203713,3.588808243,0.038878238,39.81665142,39.64851444,39.80658787,0.146045018,39.40395882,37.72371395,-2.582497883,37.72371395,41.4462099,-4.504285563,11449.96239,2860.20839,0.315477124,5961.514473,1485.413215,1.58634622,1.580956683,1.652885966,1.611960071,1.652885966,1.596061888,1.586219004,0.798122674,136.301743,36.10502344,0.064756723,107.9389848,0.084719459,0.614939674,0.022737176,0.736812306,0.009954153,0.024320393,0.076892513,0.240399929,0.410689175,0.237107748,0.340236785,0.307344848,0.267215209,0.227307512,0.125182354,0.156260918,0.037669823,275634578.9,69477.27962,39.03999432,636.4565975,691445.3867,1725.97012,0.601129443,348333.8452,866.8815886,154.678187,6.53E+11,1.64E+11
GPC002860,PPC17,control,46.5072484,111.568925,4.507248402,69.56892497,30.60768487,2.712478419,3.992438377,0.764418619,18.7731483,16.28448303,42517.20956,93.1607887,26.55655095,-0.15699888,5041078.408,1271.785854,3.82961444,3.133330419,-0.017353036,39.62636669,39.55821263,39.69434416,0.134842223,41.20123982,35.05353879,-6.114157,35.05353879,42.00428233,-7.040395919,11144.2996,2786.811507,0.358068296,5357.706289,1338.436052,1.589444508,1.547322931,1.760901864,1.535975001,1.760901864,1.58987544,1.583121943,1.820832442,159.1593161,40.90583121,0.015488187,107.9603368,0.068617363,0.614717672,0.017600737,0.732677193,0.009154438,0.023617321,0.079128515,0.251915149,0.41423332,0.220872112,0.349535723,0.287860044,0.288882399,0.23823464,0.121732456,0.156260918,0.03698925,284440073.1,71618.22521,40.28801541,551.3995958,699696.7548,1745.701085,0.608466074,329265.3765,820.7054462,216.2612265,6.53E+11,1.64E+11
GPC030530,PPC170,control,61.33591248,125.4235499,19.33591248,83.42354985,7.98209434,10.89998122,6.726456902,1.668030034,144.1307161,27.04883794,44772.36929,90.90311714,26.55655095,-0.15699888,6269417.966,1570.190217,5.208297393,4.236200881,0.014817741,38.55640503,38.34692285,38.55008196,0.17591914,38.86749081,34.12290794,-4.844518855,34.12290794,40.47715389,-6.384605369,11747.52059,2931.686042,0.409177703,5710.020974,1424.208565,1.63591883,1.650466439,1.795270559,1.627157085,1.795270559,1.642460247,1.638869049,2.104233943,152.8757602,39.58746266,0.033461688,107.9589248,0.066204242,0.62093374,0.0167555,0.736960651,0.008518302,0.02225512,0.076269364,0.242952564,0.420900278,0.230210654,0.359777561,0.268600683,0.290906778,0.245921747,0.127556137,0.156260918,0.036887164,320456419.7,80375.17426,45.74810766,624.0412231,691332.2333,1725.700202,0.601411621,320980.6201,800.6545391,216.0618561,6.53E+11,1.64E+11
GPC032590,PPC171,control,63.95273555,119.0504224,21.95273555,77.05042241,14.60920279,8.127320906,5.342977649,1.571214526,54.5708638,21.15056128,33929.66699,91.81092968,26.55655095,-0.15699888,5490552.283,1380.959634,4.846776085,4.218288831,-0.003835903,39.61700843,39.48970781,39.66940112,0.160982079,38.93313458,33.80593558,-5.137071018,33.80593558,41.18447825,-7.257058283,10797.85703,2703.599128,0.364882884,5301.877735,1324.876427,1.592542796,1.558534181,1.807545093,1.631499089,1.807545093,1.596061888,1.592413127,1.596575601,143.4435273,37.60411737,0.020351605,107.9375299,0.082218588,0.616760094,0.021404302,0.735736806,0.008045743,0.021024745,0.075133035,0.250402476,0.425411008,0.221401092,0.330287571,0.322836073,0.286858019,0.220382763,0.111161209,0.156260918,0.037363565,298740051.7,75095.10684,44.40648499,575.4631488,662504.634,1656.763286,0.576015594,304063.192,759.6809462,190.741809,6.53E+11,1.64E+11
GPC032640,PPC172,control,67.15107486,125.4235499,25.15107486,83.42354985,34.20507267,10.89998122,3.893618431,3.733427556,68.66703382,15.61241978,30173.61643,91.70526979,26.55655095,-0.15699888,6646026.372,1661.709225,6.482813188,5.569369119,-0.044657646,37.53635411,37.48749874,37.62718928,0.138576488,38.17483592,32.01060413,-5.852198528,32.01060413,41.29912104,-8.731136156,10618.21486,2660.443844,0.360907708,4764.439572,1194.038945,1.679294864,1.558534181,1.898376644,1.655380111,1.898376644,1.682672159,1.679130848,1.576860714,151.0213247,39.19589099,0.05735587,107.9583043,0.061575438,0.629384633,0.014057244,0.730210959,0.009136263,0.023705205,0.081144582,0.250099942,0.4293517,0.20811554,0.361533304,0.250500749,0.306311043,0.262915971,0.124454394,0.156260918,0.037295508,335372693.4,84001.93069,55.54507318,714.9470623,608539.1966,1527.715753,0.529174032,258343.1347,648.9650677,189.95928,6.53E+11,1.64E+11
GPC032660,PPC173,control,55.81150821,123.2068099,13.81150821,81.20680987,6.61969319,12.13952347,7.352316565,1.700301871,159.4070306,23.41629352,36227.9278,89.16511974,26.55655095,-0.15699888,6731992.639,1682.579369,5.554500001,4.983389222,-0.027626058,35.82379156,35.53199751,35.88741187,0.267408635,38.61849722,32.35293428,-5.966924866,32.35293428,38.98896073,-6.402015738,11920.74187,2973.278523,0.391573352,5243.251865,1310.60012,1.741260628,1.645981938,1.883647204,1.618473077,1.883647204,1.760002757,1.741072076,2.68089439,186.4956821,46.64270381,0.059893306,107.9578336,0.069275487,0.615516881,0.017145609,0.729877183,0.009972329,0.027110707,0.084956783,0.245977909,0.408780789,0.221136602,0.349633264,0.281805261,0.295967728,0.241252306,0.120086633,0.156260918,0.037125364,361364939.3,90321.62655,49.39856934,685.9613564,719251.0498,1792.450788,0.625678937,302000.5527,754.6752499,239.624951,6.53E+11,1.64E+11
GPC032730,PPC174,control,47.961039,112.9543875,5.961038998,70.95438746,298.6438921,3.006054217,1.192539888,2.474825941,2.021653232,12.83625976,23961.03605,89.04005293,26.55655095,-0.15699888,5431922.894,1366.758409,4.041012493,4.03405061,0.018332196,38.28813475,38.22859634,38.32871243,0.116170897,39.56467286,37.26980953,-3.060524293,37.26980953,39.55135931,-3.155949241,11872.54241,2961.708301,0.322291712,5873.560945,1464.027422,1.632820542,1.605621435,1.677435033,1.590250051,1.677435033,1.636273799,1.632674926,1.086452898,179.3014658,45.13202492,0.075540823,107.9976494,0.067125615,0.57907888,0.023257322,0.737498401,0.012062492,0.026297781,0.075572905,0.23183442,0.41101137,0.243333443,0.335262178,0.313528456,0.264178639,0.230833417,0.124549345,0.156260918,0.034845443,306040402.8,76870.10394,42.84645864,579.3898719,704626.6041,1757.496478,0.612698745,335734.669,836.3693386,209.6221906,6.53E+11,1.64E+11
GPC032740,PPC175,control,49.70558771,124.0380874,7.705587712,82.03808737,19.70847567,11.51975234,3.597158591,3.217078176,38.50778634,20.60610497,28410.87496,89.78398482,26.55655095,-0.15699888,6058884.253,1641.017712,6.295925055,5.577045712,-0.046009359,38.20391037,38.10404213,38.24141178,0.138576488,40.73946989,33.0832386,-7.211705638,33.0832386,38.7791428,-5.66110783,11155.68597,3015.995125,0.333649358,5139.427245,1395.856621,1.648311983,1.621317186,1.844368695,1.553343017,1.844368695,1.654833143,1.648160233,2.311240258,187.4201402,49.98148952,-0.032300178,107.9657925,0.061224439,0.631974662,0.013959716,0.723646699,0.014825144,0.026869027,0.081676091,0.253257646,0.422759095,0.200241867,0.365304902,0.252851808,0.285339734,0.266632465,0.134076128,0.156260918,0.036036447,308818612.3,83917.95808,48.64975668,648.9297179,633607.7882,1711.556528,0.550901744,287119.9549,781.4472886,242.1694163,6.53E+11,1.64E+11
GPC033290,PPC176,control,66.2788005,122.6526249,24.2788005,80.65262488,8.160504015,8.747092034,6.594696973,1.377583508,118.4953558,23.25465805,30853.50121,92.82655843,26.55655095,-0.15699888,6500978.233,1626.459223,6.74016734,5.513074107,-0.066285059,36.03279281,35.89009089,36.10254564,0.181520537,39.13006587,33.25820734,-5.716439027,33.25820734,39.53621781,-6.202763742,10509.23099,2634.23263,0.386462411,4557.555914,1143.670527,1.728867475,1.589925684,1.837003975,1.624986083,1.837003975,1.735256966,1.728683831,2.841077848,187.2628444,46.80489326,0.009990411,107.9483129,0.061005064,0.645028405,0.012204224,0.727040088,0.010772043,0.024649957,0.081987665,0.257833481,0.41809966,0.205389256,0.389365091,0.215846782,0.281512391,0.280767848,0.150819211,0.156260918,0.038316368,362808707.2,90672.67955,53.29863523,729.3532964,668070.0332,1670.070216,0.580812621,276604.0305,693.1726778,253.3964647,6.53E+11,1.64E+11
GPC033360,PPC177,control,56.97454069,115.4482199,14.97454069,73.44821994,29.72861175,12.7592946,2.477199195,5.185660189,21.06787366,17.5321954,23591.20098,90.27993941,26.55655095,-0.15699888,7968924.609,1983.097542,5.900702609,5.858520772,-0.00653933,38.45346411,38.21614092,38.50643163,0.230065984,39.18665532,36.27831999,-3.488835957,36.27831999,41.07632468,-5.278079722,13253.03327,3293.29661,0.448929464,6361.383543,1582.738643,1.639017118,1.554049681,1.709348822,1.603276063,1.709348822,1.651739919,1.638869049,1.62121921,168.9226982,42.95405228,0.069831594,108.0041748,0.058087382,0.581343305,0.016657972,0.745008361,0.008300198,0.020431529,0.068773259,0.224630317,0.439215824,0.24516453,0.348495283,0.283061307,0.293595408,0.24471468,0.120466438,0.156260918,0.0346753,420130405.9,104609.7597,51.02099675,626.3070633,809873.0621,2009.167508,0.704406622,380248.9266,944.1605407,188.184883,6.53E+11,1.64E+11
GPC033480,PPC178,control,65.98804238,123.2068099,23.98804238,81.20680987,11.49838683,8.159940439,6.265297151,1.377583508,85.25461994,24.58460601,36616.30097,91.72252038,26.55655095,-0.15699888,6493111.756,1624.553818,6.565534166,6.152790152,-0.056552723,37.3055169,37.21347946,37.37775883,0.155380681,38.70904035,32.41125719,-6.001342768,32.41125719,41.77067061,-8.847205279,10111.07888,2538.627501,0.359204061,4449.16725,1117.296626,1.679294864,1.53611168,1.891011924,1.640183097,1.891011924,1.685765383,1.676033786,2.153521161,186.6253822,46.67050772,0.055664247,107.9354546,0.072237044,0.638664335,0.016267863,0.730804339,0.008663704,0.023331698,0.081804386,0.253276554,0.418397071,0.2138326,0.352754586,0.273206182,0.298687988,0.246874694,0.122492067,0.156260918,0.038282339,347337056,86910.88447,55.98188056,735.0233965,614858.6321,1542.83113,0.534535415,264849.5877,664.7133257,227.4658457,6.53E+11,1.64E+11
